epoca,loss_total,loss_dados,loss_fisica,loss_contorno
0,0.8077041745014262,0.24038665469689266,2.8362275325610486,0.00007201329232371939
1,0.5887001654664186,0.25288639137440244,1.678915597236592,0.00003065464469773716
2,0.29402165860382146,0.12509325894069467,0.8444646019341826,0.00003547927629019515
3,0.12324711276857067,0.06199822860739291,0.30420634605089186,0.00040761495099939153
4,0.061723174540836735,0.048694143287230714,0.05515133476181565,0.001998764301242895
5,0.07326242746266257,0.05212491730795908,0.08265028827448039,0.004607452499807409
6,0.13179899323073865,0.061062136656618415,0.31525872617812456,0.007685111338495336
7,0.19559192808112857,0.06517404802395305,0.5969501135363464,0.011027857349906243
8,0.2333466097835255,0.06428677318864424,0.7745587917806561,0.014148078238750018
9,0.238596882052466,0.06295304111980778,0.7974822436967441,0.016147392193309396
10,0.217054412929992,0.06122175077256349,0.6981555361543934,0.01620155492654978
11,0.178563684175111,0.05694991926166476,0.5377031302891586,0.014073138855614528
12,0.13652718311448897,0.052093891996752864,0.3685103965160215,0.010731211814531804
13,0.1036882510501258,0.05141904628309136,0.2239884777016898,0.007471509226696486
14,0.08570052667488516,0.05662850050816331,0.12044294462953835,0.004983437240814181
15,0.0801775616900054,0.06474325895335677,0.06048205868082061,0.003337891000484512
16,0.08100812835406186,0.07124005033250486,0.03720016072710699,0.0023280458761356145
17,0.08312619539079413,0.07361733282421105,0.03881049103078574,0.001746764360425939
18,0.08408360487927453,0.07208092526320574,0.052855138558760575,0.0014316519043166814
19,0.08346674787268481,0.06837398198423571,0.06906419006692184,0.0012799278750647248
20,0.08182418456329728,0.06447413369319509,0.08060596479185514,0.0012288579117311607
21,0.07985000792648106,0.061773189425843214,0.0841817861025649,0.001240461280124866
22,0.07803620233538767,0.06083506487686898,0.0795324756683233,0.0012946423248540251
23,0.07667494670019374,0.061551317715158094,0.0686881308092495,0.0013860028231857593
24,0.07588580106482999,0.06334013266976463,0.05512240567196749,0.0015211872606718604
25,0.07554047279953748,0.06524565587292241,0.04289145707705137,0.0017165255112047784
26,0.0752652841578001,0.06611412756742756,0.03577500536375051,0.001996155517622428
27,0.07472878426723333,0.06504962842383988,0.03646038811248071,0.002387078220897306
28,0.07406465459758281,0.06197619989950368,0.045909305318771056,0.0029065936343249123
29,0.07394193940224761,0.05777946589312361,0.06309318779657716,0.003543835949808563
30,0.07508244552322056,0.05379187383839855,0.08521038748395725,0.004248494188030569
31,0.07761421430771634,0.05102307425977246,0.10835180049112905,0.004920779949718072
32,0.08086956603218551,0.04975655547938474,0.1284168409602565,0.005429642360749475
33,0.0838318160421092,0.04976232272969807,0.14198969298509986,0.005671554715391138
34,0.08573650465461459,0.05071190046908479,0.14698466572673152,0.005627671040183494
35,0.08622638830528738,0.05226155639028295,0.1429983841322264,0.0053651550885591434
36,0.08514484159270792,0.05389332992989089,0.1313119401450796,0.004989123633801104
37,0.08247348947643414,0.054983568647494915,0.1145014271901928,0.004589635390900668
38,0.07852344686406652,0.055164984816111956,0.09571282855167705,0.004215896337619153
39,0.07401690690183595,0.05457005159537929,0.07783197424940384,0.003880460456575891
40,0.06986127662277153,0.05371290115293244,0.06286239021579415,0.003575897426680254
41,0.06680869258499339,0.053179114151929885,0.0516913042363443,0.0032913175857946474
42,0.06524071486440285,0.053371790217514425,0.04422640744603478,0.0030236431576814685
43,0.06512582841859826,0.054392515265707764,0.03976122328727979,0.002781068495434532
44,0.066069123879779,0.0560118838199884,0.03738818002665759,0.002579604054459069
45,0.0674171669844393,0.057717044682358526,0.03631738067518205,0.0024366461670443504
46,0.0684554867162019,0.05888156469515528,0.03604497237128259,0.002364927546790101
47,0.06868848354852822,0.05904199600288362,0.03638422950057367,0.0023696416455298505
48,0.06805904454570266,0.058131157420016136,0.037401747815245565,0.0024475375626374024
49,0.06694844031074684,0.05650145365176503,0.03930314380700665,0.0025863578975804853
50,0.06594865970006268,0.054723050273455955,0.042303264286964556,0.0027649565692138144
51,0.06556393473699364,0.05330683703962235,0.04650346341403622,0.0029564050145640453
52,0.06601512095956696,0.05252222723383309,0.05179074677492702,0.003134744370748474
53,0.06719964404888061,0.052361661004329436,0.057779296772738166,0.003282123690003537
54,0.06875814160596962,0.0526002802620098,0.063824589946684,0.0033929433546230235
55,0.07019901635724755,0.052900698625487144,0.06913307044534225,0.0034717036426919604
56,0.07107152372849974,0.05295494096001071,0.0729534333915961,0.0035258960901698114
57,0.07114388874182329,0.05262871835633475,0.07478374891406904,0.0035584206026747205
58,0.07048490172480724,0.05201989870122038,0.0745037771826271,0.003564247587061434
59,0.06939380504220703,0.05138570847954046,0.07237474605752947,0.0035331473511606825
60,0.06823977230188846,0.050999016144085356,0.06891926861426123,0.0034569024349508717
61,0.06731442293497249,0.05102772647795446,0.06474993302004917,0.0033367098530081843
62,0.0667465542315905,0.051475989964621244,0.06042354219159875,0.0031858558286494984
63,0.06647977659066891,0.05218125791653973,0.05636298110133613,0.003025922453861951
64,0.06631847598162262,0.05287088108133036,0.052842863397245365,0.0028790222208431907
65,0.06604341350354329,0.053279882478471596,0.050011841707129044,0.0027611626836458805
66,0.06554353097643666,0.05327887178210101,0.047927320341192875,0.0026791951260970778
67,0.06487870465755961,0.052929566667855844,0.0465892494309435,0.0026312881035150683
68,0.06423426819768593,0.05243077098580379,0.045968196394799654,0.0026098579329222166
69,0.06380977753654044,0.0519994304594962,0.046023850500907966,0.002605576976862649
70,0.06371722244174367,0.0517641947398975,0.046709424771287,0.002611142747588786
71,0.06393479630415157,0.05171922556873236,0.04796075909659493,0.0026234189161002197
72,0.06432293845915973,0.05174447584387484,0.049676911883672376,0.0026430802385504163
73,0.06469045834068332,0.05167706871758275,0.051706490335284835,0.002672091556043603
74,0.06488435070153432,0.05140330886826682,0.05385310594839781,0.0027104206435879415
75,0.06485773204616248,0.05092359417658171,0.05590210422752863,0.002753717024075038
76,0.06467477280765956,0.050350144738513986,0.05765683833701627,0.002793260401742317
77,0.06445413932709931,0.04984219811525519,0.05896751428525272,0.002818438354793577
78,0.06429371130383614,0.04952419982284523,0.05974346262231457,0.0028208189565280045
79,0.06422097610439208,0.049432865322349064,0.05995206963934861,0.0027976968541732878
80,0.06418571032742723,0.04950981127420496,0.059614486948978286,0.0027530016634266133
81,0.06409102702313833,0.049635154443301015,0.05880407158270829,0.0026950582632956615
82,0.06384950777783611,0.049688000231834124,0.05764395082589307,0.00263271738082338
83,0.06343780072288951,0.049606544646764165,0.05629554928996455,0.002572146218132436
84,0.062916209097603,0.0494135753931461,0.05493463716229346,0.0025157062719982064
85,0.062398929094030796,0.0491916890947957,0.05372121202924143,0.002462997593386808
86,0.0619950934960044,0.049027143590707346,0.05277461084008889,0.0024130277372792714
87,0.06175691121773779,0.04895830386998884,0.05216232862287899,0.002366141623173147
88,0.0616607316151947,0.04895547153490479,0.051903123601714854,0.00232463535994694
89,0.061626908721463966,0.04893932949682964,0.051978760800501345,0.0022918270645340584
90,0.061566860730367934,0.04882706191226982,0.05234772580540324,0.0022702536570174715
91,0.06143185169726971,0.04858046631146828,0.05295657854726468,0.002260069676348495
92,0.06123499047542673,0.04822714763019355,0.053746773409509944,0.0022584881633311883
93,0.06103401741607795,0.04784219429740057,0.05465632652649727,0.0022605578133779287
94,0.06088900328000747,0.047504568152798896,0.05561760575131878,0.0022609139769448235
95,0.060823372837579714,0.047256697895566815,0.0565550950580315,0.002255655930406596
96,0.06080993569454304,0.04708889987850395,0.057388305761354376,0.002243374663768216
97,0.060786557334327126,0.04695309812651212,0.05804306075596487,0.0022248470566220368
98,0.0606911877584123,0.046795694755414625,0.05846880791962669,0.0022017314190723313
99,0.06049633499051033,0.046590358811163454,0.058653942795356705,0.0021751876202755374
100,0.06022269570026341,0.04635138696599315,0.05863014980562844,0.0021452787731445775
101,0.05992439183617849,0.046120494237630434,0.058462396828073415,0.00211141823293337
102,0.05965681702324188,0.045937475475924215,0.058229535645963254,0.0020734344181250123
103,0.05944764417231219,0.04581415940741993,0.058005137855490656,0.0020324571937941254
104,0.059286974719949405,0.04572676297076285,0.05784615790809685,0.0019909801675671857
105,0.05913999627896414,0.04562972035817672,0.05779113328005713,0.0019520492647759839
106,0.058973184177514466,0.04548226477441381,0.05786425747431325,0.0019180679082380042
107,0.05877727681277578,0.04527135933994401,0.058079988168142895,0.0018899198392031934
108,0.0585722508360457,0.0450164884311181,0.05844452599928652,0.0018668572050702925
109,0.058392112117625565,0.0447542598153428,0.05895362045937515,0.001847128210407734
110,0.05826128861019117,0.044514583091351125,0.05958887997498585,0.0018289295238428714
