epoca,loss_total,loss_dados,loss_fisica,loss_contorno
666,0.02341086880408261,0.02341086880408261,0,0
667,0.023410543290311104,0.023410543290311104,0,0
668,0.023410216889852616,0.023410216889852616,0,0
669,0.023409889589151092,0.023409889589151092,0,0
670,0.02340956137471821,0.02340956137471821,0,0
671,0.023409232233131818,0.023409232233131818,0,0
672,0.02340890215103518,0.02340890215103518,0,0
673,0.023408571115135914,0.023408571115135914,0,0
674,0.02340823911220421,0.02340823911220421,0,0
675,0.023407906129072356,0.023407906129072356,0,0
676,0.02340757215263357,0.02340757215263357,0,0
677,0.023407237169840125,0.023407237169840125,0,0
678,0.02340690116770286,0.02340690116770286,0,0
679,0.02340656413328975,0.02340656413328975,0,0
680,0.0234062260537246,0.0234062260537246,0,0
681,0.023405886916185503,0.023405886916185503,0,0
682,0.023405546707904505,0.023405546707904505,0,0
683,0.023405205416165562,0.023405205416165562,0,0
684,0.023404863028303316,0.023404863028303316,0,0
685,0.023404519531702406,0.023404519531702406,0,0
686,0.02340417491379545,0.02340417491379545,0,0
687,0.02340382916206233,0.02340382916206233,0,0
688,0.02340348226402854,0.02340348226402854,0,0
689,0.02340313420726411,0.02340313420726411,0,0
690,0.023402784979382234,0.023402784979382234,0,0
691,0.02340243456803783,0.02340243456803783,0,0
692,0.0234020829609265,0.0234020829609265,0,0
693,0.023401730145782874,0.023401730145782874,0,0
694,0.023401376110379603,0.023401376110379603,0,0
695,0.02340102084252571,0.02340102084252571,0,0
696,0.023400664330065414,0.023400664330065414,0,0
697,0.023400306560877094,0.023400306560877094,0,0
698,0.02339994752287127,0.02339994752287127,0,0
699,0.023399587203989984,0.023399587203989984,0,0
700,0.02339922559220477,0.02339922559220477,0,0
701,0.023398862675516052,0.023398862675516052,0,0
702,0.023398498441951004,0.023398498441951004,0,0
703,0.023398132879563025,0.023398132879563025,0,0
704,0.02339776597642973,0.02339776597642973,0,0
705,0.023397397720651726,0.023397397720651726,0,0
706,0.023397028100351887,0.023397028100351887,0,0
707,0.023396657103672988,0.023396657103672988,0,0
708,0.02339628471877719,0.02339628471877719,0,0
709,0.02339591093384456,0.02339591093384456,0,0
710,0.023395535737071267,0.023395535737071267,0,0
711,0.02339515911666858,0.02339515911666858,0,0
712,0.023394781060861902,0.023394781060861902,0,0
713,0.023394401557888713,0.023394401557888713,0,0
714,0.02339402059599784,0.02339402059599784,0,0
715,0.02339363816344778,0.02339363816344778,0,0
716,0.023393254248505514,0.023393254248505514,0,0
717,0.023392868839445313,0.023392868839445313,0,0
718,0.02339248192454738,0.02339248192454738,0,0
719,0.023392093492096304,0.023392093492096304,0,0
720,0.02339170353038009,0.02339170353038009,0,0
721,0.02339131202768875,0.02339131202768875,0,0
722,0.023390918972312973,0.023390918972312973,0,0
723,0.023390524352543,0.023390524352543,0,0
724,0.023390128156667262,0.023390128156667262,0,0
725,0.023389730372970933,0.023389730372970933,0,0
726,0.023389330989735172,0.023389330989735172,0,0
727,0.023388929995235397,0.023388929995235397,0,0
728,0.023388527377740227,0.023388527377740227,0,0
729,0.023388123125510543,0.023388123125510543,0,0
730,0.023387717226797618,0.023387717226797618,0,0
731,0.023387309669842482,0.023387309669842482,0,0
732,0.023386900442874527,0.023386900442874527,0,0
733,0.023386489534110367,0.023386489534110367,0,0
734,0.023386076931752476,0.023386076931752476,0,0
735,0.023385662623988394,0.023385662623988394,0,0
736,0.02338524659898897,0.02338524659898897,0,0
737,0.02338482884490805,0.02338482884490805,0,0
738,0.023384409349880366,0.023384409349880366,0,0
739,0.023383988102021275,0.023383988102021275,0,0
740,0.023383565089425164,0.023383565089425164,0,0
741,0.023383140300164314,0.023383140300164314,0,0
742,0.02338271372228809,0.02338271372228809,0,0
743,0.02338228534382184,0.02338228534382184,0,0
744,0.023381855152765377,0.023381855152765377,0,0
745,0.02338142313709255,0.02338142313709255,0,0
746,0.023380989284749663,0.023380989284749663,0,0
747,0.02338055358365476,0.02338055358365476,0,0
748,0.023380116021696595,0.023380116021696595,0,0
749,0.023379676586733192,0.023379676586733192,0,0
750,0.02337923526659188,0.02337923526659188,0,0
751,0.023378792049066958,0.023378792049066958,0,0
752,0.02337834692191962,0.02337834692191962,0,0
753,0.023377899872876765,0.023377899872876765,0,0
754,0.023377450889630346,0.023377450889630346,0,0
755,0.023376999959835637,0.023376999959835637,0,0
756,0.02337654707111127,0.02337654707111127,0,0
757,0.023376092211037827,0.023376092211037827,0,0
758,0.023375635367156738,0.023375635367156738,0,0
759,0.02337517652697023,0.02337517652697023,0,0
760,0.02337471567793933,0.02337471567793933,0,0
761,0.02337425280748423,0.02337425280748423,0,0
762,0.023373787902982564,0.023373787902982564,0,0
763,0.0233733209517689,0.0233733209517689,0,0
764,0.02337285194113415,0.02337285194113415,0,0
765,0.023372380858324382,0.023372380858324382,0,0
766,0.023371907690540396,0.023371907690540396,0,0
767,0.023371432424936868,0.023371432424936868,0,0
768,0.023370955048621522,0.023370955048621522,0,0
769,0.023370475548654564,0.023370475548654564,0,0
770,0.023369993912048026,0.023369993912048026,0,0
771,0.02336951012576473,0.02336951012576473,0,0
772,0.023369024176718035,0.023369024176718035,0,0
773,0.02336853605177111,0.02336853605177111,0,0
774,0.02336804573773615,0.02336804573773615,0,0
775,0.023367553221373887,0.023367553221373887,0,0
776,0.023367058489392814,0.023367058489392814,0,0
