epoca,loss_total,loss_dados,loss_fisica,loss_contorno
1334,0.012859523280126952,0.012859523280126952,0,0
1335,0.012857353534190909,0.012857353534190909,0,0
1336,0.01285518954542876,0.01285518954542876,0,0
1337,0.012853031322876535,0.012853031322876535,0,0
1338,0.01285087887478225,0.01285087887478225,0,0
1339,0.012848732208600663,0.012848732208600663,0,0
1340,0.012846591330987624,0.012846591330987624,0,0
1341,0.012844456247795247,0.012844456247795247,0,0
1342,0.012842326964067065,0.012842326964067065,0,0
1343,0.012840203484033025,0.012840203484033025,0,0
1344,0.012838085811105357,0.012838085811105357,0,0
1345,0.012835973947874182,0.012835973947874182,0,0
1346,0.012833867896103185,0.012833867896103185,0,0
1347,0.012831767656725989,0.012831767656725989,0,0
1348,0.012829673229842237,0.012829673229842237,0,0
1349,0.012827584614713892,0.012827584614713892,0,0
1350,0.012825501809762068,0.012825501809762068,0,0
1351,0.012823424812563601,0.012823424812563601,0,0
1352,0.012821353619847735,0.012821353619847735,0,0
1353,0.012819288227493612,0.012819288227493612,0,0
1354,0.012817228630526782,0.012817228630526782,0,0
1355,0.012815174823117207,0.012815174823117207,0,0
1356,0.012813126798575864,0.012813126798575864,0,0
1357,0.01281108454935301,0.01281108454935301,0,0
1358,0.01280904806703532,0.01280904806703532,0,0
1359,0.012807017342343772,0.012807017342343772,0,0
1360,0.012804992365131407,0.012804992365131407,0,0
1361,0.012802973124381526,0.012802973124381526,0,0
1362,0.012800959608205304,0.012800959608205304,0,0
1363,0.012798951803840114,0.012798951803840114,0,0
1364,0.01279694969764765,0.01279694969764765,0,0
1365,0.012794953275112144,0.012794953275112144,0,0
1366,0.012792962520838795,0.012792962520838795,0,0
1367,0.012790977418551838,0.012790977418551838,0,0
1368,0.01278899795109328,0.01278899795109328,0,0
1369,0.012787024100421134,0.012787024100421134,0,0
1370,0.01278505584760809,0.01278505584760809,0,0
1371,0.012783093172839913,0.012783093172839913,0,0
1372,0.012781136055414272,0.012781136055414272,0,0
1373,0.012779184473738955,0.012779184473738955,0,0
1374,0.012777238405331088,0.012777238405331088,0,0
1375,0.012775297826815218,0.012775297826815218,0,0
1376,0.012773362713922518,0.012773362713922518,0,0
1377,0.012771433041489262,0.012771433041489262,0,0
1378,0.012769508783455426,0.012769508783455426,0,0
1379,0.012767589912863815,0.012767589912863815,0,0
1380,0.012765676401858656,0.012765676401858656,0,0
1381,0.012763768221684218,0.012763768221684218,0,0
1382,0.012761865342683915,0.012761865342683915,0,0
1383,0.012759967734298829,0.012759967734298829,0,0
1384,0.012758075365066658,0.012758075365066658,0,0
1385,0.012756188202620722,0.012756188202620722,0,0
1386,0.012754306213688326,0.012754306213688326,0,0
1387,0.012752429364090113,0.012752429364090113,0,0
1388,0.012750557618738586,0.012750557618738586,0,0
1389,0.01274869094163704,0.01274869094163704,0,0
1390,0.012746829295878582,0.012746829295878582,0,0
1391,0.012744972643644697,0.012744972643644697,0,0
1392,0.0127431209462046,0.0127431209462046,0,0
1393,0.012741274163913739,0.012741274163913739,0,0
1394,0.012739432256213067,0.012739432256213067,0,0
1395,0.012737595181627755,0.012737595181627755,0,0
1396,0.012735762897766402,0.012735762897766402,0,0
1397,0.012733935361320045,0.012733935361320045,0,0
1398,0.012732112528061104,0.012732112528061104,0,0
1399,0.01273029435284268,0.01273029435284268,0,0
1400,0.01272848078959769,0.01272848078959769,0,0
1401,0.012726671791338132,0.012726671791338132,0,0
1402,0.012724867310154198,0.012724867310154198,0,0
1403,0.012723067297214277,0.012723067297214277,0,0
1404,0.012721271702763636,0.012721271702763636,0,0
1405,0.012719480476124565,0.012719480476124565,0,0
1406,0.012717693565695921,0.012717693565695921,0,0
1407,0.012715910918952926,0.012715910918952926,0,0
1408,0.012714132482447035,0.012714132482447035,0,0
1409,0.012712358201806342,0.012712358201806342,0,0
1410,0.012710588021735395,0.012710588021735395,0,0
1411,0.01270882188601594,0.01270882188601594,0,0
1412,0.0127070597375074,0.0127070597375074,0,0
1413,0.012705301518147864,0.012705301518147864,0,0
1414,0.012703547168954943,0.012703547168954943,0,0
1415,0.01270179663002724,0.01270179663002724,0,0
1416,0.012700049840545818,0.012700049840545818,0,0
1417,0.01269830673877613,0.01269830673877613,0,0
1418,0.012696567262070168,0.012696567262070168,0,0
1419,0.012694831346868966,0.012694831346868966,0,0
1420,0.012693098928705383,0.012693098928705383,0,0
1421,0.012691369942207554,0.012691369942207554,0,0
1422,0.012689644321102311,0.012689644321102311,0,0
1423,0.012687921998219581,0.012687921998219581,0,0
1424,0.012686202905496786,0.012686202905496786,0,0
1425,0.012684486973983874,0.012684486973983874,0,0
1426,0.01268277413384907,0.01268277413384907,0,0
1427,0.012681064314385218,0.012681064314385218,0,0
1428,0.01267935744401624,0.01267935744401624,0,0
1429,0.012677653450304924,0.012677653450304924,0,0
1430,0.012675952259961069,0.012675952259961069,0,0
1431,0.012674253798850102,0.012674253798850102,0,0
1432,0.012672557992003158,0.012672557992003158,0,0
1433,0.012670864763627264,0.012670864763627264,0,0
1434,0.012669174037116742,0.012669174037116742,0,0
1435,0.012667485735065766,0.012667485735065766,0,0
1436,0.012665799779281358,0.012665799779281358,0,0
1437,0.012664116090797534,0.012664116090797534,0,0
1438,0.012662434589891034,0.012662434589891034,0,0
1439,0.01266075519609754,0.01266075519609754,0,0
1440,0.01265907782822943,0.01265907782822943,0,0
1441,0.01265740240439464,0.01265740240439464,0,0
1442,0.012655728842016883,0.012655728842016883,0,0
1443,0.012654057057857415,0.012654057057857415,0,0
1444,0.012652386968037783,0.012652386968037783,0,0
1445,0.012650718488064582,0.012650718488064582,0,0
1446,0.012649051532855457,0.012649051532855457,0,0
1447,0.012647386016766895,0.012647386016766895,0,0
1448,0.012645721853623497,0.012645721853623497,0,0
1449,0.012644058956749565,0.012644058956749565,0,0
1450,0.012642397239001749,0.012642397239001749,0,0
1451,0.012640736612804378,0.012640736612804378,0,0
1452,0.012639076990186269,0.012639076990186269,0,0
1453,0.012637418282819925,0.012637418282819925,0,0
1454,0.012635760402062572,0.012635760402062572,0,0
1455,0.01263410325899967,0.01263410325899967,0,0
1456,0.012632446764490712,0.012632446764490712,0,0
1457,0.012630790829217274,0.012630790829217274,0,0
1458,0.012629135363733451,0.012629135363733451,0,0
1459,0.012627480278519026,0.012627480278519026,0,0
1460,0.012625825484034806,0.012625825484034806,0,0
1461,0.012624170890781501,0.012624170890781501,0,0
1462,0.012622516409359904,0.012622516409359904,0,0
1463,0.012620861950535248,0.012620861950535248,0,0
1464,0.0126192074253035,0.0126192074253035,0,0
1465,0.012617552744960948,0.012617552744960948,0,0
1466,0.012615897821176602,0.012615897821176602,0,0
1467,0.012614242566067418,0.012614242566067418,0,0
1468,0.012612586892276963,0.012612586892276963,0,0
1469,0.01261093071305674,0.01261093071305674,0,0
1470,0.012609273942350736,0.012609273942350736,0,0
1471,0.012607616494883098,0.012607616494883098,0,0
1472,0.01260595828624889,0.01260595828624889,0,0
1473,0.012604299233007925,0.012604299233007925,0,0
1474,0.012602639252781603,0.012602639252781603,0,0
1475,0.012600978264353278,0.012600978264353278,0,0
1476,0.012599316187770774,0.012599316187770774,0,0
1477,0.012597652944452949,0.012597652944452949,0,0
1478,0.012595988457298321,0.012595988457298321,0,0
1479,0.012594322650796946,0.012594322650796946,0,0
1480,0.012592655451145166,0.012592655451145166,0,0
1481,0.0125909867863625,0.0125909867863625,0,0
1482,0.012589316586411669,0.012589316586411669,0,0
1483,0.012587644783320575,0.012587644783320575,0,0
1484,0.012585971311306588,0.012585971311306588,0,0
1485,0.012584296106903073,0.012584296106903073,0,0
1486,0.012582619109087192,0.012582619109087192,0,0
1487,0.01258094025940998,0.01258094025940998,0,0
1488,0.012579259502127375,0.012579259502127375,0,0
1489,0.012577576784332235,0.012577576784332235,0,0
1490,0.012575892056087307,0.012575892056087307,0,0
1491,0.012574205270558669,0.012574205270558669,0,0
1492,0.01257251638414916,0.01257251638414916,0,0
1493,0.012570825356631713,0.012570825356631713,0,0
1494,0.012569132151281543,0.012569132151281543,0,0
1495,0.0125674367350082,0.0125674367350082,0,0
1496,0.012565739078485055,0.012565739078485055,0,0
1497,0.012564039156277582,0.012564039156277582,0,0
1498,0.012562336946968906,0.012562336946968906,0,0
1499,0.012560632433282285,0.012560632433282285,0,0
1500,0.012558925602200455,0.012558925602200455,0,0
1501,0.01255721644508042,0.01255721644508042,0,0
1502,0.012555504957764365,0.012555504957764365,0,0
1503,0.012553791140684908,0.012553791140684908,0,0
1504,0.012552074998964623,0.012552074998964623,0,0
1505,0.012550356542509739,0.012550356542509739,0,0
1506,0.012548635786096404,0.012548635786096404,0,0
1507,0.012546912749449593,0.012546912749449593,0,0
1508,0.012545187457314326,0.012545187457314326,0,0
1509,0.012543459939517557,0.012543459939517557,0,0
