data,periodo,vazao,geracao_real_mwmed,pinn_fisica_1d_mwmed,mlp_1d_mwmed,mlp_hidrologico_mwmed,pinn_hidrologica_mwmed,rf_hidrologica_mwmed,mlp_multivariado_mwmed,rf_multivariada_mwmed,pinn_multivariada_mwmed,media_treino_mwmed,media_mensal_treino_mwmed,linear_plato_mwmed,interpolacao_quadratica_mwmed,persistencia_dia_anterior_mwmed,persistencia_residual_mlp_mwmed,residuo_pinn_multivariada_mwmed
2016-01-25,treino,10260.60009765625,12194.706083333333,13467.704699460453,11673.837223786128,11826.544658403185,10689.957779142202,12190.0583654937,11758.83881368183,12161.547168307814,11246.267916518233,9597.586470539107,10333.682682017543,11851.824231084764,8840.111290603574,11632.497166666668,11675.832098066947,-948.4381668151
2016-01-26,treino,11581.5,12528.7195,13946.316250000002,11611.599765833686,12271.971000868964,12588.292410914175,12183.085649957582,12132.098616565178,12231.07232199136,12658.844646619127,9597.586470539107,10333.682682017543,12626.060632431188,9245.813003593777,12194.706083333333,12323.918743934972,130.12514661912792
2016-01-27,treino,11062.14990234375,13019.654125,13946.316250000002,11636.62454542673,11743.548826700518,11359.900396183653,12278.932842278115,11896.963108521473,12227.701123816412,11613.879556573836,9597.586470539107,10333.682682017543,12321.647141344682,9085.660641632036,12528.7195,12542.734109847199,-1405.7745684261627
2016-01-28,treino,10517.89990234375,13139.142791666667,13713.455880807629,11663.159086910877,11699.330887602606,11096.600982594811,12343.662561310008,11926.557808157611,12344.796050494791,11256.739687085317,9597.586470539107,10333.682682017543,12002.63874359621,8918.718397157942,13019.654125,13031.91705799825,-1882.40310458135
2016-01-29,treino,10506.39990234375,12533.723458333334,13702.572369115644,11663.676686255923,11830.041911305727,11502.961265100595,12346.537026609964,12037.662604731846,12354.019331824355,11482.562481399109,9597.586470539107,10333.682682017543,11995.898097617142,8915.200718250228,13139.142791666667,13183.502124375615,-1051.160976934225
2016-01-30,treino,9069.0498046875,13271.362583333334,12298.877963818559,11660.688252445463,11333.04006781282,9943.068287706883,12034.481288807126,11765.816700796495,12156.829240996409,10001.451590213761,9597.586470539107,10333.682682017543,11153.405214462473,8478.7332138852,12533.723458333334,12485.583048059068,-3269.9109931195726
2016-01-31,treino,8077.800048828125,11706.692875,11319.422203212602,11436.052935599533,11292.980224149444,10316.012824236745,11868.08294090916,11713.29511432891,12044.270988745306,9780.265304860372,9597.586470539107,10333.682682017543,10572.390981324646,8181.424210190065,13271.362583333334,13256.744769570352,-1926.427570139629
2016-02-01,treino,8029.949951171875,13002.55225,11271.991374295096,11416.164366111187,11251.243804185282,11295.832339576806,11817.961727924461,11802.101216332387,11725.05330071192,10443.358995260758,9597.586470539107,10557.447294432151,10544.3439753799,8167.148681632255,11706.692875,11739.231148464893,-2559.1932547392425
2016-02-02,treino,7023.35009765625,12979.892458333334,10263.094898623567,10719.79975701062,10720.538665301046,10389.416981341079,11217.053340508759,11292.284178121059,11202.533976321865,9624.67876140181,9597.586470539107,10557.447294432151,9954.3323879773,7868.470337364421,13002.55225,12962.669878543833,-3355.2136969315234
2016-02-03,treino,7277.050048828125,12285.135708333331,10519.894977389418,10948.592356078036,11059.992774911741,11099.3247892438,11409.32018997181,11473.811044209542,11289.037787069708,10358.834891042043,9597.586470539107,10557.447294432151,10103.03687108654,7943.455007228744,12979.892458333334,13032.03557065891,-1926.3008172912887
2016-02-04,treino,6866.75,12535.838416666666,10103.567740140294,10561.162032432958,10838.424071665962,10665.711728638078,11053.12400317431,11188.378714937046,10965.80366088503,10006.41015327541,9597.586470539107,10557.447294432151,9862.54231679572,7822.283550037588,12285.135708333331,12283.174770095042,-2529.4282633912553
2016-02-05,treino,7431.25,12599.833791666666,10675.040418985001,11069.786489883349,11354.301544714895,11292.863920158532,11485.10185237545,11630.46144256126,11305.567813992835,10713.008944183497,9597.586470539107,10557.447294432151,10193.420112898635,7989.127565318626,12535.838416666666,12604.811705502845,-1886.824847483169
2016-02-06,treino,7277,10473.661708333331,10519.84451051214,10948.550806754713,11329.188817989303,11121.615695300288,11009.032364016206,11578.0510959894,10990.797655209637,10586.355273264082,9597.586470539107,10557.447294432151,10103.00753530984,7943.440195091879,12599.833791666666,12609.683652232292,112.69356493075065
2016-02-07,treino,6720.14990234375,9627.7865,9953.515381589525,10401.75261494051,10952.21381130819,10561.614942035274,10545.448483534565,11112.881971527657,10483.026328573873,10074.895816349479,9597.586470539107,10557.447294432151,9776.613676900286,7779.114335249218,10473.661708333331,10451.60228783323,447.10931634947883
2016-02-08,treino,7179.800048828125,10843.188708333331,10421.691131395695,10865.161199332153,11371.24908420138,10993.610872293917,10991.605025783003,11481.29544115304,10991.154062272937,10629.898956353145,9597.586470539107,10557.447294432151,10046.034451828777,7914.688017216119,9627.7865,9683.632074529687,-213.28975198018634
2016-02-09,treino,8571.2998046875,10964.162041666668,11807.397709347038,11586.677499722167,12320.35038673508,12517.969644025332,11514.851543115099,12446.995209575332,11573.607184299159,12131.22677735168,9597.586470539107,10557.447294432151,10861.652472194579,8329.064276471385,10843.188708333331,10955.564799523163,1167.0647356850113
2016-02-10,treino,8568.25,12982.250583333334,11804.385911799953,11586.015086309488,12200.1377847851,12242.760783930391,11696.787537530705,12385.215067882411,11749.944128508447,11998.494779162935,9597.586470539107,10557.447294432151,10859.864850133385,8328.149572065719,10964.162041666668,10968.11228159935,-983.7558041703996
2016-02-11,treino,8165.5,13372.651333333331,11406.281801786692,11469.859977993372,12126.4043646779,11871.176724172497,11851.398527252812,12280.718248308249,12013.708093994323,11651.124636585468,9597.586470539107,10557.447294432151,10623.795705083872,8207.606732979439,12982.250583333334,12955.650969844693,-1721.5266967478638
2016-02-12,treino,8353.449951171875,13377.11825,11592.183993938299,11531.547370196771,12323.067279234001,12252.184016184703,12220.842466675327,12424.499458908234,12344.743156410295,11968.429452468823,9597.586470539107,10557.447294432151,10733.96127748671,8263.79807546511,13372.651333333331,13388.664634481958,-1408.6887975311765
2016-02-13,treino,7764.5,13255.458625,11008.226800164546,11285.889923371687,12050.641182580315,11587.852990310672,12423.50707497958,12153.284633211868,12459.983747862967,11350.816950920984,9597.586470539107,10557.447294432151,10388.752310509437,8088.082382656469,13377.11825,13334.77085894559,-1904.6416740790155
2016-02-14,treino,6859.449951171875,11703.137458333333,10096.112040207432,10553.463563844643,11436.068786570686,10747.730937628296,11249.423353083737,11460.573242136,11228.88840689903,10485.57873237682,9597.586470539107,10557.447294432151,9858.263443336564,7820.132349564491,13255.458625,13190.40465511018,-1217.5587259565127
2016-02-15,treino,7568.35009765625,13655.873541666666,10812.43788631551,11166.14883055905,11942.630059141527,11407.248235038784,12015.86987356237,11956.86590353217,12064.935550954346,11295.321947862933,9597.586470539107,10557.447294432151,10273.780393072231,8029.79661057018,11703.137458333333,11765.671266477211,-2360.5515938037333
2016-02-16,treino,7850.85009765625,13051.632333333331,11094.162241041839,11332.1204725592,12152.937928184256,11805.640976936422,12337.787428231835,12203.231081259157,12402.999302150834,11542.195462093181,9597.586470539107,10557.447294432151,10439.365826905843,8113.778681738238,13655.873541666666,13681.671404292747,-1509.4368712401501
2016-02-17,treino,8110.89990234375,13187.460583333332,11352.215226394273,11449.20796099495,12286.109994215552,12070.291588820708,12485.78750188422,12354.485647427668,12540.292172714793,11792.072781324667,9597.586470539107,10557.447294432151,10591.792233020977,8191.303285107636,13051.632333333331,13073.519771309651,-1395.387802008665
2016-02-18,treino,8820.39990234375,13633.362291666666,12053.357790080025,11631.562734848649,12545.94174263554,12763.65883295983,12604.326240181266,12624.380504682267,12637.636213527692,12481.521695564605,9597.586470539107,10557.447294432151,11007.660782773004,8403.871358212233,13187.460583333332,13238.634646371685,-1151.8405961020617
2016-02-19,treino,8945,13194.252125,12176.386126560144,11647.894807305653,12475.313242634256,12616.760258178718,12494.609398318753,12594.515625675609,12511.658505355408,12481.530067582833,9597.586470539107,10557.447294432151,11080.694273838917,8441.36140043998,13633.362291666666,13639.422139632923,-712.7220574171679
2016-02-20,treino,8659.7001953125,13764.838291666669,11894.689329770035,11604.636739192598,12349.603216874697,12239.400336978073,12291.164112978797,12491.461508797312,12473.410767663658,12148.107699470049,9597.586470539107,10557.447294432151,10913.467753726265,8355.58993281606,13194.252125,13171.557459021355,-1616.73059219662
2016-02-21,treino,7987.699951171875,12019.071041666668,11230.085768257039,11397.726430038623,12057.444186023266,11650.263352021248,11801.796553192597,12210.447169172763,11933.649231192132,11463.04266807079,9597.586470539107,10557.447294432151,10519.579428195935,8154.549721141979,13764.838291666669,13717.519497064226,-556.0283735958783
2016-02-22,treino,9877.35009765625,13046.661,13095.154506570438,11684.31228095934,12737.634278369296,13806.6556919384,12109.052279904654,12818.75580676144,12094.791623759402,13443.129943824462,9597.586470539107,10557.447294432151,11627.184877043237,8723.402224317571,12019.071041666668,12147.954512719958,396.46894382446226
2016-02-23,treino,12775.89990234375,12943.3535,13946.316250000002,11572.347797518236,12904.765002752361,13946.316250000002,12038.065520294109,12890.633883900517,11919.861077470401,13946.316250000002,9597.586470539107,10557.447294432151,13326.149928007873,9617.272817312132,13046.661,13187.922028057888,1002.9627500000024
2016-02-24,treino,15605.2001953125,12939.554333333332,13946.316250000002,11610.416818544052,12645.087789407498,13412.299300900653,11866.980625258562,12784.605249527462,11745.749263010133,13451.765773463449,9597.586470539107,10557.447294432151,13946.316250000002,10514.662704091133,12943.3535,13022.457125795516,512.2114401301169
2016-02-25,treino,16222.75,12465.639416666669,13946.316250000002,11637.832737934306,12047.813033251774,11526.080943678591,11806.293913875674,12440.671422199124,11771.066177865181,11862.817861380094,9597.586470539107,10557.447294432151,13946.316250000002,10713.802758310016,12939.554333333332,12919.343164961696,-602.821555286575
2016-02-26,treino,16294.7001953125,12424.9465,13946.316250000002,11641.337445369652,11883.260135378954,11319.22997632417,12035.945921557915,12327.270026773316,12007.775026800431,11843.768447021062,9597.586470539107,10557.447294432151,13946.316250000002,10737.080541858102,12465.639416666669,12425.47938226773,-581.1780529789376
2016-02-27,treino,16814.75,12221.667166666666,13946.316250000002,11668.337540799253,11922.99536648802,11380.857650576016,12026.014814713042,12368.26378885511,11978.25464435859,11928.836228585933,9597.586470539107,10557.447294432151,13946.316250000002,10905.802912357622,12424.9465,12396.756904496631,-292.8309380807332
2016-02-28,treino,17449.150390625,11289.544125,13946.316250000002,11704.68016567762,11898.26723985664,11231.867116042715,11973.993774982919,12368.514388596239,11932.463154733376,11905.274518346898,9597.586470539107,10557.447294432151,13946.316250000002,11112.74877799776,12221.667166666666,12191.832880387941,615.7303933468975
2016-02-29,treino,18574.349609375,11979.669208333333,13946.316250000002,11775.904767970591,11925.351174176461,11065.401192883808,11988.320009441702,12418.552863746672,11953.549751900842,11829.755437164145,9597.586470539107,10557.447294432151,13946.316250000002,11482.835685223527,11289.544125,11262.756627878023,-149.91377116918738
2016-03-01,treino,18772.0498046875,11415.92075,13946.316250000002,11789.0802299979,11311.918921616114,10789.140026009412,11386.476438713562,11227.240634565065,11447.014005766516,11250.430895747239,9597.586470539107,10251.208864751337,13946.316250000002,11548.262283033275,11979.669208333333,11933.531346811329,-165.48985425276078
2016-03-02,treino,16571.5498046875,11223.079124999998,13946.316250000002,11655.36162880856,11055.973395159566,10800.906386626153,11395.255384679998,10657.313320914136,11447.014005766516,11817.605792888839,9597.586470539107,10251.208864751337,13946.316250000002,10826.796904445819,11415.92075,11318.936491828936,594.5266678888402
2016-03-03,treino,13822.35009765625,11562.349416666666,13946.316250000002,11566.265088815051,11043.27980001581,10796.603870932388,11333.320756923367,10491.269109339042,11436.888789785613,11324.883177158212,9597.586470539107,10251.208864751337,13939.519519427653,9946.319416938877,11223.079124999998,11099.08312868522,-237.46623950845424
2016-03-04,treino,13124.7001953125,11169.99575,13946.316250000002,11567.322817294025,11378.315989812583,11251.60310044182,11328.741613879436,11060.825550343301,11391.75212103731,11097.809125552223,9597.586470539107,10251.208864751337,13530.59682299025,9726.576336713879,11562.349416666666,11516.62081932536,-72.18662444777692
2016-03-05,treino,13449.60009765625,10150.644666666669,13946.316250000002,11565.368639997952,11556.170273784319,11868.969526464556,11335.129172973924,11393.81775620934,11406.549217549193,11620.877036389833,9597.586470539107,10251.208864751337,13721.034668236578,9828.726166743452,11169.99575,11163.972915857421,1470.232369723164
2016-03-06,treino,11316.5498046875,9527.155583333331,13946.316250000002,11624.038789376824,11118.44336645734,9888.484142815021,11322.963508973655,10970.561237815187,11317.84406425025,10022.347452998556,9597.586470539107,10251.208864751337,12470.761896023683,9164.006662327725,10150.644666666669,10032.923455460328,495.19186966522466
2016-03-07,treino,10833.5,11544.536125,13946.316250000002,11648.066951685794,11421.761768759261,10956.893070855636,11591.255973983603,11441.348631119312,11530.23201072008,11124.452138378325,9597.586470539107,10251.208864751337,12187.625572227502,9015.414227168973,9527.155583333331,9497.323096891778,-420.08398662167565
2016-03-08,treino,10611.89990234375,11452.953,13802.009766939209,11658.823103325754,11484.946231489108,11249.923601732138,11657.938314596762,11552.834722059426,11575.93313463709,11455.987752386507,9597.586470539107,10251.208864751337,12057.73619768598,8947.48682059893,11544.536125,11530.145376326185,3.0347523865075345
2016-03-09,treino,11274.5,11264.528541666668,13946.316250000002,11626.087504013902,11635.272645700537,12077.613131838832,11536.540021490804,11692.629514805722,11535.836603655582,12111.205514533493,9597.586470539107,10251.208864751337,12446.11469194652,9151.043128910938,11452.953,11484.485722713815,846.6769728668241
2016-03-10,treino,11789.14990234375,11254.503208333334,13946.316250000002,11602.59190385164,11567.316682907465,11776.61824058248,11454.892149558815,11514.192055938784,11475.938250231999,11552.894446748593,9597.586470539107,10251.208864751337,12747.773195847461,9310.077868668985,11264.528541666668,11285.36399441756,298.39123841525907
2016-03-11,treino,12217.75,11019.457833333334,13946.316250000002,11586.683436194708,11576.8283792898,11810.969386255052,11316.610014022463,11494.97655014291,11372.768743275255,11634.132503918981,9597.586470539107,10251.208864751337,12998.994198012198,9443.14243289215,11254.503208333334,11265.28671248795,614.6746705856476
2016-03-12,treino,12367.2001953125,10929.313291666664,13946.316250000002,11582.10259590354,11537.493815648162,11648.33325806513,11293.102285385477,11443.602341533642,11341.251011954573,11537.576400264572,9597.586470539107,10251.208864751337,13086.593403064726,9489.673823475816,11019.457833333334,11013.946845881817,608.2631085979083
2016-03-13,treino,11179.89990234375,10317.859625,13946.316250000002,11630.749609122671,11280.740291855913,10393.481823944043,11360.447433858359,11206.091410939745,11298.376411940055,10515.4138847403,9597.586470539107,10251.208864751337,12390.665494739045,9121.898708990884,10929.313291666664,10860.739291642714,197.55425974030004
2016-03-14,treino,10738.14990234375,11548.391125,13919.697259813445,11652.764398423158,11412.249756529614,10962.797362034935,11603.18254193044,11444.596872995211,11568.0289097725,11101.503933211912,9597.586470539107,10251.208864751337,12131.736767673567,8986.16794287795,10317.859625,10291.390206694618,-446.8871917880879
2016-03-15,treino,10322.25,11543.766416666664,13526.981690160124,11671.475688969602,11423.677443290808,11022.768434677444,11631.094458045809,11510.500065378385,11575.93313463709,11220.858000793261,9597.586470539107,10251.208864751337,11887.959897723313,8858.927304807712,11548.391125,11524.77060322216,-322.9084158734022
2016-03-16,treino,10217,11854.4515,13425.653091108652,11675.415863767026,11521.768139327625,11437.833296310331,11648.787605836878,11646.60754123987,11547.560903551781,11679.654247982748,9597.586470539107,10251.208864751337,11826.26833343663,8826.811256313782,11543.766416666664,11537.926496041546,-174.7972520172516
2016-03-17,treino,10484.25,11595.483041666666,13681.580822653224,11664.664779529508,11683.022035345175,11966.254888666888,11591.479380502395,11797.652525354231,11567.741750987236,12301.689283393516,9597.586470539107,10251.208864751337,11982.91508455887,8908.426536710844,11854.4515,11866.82035650013,706.2062417268498
2016-03-18,treino,11554,12581.758125,13946.316250000002,11612.846384019575,11896.521878732836,12862.696696455121,11598.432264009552,11945.470409371967,11624.281646637797,13248.26282996633,9597.586470539107,10251.208864751337,12609.94169639429,9237.31204755636,11595.483041666666,11641.910612042553,666.5047049663299
2016-03-19,treino,12090.89990234375,11518.899041666666,13946.316250000002,11590.977971750679,11805.78236215084,12317.349487006237,11449.386079661974,11777.439963683011,11531.943751769686,12782.898879993922,9597.586470539107,10251.208864751337,12924.641884906903,9403.701391092392,12581.758125,12592.595432614191,1263.999838327256
2016-03-20,treino,11623,10134.717791666668,13946.316250000002,11609.740918323609,11641.863948716236,11370.470407120236,11281.757447641921,11586.2773099773,11351.460954872582,11902.798872086481,9597.586470539107,10251.208864751337,12650.385572268693,9258.646114350193,11518.899041666666,11479.58622119288,1768.0810804198136
2016-03-21,treino,10808.64990234375,13135.885708333331,13946.316250000002,11649.298545291025,11607.511169408463,11006.949227496858,11576.993359640794,11591.034446329286,11604.740662432283,11650.892007975644,9597.586470539107,10251.208864751337,12173.059858240891,9007.78938519803,10134.717791666668,10079.01245813251,-1484.993700357687
2016-03-22,treino,10181.14990234375,11977.243375,13391.001355928498,11676.65190581432,11663.155266418384,11247.780692992528,11641.590780495197,11720.90277801099,11589.83767555515,11889.85163596323,9597.586470539107,10251.208864751337,11805.25504503526,8815.879700275065,13135.885708333331,13092.661992247404,-87.39173903676965
2016-03-23,treino,9968.14990234375,11997.734083333336,13183.931463288145,11682.624062486942,11815.195174680095,11840.744855604182,11615.220288214226,11918.622652119328,11542.22494841024,12421.507778113973,9597.586470539107,10251.208864751337,11680.40655864036,8751.012242412764,11977.243375,11958.712161123489,423.773694780637
2016-03-24,treino,9961.4501953125,12056.649708333332,13177.389903744708,11682.768157224426,11949.264833503064,12204.017986307872,11653.44802496335,12056.502261217189,11638.295233474944,12772.793497999033,9597.586470539107,10251.208864751337,11676.479571400261,8748.974159165731,11997.734083333336,11990.194900060169,716.1437896657008
2016-03-25,treino,9022.64990234375,9143.075208333334,12253.060329199714,11656.281720984407,11808.398456627585,11367.249187502282,11225.395870712975,11968.780990845304,11251.744337474353,11966.764917479868,9597.586470539107,10251.208864751337,11126.208230535298,8464.749036083278,12056.649708333332,11990.853418910518,2823.6897091465344
2016-03-26,treino,9124.64990234375,9282.660083333334,12353.77993861966,11665.40721679799,12062.377639295833,12419.893930776034,11217.726403740146,12280.371342906219,11294.070004322122,12642.2790797231,9597.586470539107,10251.208864751337,11185.994829653982,8495.498886225347,9143.075208333334,9145.111536540579,3359.618996389765
2016-03-27,treino,9466.75,9696.481625,12691.428454207373,11682.875614488821,12221.281389255972,12799.240044789552,11423.697833944378,12406.936632056364,11671.429879089439,13058.94707470602,9597.586470539107,10251.208864751337,11386.514451193561,8598.864698633972,9282.660083333334,9296.541679974185,3362.46544970602
2016-03-28,treino,8894.4501953125,11078.711791666668,12126.473043334227,11641.713533585105,12036.473248478414,11995.508556778517,11978.352702601489,12255.275096137328,12046.985945325883,12388.77711046302,9597.586470539107,10251.208864751337,11051.064853168533,8426.146081583931,9696.481625,9650.906289907522,1310.0653187963508
2016-03-29,treino,8153.10009765625,11797.011666666667,11394.005898463613,11465.282556371025,11842.222241051622,11666.728153685308,12393.686897752776,12133.170019761848,12450.44971362186,11804.928141641714,9597.586470539107,10251.208864751337,10616.527587529592,8203.903351029412,11078.711791666668,11023.333831804264,7.916474975047095
2016-03-30,treino,8499.5,11966.985833333332,11736.486421957386,11570.290486199256,12099.989235883613,12354.845128030816,12544.692872164318,12409.262888440708,12531.208833740366,12310.03520617693,9597.586470539107,10251.208864751337,10819.567510041134,8307.537491428504,11797.011666666667,11817.173908761128,343.04937284359767
2016-03-31,treino,9258.89990234375,11891.284416666667,12486.33106969641,11674.474842838063,12392.845454695147,13082.824067454227,12612.895767018625,12639.236523216605,12591.890644670224,13110.224367023555,9597.586470539107,10251.208864751337,11264.684544670487,8536.019798267325,11966.985833333332,12008.039655811624,1218.9399503568875
2016-04-01,treino,9624.35009765625,11994.263250000002,12846.712085206264,11685.46350657718,12034.467382357036,12912.496972598981,12533.071340676719,11748.483464074005,12415.858527565908,13285.95292771562,9597.586470539107,9167.96250505578,11478.890665503754,8646.604571860744,11891.284416666667,11907.420883116987,1291.689677715618
2016-04-02,treino,8860.75,12030.073875,12093.19807595684,11637.259741682034,11825.272148154683,11815.472345833947,12574.360720395849,11502.865664947542,12438.75111553338,12341.449593873092,9597.586470539107,9167.96250505578,11031.311715253141,8416.006795745754,11994.263250000002,11948.30710334624,311.3757188730924
2016-04-03,treino,7846.25,10838.252791666668,11089.58776462137,11329.754038865238,11555.87772473734,11447.136941742452,12326.036128808031,11461.820175912004,12234.654782986549,11584.259988867321,9597.586470539107,9167.96250505578,10436.669511273676,8112.40919482699,12030.073875,11970.834263860303,746.0071972006535
2016-04-04,treino,7807.25,12565.723791666664,11050.789309571008,11309.258070878666,11613.11376534945,11871.746158216218,12314.96140916568,11738.800091578727,12267.426122443172,11743.030340612579,9597.586470539107,9167.96250505578,10413.809929257708,8100.801184031611,10838.252791666668,10841.921721998457,-822.693451054085
2016-04-05,treino,8113.25,12731.920208333337,11354.543044885926,11450.123541700243,11815.223010801647,12223.004353185519,12378.358623464872,11948.813027040676,12322.078374272573,12072.065181239752,9597.586470539107,9167.96250505578,10593.169726613762,8192.004829707992,12565.723791666664,12588.417708150371,-659.8550270935848
2016-04-06,treino,7944.25,12707.237916666669,11186.962691185641,11377.885396177215,11752.384640065527,12021.139985809004,12334.317011886114,11847.234119569352,12240.720440032655,11875.75475678906,9597.586470539107,9167.96250505578,10494.111537877903,8141.598650482385,12731.920208333337,12723.20058058009,-831.4831598776091
2016-04-07,treino,8078.64990234375,12649.735958333333,11320.26434515087,11436.396802253113,11879.821093559938,12217.231808184988,12246.809054517511,12018.030213474802,12160.762319712554,12012.52526795652,9597.586470539107,9167.96250505578,10572.889117123159,8181.677817779731,12707.237916666669,12715.294931880799,-637.2106903768126
2016-04-08,treino,8251.050048828125,12732.750083333332,11490.935621581648,11499.689107865423,11990.259046315494,12398.691237383431,12166.081089557101,12110.824779114393,12177.518672328013,12167.852210398363,9597.586470539107,9167.96250505578,10673.940278357117,8233.17015980617,12649.735958333333,12656.72948076374,-564.8978729349692
2016-04-09,treino,8074.949951171875,12866.993125,11316.597901780951,11434.897366607223,11903.76675967969,12196.776266315432,12132.233767050422,12039.15566396912,12081.739753083188,11955.758108662605,9597.586470539107,9167.96250505578,10570.720416167555,8180.573719337563,12732.750083333332,12716.16581135719,-911.2350163373958
2016-04-10,treino,7308.300048828125,10483.077875,10551.39162472383,10974.255166612373,11432.901432745519,11368.568188602316,11231.83241946215,11655.957898331553,11125.832225069142,11104.575173507528,9597.586470539107,9167.96250505578,10121.353843855746,7952.70506233788,12866.993125,12811.906189967307,621.4972985075274
2016-04-11,treino,7519.60009765625,12783.1875,10763.637604694275,11133.101428671504,11550.759171384349,11369.76277797457,11606.016357206665,11833.817495529565,11544.317618758985,11183.965134630089,9597.586470539107,9167.96250505578,10245.205915552273,8015.328916038373,10483.077875,10491.970677276404,-1599.2223653699111
2016-04-12,treino,7740.35009765625,12293.708208333332,10984.166672786561,11272.26619876806,11666.415000116904,11592.834590906326,11631.520466489523,11933.195430588297,11654.654277468517,11381.858979311846,9597.586470539107,9167.96250505578,10374.597011193935,8080.899884496588,12783.1875,12789.095769096015,-911.8492290214854
2016-04-13,treino,8289.75,11967.080499999998,11529.20932027625,11512.2078199666,11931.520603906603,12156.210140042518,11649.01762437814,12138.031932533191,11700.141509199802,11922.732753809181,9597.586470539107,9167.96250505578,10696.62398881423,8244.741570939592,12293.708208333332,12315.814166286054,-44.347746190816906
2016-04-14,treino,8072.5,12421.380666666666,11314.170044025628,11433.901119525473,11702.316514463266,11984.074006886729,11693.570476138411,11917.978032476884,11675.577838405294,11717.385156058817,9597.586470539107,9167.96250505578,10569.284394122718,8179.842655175185,11967.080499999998,11938.290934165785,-703.9955106078487
2016-04-15,treino,7767,12475.554625,11010.71683042404,11287.282723088832,11460.763905949121,11550.907762843159,11711.52153114702,11706.36142662763,11674.351800998622,11324.889601368039,9597.586470539107,9167.96250505578,10390.217668330974,8088.826017757898,12421.380666666666,12386.508228359142,-1150.665023631962
2016-04-16,treino,7979.449951171875,12673.665416666665,11221.900022979495,11394.028354015358,11522.28453082409,11601.091088842599,11656.18471600452,11751.955618197731,11633.494071760659,11448.70321217356,9597.586470539107,9167.96250505578,10514.743747384866,8152.090208585207,12475.554625,12473.274326493107,-1224.9622044931057
2016-04-17,treino,7542.85009765625,11481.145291666666,10786.919002921451,11149.02889187329,11117.466801644176,11121.77324253937,11463.559776569487,11346.609533413986,11467.17584633908,10974.77365035503,9597.586470539107,9167.96250505578,10258.83374329256,8022.22798340683,12673.665416666665,12627.759168936951,-506.37164131163627
2016-04-18,treino,7406.25,12592.283375,10649.932575483377,11051.063313717113,10904.348780489348,10741.632953060973,11374.061370534604,11083.742042969274,11381.62176101758,10714.743051030086,9597.586470539107,9167.96250505578,10178.766534683273,7981.717845398693,11481.145291666666,11455.40061994299,-1877.5403239699153
2016-04-19,treino,8244.050048828125,13032.291,11484.011431800687,11497.361030457821,11402.51223181102,11473.655927949421,11639.095399931619,11593.613424147294,11679.220390843777,11512.73927324136,9597.586470539107,9167.96250505578,10669.837276456816,8231.077628088398,12592.283375,12627.046623970826,-1519.5517267586401
2016-04-20,treino,8410.800048828125,12991.42125,11648.859865645438,11547.662377244505,11391.21210184362,11930.77394992414,11813.6158844822,11597.121205661133,11737.280675209218,11809.531600449798,9597.586470539107,9167.96250505578,10767.576643153294,8280.965610972082,13032.291,13020.739157693932,-1181.8896495502013
2016-04-21,treino,7122,11497.580375,10363.187378712708,10813.03832371965,10528.878817805024,10581.530001689065,10870.555876995259,10715.870896139713,10923.864697777557,10483.041385613811,9597.586470539107,9167.96250505578,10012.155350374585,7897.60425717364,12991.42125,12883.90383464482,-1014.5389893861884
2016-04-22,treino,7233.39990234375,12553.31325,10475.851939880165,10911.810989904548,10456.922428440923,10206.212018168142,10600.734135702289,10537.49193861342,10797.45608144425,10355.77175988308,9597.586470539107,9167.96250505578,10077.451637661707,7930.539505207535,11497.580375,11487.71945852999,-2197.541490116919
2016-04-23,treino,6804.64990234375,11756.177833333331,10040.088983571717,10494.852171766115,10008.021153282376,9779.031003880153,10360.754565325087,9999.527921814082,10506.52986227526,9917.243085122798,9597.586470539107,9167.96250505578,9826.142771268216,7803.988928906332,12553.31325,12506.18681184785,-1838.9347482105331
2016-04-24,treino,6112.89990234375,11286.413541666669,9325.224311191007,9662.595141395406,9055.983626720717,8905.03615299428,9630.585964871723,8885.400280468708,9601.249659753008,9124.481124733245,9597.586470539107,9167.96250505578,9420.6782620491,7601.0005629741445,11756.177833333331,11691.93347013691,-2161.932416933423
2016-04-25,treino,6666.449951171875,11895.43825,9898.380547683413,10340.975535514608,9608.062548255231,9315.020551759942,10235.923596873241,9533.3291589334,10359.91554774678,9600.88586516845,9597.586470539107,9167.96250505578,9745.137819513955,7763.317863008575,11286.413541666669,11313.28524738447,-2294.5523848315497
2016-04-26,treino,7484.75,12072.769041666666,10728.71454909124,11108.655908671219,10724.460177175191,10352.045970418934,11373.486896832885,10824.688983260243,11419.981373842476,10569.371502553844,9597.586470539107,9167.96250505578,10224.778770279514,8004.9908122838,11895.43825,11935.141340178256,-1503.3975391128224
2016-04-27,treino,7941.699951171875,11818.468125,11184.430923422922,11376.69279449177,11232.775449845232,11218.330823916403,11651.209054543393,11435.074877818188,11616.676151079071,11227.781531892155,9597.586470539107,9167.96250505578,10492.616844279666,8140.8387407827195,12072.769041666666,12084.228666135352,-590.6865931078446
2016-04-28,treino,7703.300048828125,11597.797541666669,10947.230773805095,11250.763690933629,11177.811732401045,11235.764195608448,11548.742131087776,11406.814967145125,11549.41279207198,11110.445766245632,9597.586470539107,9167.96250505578,10352.880379658494,8069.884193733977,11818.468125,11784.896561166715,-487.351775421037
