epoca,loss_total,loss_dados,loss_fisica,loss_contorno
0,2.4520590984059787,1.3820223422719202,5.349672393308932,0.00010227747227170239
1,1.8537945111531073,0.9355138815873962,4.590756524461066,0.00012932467349746914
2,1.4258463106530428,0.6491181880352886,3.8829690149806853,0.0001343196216171232
3,1.1155725687671625,0.46922763840904463,3.2311218938381994,0.00012055159047793729
4,0.8796995061617627,0.3516960723010451,2.639526633399028,0.00009810718091203862
5,0.6946795970707441,0.27351316692555844,2.105465712948097,0.0000732875555662841
6,0.5474042020620444,0.2220523006608277,1.6265114133354577,0.000049618734125249826
7,0.429760382720519,0.18904950102017046,1.2031515678423754,0.00008056813187341595
8,0.3359742569188027,0.1675769350282342,0.8386657481689045,0.0006641722567875865
9,0.2605712023680828,0.15054356436802369,0.5387458533414977,0.002278467331759573
10,0.1999547139184857,0.13271152590868399,0.3096828416496177,0.00530661967987819
11,0.1558947976944675,0.11482907365686149,0.15450694838331588,0.01016433436094286
12,0.13240113514605759,0.10186525619230823,0.0695698882602071,0.016621901301707938
13,0.1289434520014648,0.09715450822352213,0.043010144065893645,0.02318691496476392
14,0.13741331517672875,0.09850899963505427,0.05630040649857544,0.02764423424195938
15,0.1467495932839745,0.1005090721800966,0.08919857710040377,0.02840080568379714
16,0.1515527092169149,0.10096241485331689,0.12405133391230037,0.025780027581137965
17,0.15274422247293745,0.10173738419475509,0.1476900064854067,0.021468836981101032
18,0.1520203502553644,0.1043607809743177,0.152768030709996,0.017105963139047487
19,0.14874298310073794,0.10733900271650575,0.13931817113890194,0.013540346156451805
20,0.1415392288878161,0.10795450191569182,0.11379653722563407,0.010825419526997452
21,0.13026960580175442,0.10458077266824968,0.08502453057301912,0.008683927018900929
22,0.11603458452097992,0.097079454759972,0.060428531360039325,0.006869423489000066
23,0.10065016618565333,0.08654612988973914,0.04406369726217974,0.0052912968434782335
24,0.08645041611539135,0.07513840954254006,0.03651646775507804,0.00400871302183568
25,0.07568538703940185,0.06537150656057261,0.036205629882482146,0.003072754502332807
26,0.06948438809402463,0.058863034216210953,0.04082039054204894,0.002457275769403887
27,0.06732103414142417,0.05559197825681081,0.04814794647054375,0.002099466590504616
28,0.06751926070733687,0.054288949279839606,0.05637206458892056,0.001955898509713142
29,0.06839743142018452,0.05358512420121605,0.06408405677882865,0.0019954958632027444
30,0.06911146213634206,0.05287856287714162,0.0702098034686692,0.002190938565466599
31,0.06960972967288512,0.05230943750608124,0.07397258815970258,0.0025057745348633586
32,0.0700925025648882,0.05221712955302645,0.07492090365426989,0.002891192281007769
33,0.07057295002287439,0.05268736579452615,0.07301441940677073,0.003282700346994099
34,0.07081918084365296,0.05346539138432297,0.06870009168151227,0.003613771123027538
35,0.07053689264138446,0.05412116374619706,0.06286485500060188,0.0038427578950670214
36,0.06950088026174644,0.05420813376532265,0.05662614055090058,0.003967518386243684
37,0.06756991429910345,0.05334353109407472,0.05103715338774242,0.004018952527480247
38,0.06474075191263455,0.05133716052101312,0.04682494953373022,0.0040386014848753805
39,0.06130091155628658,0.0483920733170339,0.0442663764257604,0.004055562954100597
40,0.057882435620800976,0.04515923953005182,0.04324378865003283,0.004074438360742587
41,0.05523310785495966,0.04247286182093931,0.04341979255404814,0.004076287523210721
42,0.05384792257417833,0.04093412209809265,0.044415590162305424,0.0040306824436245935
43,0.05377601587438266,0.04068001743713026,0.04590404336822916,0.003915189763606565
44,0.054715572130252625,0.04146555869175691,0.04759701707424506,0.003730610023646707
45,0.056210291463535476,0.04286868426192353,0.049184223154082815,0.003504762570795386
46,0.05774230110075938,0.04439782751462986,0.05032118600725985,0.00328023638467755
47,0.05878054390538764,0.04554293181999222,0.05071665783849592,0.003094280517696233
48,0.05893271173393731,0.04591259553194248,0.050271342221488255,0.002965847757697182
49,0.05812330553842704,0.04540084006167862,0.049152317587261525,0.002892001959296118
50,0.056600713510556094,0.04420232456249888,0.04772680567280756,0.0028530278134957024
51,0.05476674378343899,0.04266490451503916,0.046396383642068696,0.0028225625399860817
52,0.053007175048047236,0.04113808796495866,0.04544677862867612,0.0027797313573533528
53,0.05161570792601106,0.03989762004344558,0.044998558562595235,0.0027183761700464337
54,0.050750151199771394,0.03909217356608174,0.045051447541549154,0.002647688125379828
55,0.05038696359147362,0.03869174141283044,0.04555312250121714,0.002584597678399752
56,0.05034388000746893,0.03851299372086944,0.046434359119312,0.0025440144627370902
57,0.0504006368891308,0.03834896657754091,0.04760083500021932,0.002531503311546032
58,0.050422531855979294,0.038099661726668836,0.04891000743412372,0.0025408686424857134
59,0.0503829943831797,0.03779266263762295,0.05017068152694543,0.0025561954401676587
60,0.050303617793863616,0.037508479947162436,0.051184075691842155,0.0025583227083327467
61,0.0501984580993029,0.03730296898051551,0.05181157747831076,0.0025331736231252408
62,0.05006156206295808,0.03717767683662185,0.052027521502615935,0.0024783809258130444
63,0.04987124932276697,0.037083597742268354,0.051920273877245474,0.0024035968050495236
