nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2004-01-01;61.00000000;83.08999634;27.00000000;36.77999878
ARAGUARI;2004-01-01;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2004-01-01;211.00000000;127.08999634;211.00000000;127.08999634
DOCE;2004-01-01;549.00000000;55.31000137;431.00000000;43.41999817
GRANDE;2004-01-01;3485.00000000;38.29999924;3437.00000000;37.77000046
IGUACU;2004-01-01;11222.00000000;304.00000000;11222.00000000;304.00000000
ITABAPOANA;2004-01-01;69.00000000;66.48000336;55.00000000;52.99000168
ITAJAI;2004-01-01;0E-8;0E-8;0E-8;0E-8
JACUI;2004-01-01;689.00000000;179.03999329;681.00000000;176.96000671
JEQUITINHONHA;2004-01-01;292.00000000;50.74000168;264.00000000;45.86999893
MUCURI;2004-01-01;61.00000000;77.33999634;61.00000000;77.33999634
PARAGUACU;2004-01-01;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2004-01-01;299.00000000;66.73999786;228.00000000;50.88999939
PARAIBA DO SUL;2004-01-01;897.00000000;75.13999939;897.00000000;75.13999939
PARANA;2004-01-01;15086.00000000;66.62000275;11038.00000000;48.74000168
PARANAIBA;2004-01-01;4225.00000000;56.83000183;4225.00000000;56.83000183
PARANAPANEMA;2004-01-01;1393.00000000;66.73999786;1388.00000000;66.50000000
PARNAIBA;2004-01-01;167.00000000;69.77999878;167.00000000;69.77999878
SAO FRANCISCO;2004-01-01;4459.00000000;33.11999893;4459.00000000;33.11999893
TIETE;2004-01-01;892.00000000;48.31999969;892.00000000;48.31999969
TOCANTINS;2004-01-01;5104.00000000;43.79999924;5104.00000000;43.79999924
URUGUAI;2004-01-01;4694.00000000;375.42001343;2557.00000000;204.50000000
AMAZONAS;2004-01-02;63.00000000;85.81999969;28.00000000;38.13999939
ARAGUARI;2004-01-02;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2004-01-02;227.00000000;136.72999573;227.00000000;136.72999573
DOCE;2004-01-02;746.00000000;75.16000366;492.00000000;49.56999969
GRANDE;2004-01-02;3950.00000000;43.40999985;3926.00000000;43.15000153
IGUACU;2004-01-02;10494.00000000;284.27999878;10494.00000000;284.27999878
ITABAPOANA;2004-01-02;83.00000000;79.97000122;67.00000000;64.55999756
ITAJAI;2004-01-02;0E-8;0E-8;0E-8;0E-8
JACUI;2004-01-02;616.00000000;160.07000732;615.00000000;159.80999756
JEQUITINHONHA;2004-01-02;281.00000000;48.81999969;268.00000000;46.56999969
MUCURI;2004-01-02;55.00000000;69.73000336;55.00000000;69.73000336
PARAGUACU;2004-01-02;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2004-01-02;281.00000000;62.72000122;196.00000000;43.75000000
PARAIBA DO SUL;2004-01-02;960.00000000;80.41999817;960.00000000;80.41999817
PARANA;2004-01-02;15362.00000000;67.83999634;11376.00000000;50.24000168
PARANAIBA;2004-01-02;4429.00000000;59.58000183;4429.00000000;59.58000183
PARANAPANEMA;2004-01-02;1425.00000000;68.27999878;1419.00000000;67.98999786
PARNAIBA;2004-01-02;170.00000000;71.02999878;170.00000000;71.02999878
SAO FRANCISCO;2004-01-02;4498.00000000;33.40999985;4498.00000000;33.40999985
TIETE;2004-01-02;997.00000000;54.00999832;997.00000000;54.00999832
TOCANTINS;2004-01-02;5321.00000000;45.65999985;5321.00000000;45.65999985
URUGUAI;2004-01-02;4114.00000000;329.02999878;3401.00000000;272.00000000
AMAZONAS;2004-01-03;65.00000000;88.54000092;33.00000000;44.95000076
ARAGUARI;2004-01-03;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2004-01-03;183.00000000;110.23000336;183.00000000;110.23000336
DOCE;2004-01-03;1324.00000000;133.38999939;764.00000000;76.97000122
GRANDE;2004-01-03;4282.00000000;47.06000137;4252.00000000;46.72999954
IGUACU;2004-01-03;9584.00000000;259.61999512;9584.00000000;259.61999512
ITABAPOANA;2004-01-03;153.00000000;147.41999817;113.00000000;108.87999725
ITAJAI;2004-01-03;0E-8;0E-8;0E-8;0E-8
JACUI;2004-01-03;572.00000000;148.63999939;572.00000000;148.63999939
JEQUITINHONHA;2004-01-03;264.00000000;45.86999893;264.00000000;45.86999893
MUCURI;2004-01-03;47.00000000;59.59000015;47.00000000;59.59000015
PARAGUACU;2004-01-03;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2004-01-03;335.00000000;74.76999664;251.00000000;56.02000046
PARAIBA DO SUL;2004-01-03;991.00000000;83.01999664;922.00000000;77.23999786
PARANA;2004-01-03;17999.00000000;79.48000336;12866.00000000;56.81999969
PARANAIBA;2004-01-03;4811.00000000;64.70999908;4811.00000000;64.70999908
PARANAPANEMA;2004-01-03;1371.00000000;65.69000244;1365.00000000;65.40000153
PARNAIBA;2004-01-03;155.00000000;64.76999664;155.00000000;64.76999664
SAO FRANCISCO;2004-01-03;4600.00000000;34.15999985;4600.00000000;34.15999985
TIETE;2004-01-03;940.00000000;50.91999817;940.00000000;50.91999817
TOCANTINS;2004-01-03;5509.00000000;47.27000046;5509.00000000;47.27000046
URUGUAI;2004-01-03;3022.00000000;241.69000244;2926.00000000;234.02000427
AMAZONAS;2004-01-04;64.00000000;87.18000031;28.00000000;38.13999939
ARAGUARI;2004-01-04;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2004-01-04;131.00000000;78.91000366;131.00000000;78.91000366
DOCE;2004-01-04;1451.00000000;146.19000244;713.00000000;71.83000183
GRANDE;2004-01-04;4513.00000000;49.59999847;4472.00000000;49.15000153
IGUACU;2004-01-04;8807.00000000;238.58000183;8807.00000000;238.58000183
ITABAPOANA;2004-01-04;182.00000000;175.36000061;108.00000000;104.05999756
ITAJAI;2004-01-04;0E-8;0E-8;0E-8;0E-8
JACUI;2004-01-04;542.00000000;140.83999634;542.00000000;140.83999634
