nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
PARAIBA DO SUL;2022-01-04;1674.47900391;102.96170044;1553.64001465;95.53140259
PARANA;2022-01-04;13367.66503906;59.90589905;13365.82324219;59.89759827
PARANAIBA;2022-01-04;8901.61718750;99.81839752;8901.61718750;99.81839752
PARANAPANEMA;2022-01-04;763.44897461;31.95849991;763.44897461;31.95849991
PARNAIBA;2022-01-04;675.89398193;279.86608887;142.35000610;58.94260025
SAO FRANCISCO;2022-01-04;14993.75976563;111.97010040;14906.76367188;111.32039642
TIETE;2022-01-04;1591.16601563;85.90119934;1582.28601074;85.42179871
TOCANTINS;2022-01-04;35156.27343750;249.21159363;25086.52539063;177.83039856
URUGUAI;2022-01-04;533.04602051;21.80120087;401.00100708;16.40060043
AMAZONAS;2022-01-05;24279.84765625;138.54080200;22630.62695313;129.13040161
ARAGUARI;2022-01-05;713.50500488;273.79019165;248.06300354;95.18820190
CAPIVARI;2022-01-05;160.88800049;99.76339722;160.88800049;99.76339722
DOCE;2022-01-05;2294.12597656;135.60859680;1370.10998535;80.98889923
GRANDE;2022-01-05;8598.31640625;95.08779907;8591.56445313;95.01309967
IGUACU;2022-01-05;950.54498291;25.07399940;921.73400879;24.31399918
ITABAPOANA;2022-01-05;98.37500000;95.40940094;54.42800140;52.78720093
ITAJAI;2022-01-05;49.85300064;24.75670052;49.85300064;24.75670052
JACUI;2022-01-05;149.86500549;27.37960052;142.78300476;26.08580017
JEQUITINHONHA;2022-01-05;2070.66503906;199.99319458;2004.17004395;193.57080078
MUCURI;2022-01-05;78.00199890;104.70050049;78.00199890;104.70050049
PARAGUACU;2022-01-05;415.44100952;285.19641113;0E-8;0E-8
PARAGUAI;2022-01-05;702.74902344;111.52390289;631.24200439;100.17600250
PARAIBA DO SUL;2022-01-05;1636.44702148;100.62310028;1524.26599121;93.72530365
PARANA;2022-01-05;13562.54980469;60.77920151;13560.70800781;60.77099991
PARANAIBA;2022-01-05;9220.07226563;103.38939667;9215.89062500;103.34249878
PARANAPANEMA;2022-01-05;782.08001709;32.73839951;773.60400391;32.38349915
PARNAIBA;2022-01-05;668.50000000;276.80450439;134.95599365;55.88100052
SAO FRANCISCO;2022-01-05;15218.37792969;113.64749908;15109.96777344;112.83789825
TIETE;2022-01-05;1915.92602539;103.43379974;1903.90502930;102.78479767
TOCANTINS;2022-01-05;35814.66015625;253.87869263;24327.24023438;172.44799805
URUGUAI;2022-01-05;558.81298828;22.85499954;412.72299194;16.88010025
AMAZONAS;2022-01-06;24171.02148438;137.91990662;22535.83789063;128.58949280
ARAGUARI;2022-01-06;820.33801270;314.78479004;266.81900024;102.38529968
CAPIVARI;2022-01-06;197.10699463;122.22200012;197.10699463;122.22200012
DOCE;2022-01-06;1969.50097656;116.41960144;1265.42895508;74.80100250
GRANDE;2022-01-06;9460.14453125;104.61859894;9460.14453125;104.61859894
IGUACU;2022-01-06;915.30200195;24.14430046;877.24902344;23.14049911
ITABAPOANA;2022-01-06;83.94000244;81.40950012;55.20500183;53.54079819
ITAJAI;2022-01-06;92.72100067;46.04460144;92.72100067;46.04460144
JACUI;2022-01-06;144.40800476;26.38269997;137.32600403;25.08880043
JEQUITINHONHA;2022-01-06;1991.19299316;192.31750488;1930.41796875;186.44760132
MUCURI;2022-01-06;63.33000183;85.00659943;63.33000183;85.00659943
PARAGUACU;2022-01-06;268.29299927;184.18069458;0E-8;0E-8
PARAGUAI;2022-01-06;652.63500977;103.57099915;557.30297852;88.44210052
PARAIBA DO SUL;2022-01-06;1633.97998047;100.47139740;1555.08398438;95.62020111
PARANA;2022-01-06;13947.30175781;62.50339890;13945.45996094;62.49520111
PARANAIBA;2022-01-06;9679.27441406;108.53869629;9675.44042969;108.49569702
PARANAPANEMA;2022-01-06;856.55798340;35.85609818;856.55798340;35.85609818
PARNAIBA;2022-01-06;698.86297607;289.37680054;165.31900024;68.45330048
SAO FRANCISCO;2022-01-06;15678.98144531;117.08709717;15604.03125000;116.52739716
TIETE;2022-01-06;1954.08300781;105.49379730;1940.82495117;104.77799988
TOCANTINS;2022-01-06;35347.66406250;250.56829834;23005.14453125;163.07609558
URUGUAI;2022-01-06;603.18597412;24.66990089;456.28500366;18.66169930
AMAZONAS;2022-01-07;23994.76171875;136.91409302;22360.57617188;127.58950043
ARAGUARI;2022-01-07;907.93200684;348.39691162;296.55200195;113.79460144
CAPIVARI;2022-01-07;182.93699646;113.43550110;182.93699646;113.43550110
DOCE;2022-01-07;2031.27600098;120.07119751;1166.28295898;68.94039917
GRANDE;2022-01-07;10415.75390625;115.18659973;10399.77539063;115.00990295
IGUACU;2022-01-07;886.71697998;23.39030075;861.53497314;22.72599983
ITABAPOANA;2022-01-07;92.81400299;90.01599884;64.07900238;62.14730072
ITAJAI;2022-01-07;106.78099823;53.02669907;106.78099823;53.02669907
JACUI;2022-01-07;136.95599365;25.02120018;129.87399292;23.72739983
JEQUITINHONHA;2022-01-07;2085.65087891;201.44059753;1942.65100098;187.62910461
MUCURI;2022-01-07;65.31199646;87.66699982;60.36800003;81.03070068
PARAGUACU;2022-01-07;221.19999695;151.85180664;37.22999954;25.55809975
PARAGUAI;2022-01-07;606.22998047;96.20670319;542.12298584;86.03309631
PARAIBA DO SUL;2022-01-07;1827.51293945;112.37159729;1491.68994141;91.72219849
PARANA;2022-01-07;14503.99218750;64.99819946;14502.15039063;64.98989868
PARANAIBA;2022-01-07;10526.78515625;118.04219818;10519.46582031;117.96019745
PARANAPANEMA;2022-01-07;943.09497070;39.47850037;943.09497070;39.47850037
PARNAIBA;2022-01-07;726.50500488;300.82250977;192.96099854;79.89900208
SAO FRANCISCO;2022-01-07;16322.59277344;121.89350128;16274.74511719;121.53620148
TIETE;2022-01-07;2137.79394531;115.41159821;2130.33496094;115.00900269
TOCANTINS;2022-01-07;35078.32031250;248.65899658;21947.98046875;155.58219910
URUGUAI;2022-01-07;652.96899414;26.70590019;504.73599243;20.64329910
AMAZONAS;2022-01-08;23885.78320313;136.29229736;21989.30273438;125.47100067
ARAGUARI;2022-01-08;951.83697510;365.24429321;340.77801514;130.76530457
CAPIVARI;2022-01-08;148.87899780;92.31680298;148.87899780;92.31680298
DOCE;2022-01-08;2627.59106445;155.32009888;1255.42199707;74.20950317
GRANDE;2022-01-08;11628.06640625;128.59339905;11540.76074219;127.62789917
IGUACU;2022-01-08;881.34899902;23.24869919;848.89300537;22.39249992
ITABAPOANA;2022-01-08;164.06100464;159.11520386;52.50099945;50.91830063
ITAJAI;2022-01-08;74.97399902;37.23160172;74.97399902;37.23160172
JACUI;2022-01-08;113.74700165;20.78109932;105.89700317;19.34690094
JEQUITINHONHA;2022-01-08;1959.79296875;189.28469849;1755.30297852;169.53430176
MUCURI;2022-01-08;69.77999878;93.66429901;59.44200134;79.78780365
PARAGUACU;2022-01-08;178.27099609;122.38140106;28.44000053;19.52379990
PARAGUAI;2022-01-08;583.18597412;92.54969788;534.55297852;84.83180237
PARAIBA DO SUL;2022-01-08;1983.64404297;121.97190094;1409.82604980;86.68849945
PARANA;2022-01-08;15457.35839844;69.27059937;15455.51562500;69.26239777
PARANAIBA;2022-01-08;11895.42480469;133.38949585;11838.95410156;132.75630188
PARANAPANEMA;2022-01-08;1020.32897949;42.71160126;1020.32897949;42.71160126
PARNAIBA;2022-01-08;708.79998779;293.49139404;175.25599670;72.56790161
SAO FRANCISCO;2022-01-08;16909.21875000;126.27429962;16838.28320313;125.74449921
TIETE;2022-01-08;2251.73510742;121.56289673;2246.58496094;121.28489685
TOCANTINS;2022-01-08;35146.94140625;249.14540100;21455.85351563;152.09370422
URUGUAI;2022-01-08;677.38000488;27.70429993;460.11898804;18.81850052
AMAZONAS;2022-01-09;23827.71093750;135.96099854;20644.95117188;117.80010223
ARAGUARI;2022-01-09;960.19097900;368.45001221;268.66900635;103.09519958
CAPIVARI;2022-01-09;144.05000305;89.32250214;144.05000305;89.32250214
DOCE;2022-01-09;4854.28710938;286.94281006;1833.67504883;108.39080048
GRANDE;2022-01-09;12677.11816406;140.19479370;12537.99804688;138.65629578
IGUACU;2022-01-09;910.47998047;24.01709938;779.06597900;20.55060005
ITABAPOANA;2022-01-09;305.75799561;296.54058838;43.76200104;42.44279861
ITAJAI;2022-01-09;51.05300140;25.35260010;51.05300140;25.35260010
JACUI;2022-01-09;94.88700104;17.33539963;87.03800201;15.90139961
JEQUITINHONHA;2022-01-09;2010.35498047;194.16819763;1898.81494141;183.39520264
MUCURI;2022-01-09;119.15299988;159.93659973;80.49600220;108.04810333
PARAGUACU;2022-01-09;146.61700439;100.65119934;18.59600067;12.76599979
PARAGUAI;2022-01-09;561.71600342;89.14240265;526.34600830;83.52929688
PARAIBA DO SUL;2022-01-09;2043.30200195;125.64019775;1373.40795898;84.44920349
PARANA;2022-01-09;16708.47460938;74.87740326;16706.63085938;74.86910248
PARANAIBA;2022-01-09;13178.26953125;147.77470398;13097.58691406;146.86999512
PARANAPANEMA;2022-01-09;1000.47198486;41.88040161;994.55999756;41.63290024
PARNAIBA;2022-01-09;681.52502441;282.19769287;147.98100281;61.27420044
SAO FRANCISCO;2022-01-09;17104.32226563;127.73130035;16907.71484375;126.26300049
TIETE;2022-01-09;2020.71704102;109.09110260;2015.56701660;108.81310272
TOCANTINS;2022-01-09;35971.40234375;254.98980713;21434.83789063;151.94470215
URUGUAI;2022-01-09;657.62799072;26.89649963;422.91198730;17.29680061
AMAZONAS;2022-01-10;23817.39062500;135.90209961;21930.03710938;125.13279724
ARAGUARI;2022-01-10;928.31701660;356.21908569;337.04598999;129.33320618
CAPIVARI;2022-01-10;144.68499756;89.71620178;144.68499756;89.71620178
DOCE;2022-01-10;7304.90380859;431.80178833;2272.04589844;134.30340576
GRANDE;2022-01-10;13746.02734375;152.01570129;13622.51269531;150.64979553
IGUACU;2022-01-10;967.10302734;25.51070023;888.48797607;23.43700027
ITABAPOANA;2022-01-10;435.65798950;422.52468872;19.84399986;19.24580002
ITAJAI;2022-01-10;41.77399826;20.74469948;41.77399826;20.74469948
JACUI;2022-01-10;90.76300049;16.58200073;83.68099976;15.28810024
JEQUITINHONHA;2022-01-10;2146.75708008;207.34249878;2116.72705078;204.44200134
MUCURI;2022-01-10;162.55700684;218.19689941;61.41999817;82.44280243
PARAGUACU;2022-01-10;150.72300720;103.47000122;97.61799622;67.01390076
PARAGUAI;2022-01-10;556.60998535;88.33209991;529.84497070;84.08460236
PARAIBA DO SUL;2022-01-10;2089.87890625;128.50410461;1329.67297363;81.76000214
PARANA;2022-01-10;18014.48828125;80.73010254;18012.64648438;80.72190094
PARANAIBA;2022-01-10;14334.01660156;160.73469543;14259.89257813;159.90350342
PARANAPANEMA;2022-01-10;986.47100830;41.29430008;986.47100830;41.29430008
PARNAIBA;2022-01-10;670.99401855;277.83709717;137.44999695;56.91360092
SAO FRANCISCO;2022-01-10;17478.06250000;130.52229309;17241.16406250;128.75320435
TIETE;2022-01-10;1615.63500977;87.22219849;1610.48498535;86.94419861
TOCANTINS;2022-01-10;38713.92578125;274.43060303;23371.03906250;165.66979980
URUGUAI;2022-01-10;615.00000000;25.15299988;445.78100586;18.23209953
AMAZONAS;2022-01-11;23806.51367188;135.83999634;21852.86914063;124.69249725
ARAGUARI;2022-01-11;846.45202637;324.80538940;280.20401001;107.52149963
CAPIVARI;2022-01-11;150.33999634;93.22280121;150.33999634;93.22280121
DOCE;2022-01-11;7555.79589844;446.63229370;1836.16394043;108.53790283
GRANDE;2022-01-11;14695.46484375;162.51539612;14513.78417969;160.50630188
IGUACU;2022-01-11;1045.07104492;27.56739998;993.54699707;26.20829964
ITABAPOANA;2022-01-11;416.81100464;404.24578857;19.59099960;19.00040054
ITAJAI;2022-01-11;39.51599884;19.62339973;39.51599884;19.62339973
JACUI;2022-01-11;95.19899750;17.39240074;88.11699677;16.09860039
JEQUITINHONHA;2022-01-11;2515.21801758;242.92990112;2400.10302734;231.81159973
MUCURI;2022-01-11;157.00999451;210.75129700;69.80699921;93.70050049
PARAGUACU;2022-01-11;174.48699951;119.78369904;121.38200378;83.32759857
PARAGUAI;2022-01-11;554.33001709;87.97029877;530.01300049;84.11129761
PARAIBA DO SUL;2022-01-11;2141.75097656;131.69369507;1241.43395996;76.33429718
PARANA;2022-01-11;19117.66796875;85.67389679;19115.82421875;85.66570282
PARANAIBA;2022-01-11;16111.82714844;180.67019653;16012.98046875;179.56170654
PARANAPANEMA;2022-01-11;1051.68896484;44.02439880;1051.68896484;44.02439880
PARNAIBA;2022-01-11;660.43701172;273.46578979;114.78399658;47.52840042
SAO FRANCISCO;2022-01-11;18135.14453125;135.42919922;17708.52929688;132.24330139
TIETE;2022-01-11;1898.95703125;102.51770020;1893.80603027;102.23960114
TOCANTINS;2022-01-11;40283.26562500;285.55520630;23911.55664063;169.50140381
URUGUAI;2022-01-11;564.93798828;23.10549927;424.14898682;17.34740067
AMAZONAS;2022-01-12;23804.83984375;135.83039856;21956.00195313;125.28099823
ARAGUARI;2022-01-12;723.08502197;277.46630859;316.00799561;121.26039886
CAPIVARI;2022-01-12;150.33999634;93.22280121;150.33999634;93.22280121
DOCE;2022-01-12;6880.48291016;406.71371460;1250.38403320;73.91169739
GRANDE;2022-01-12;15252.34179688;168.67390442;15011.21679688;166.00729370
IGUACU;2022-01-12;1086.53503418;28.66119957;1032.98706055;27.24869919
ITABAPOANA;2022-01-12;302.83401489;293.70480347;47.59899902;46.16410065
ITAJAI;2022-01-12;40.75099945;20.23670006;40.75099945;20.23670006
JACUI;2022-01-12;91.03099823;16.63089943;83.94899750;15.33710003
JEQUITINHONHA;2022-01-12;2376.19799805;229.50280762;2101.63793945;202.98469543
MUCURI;2022-01-12;133.50999451;179.20770264;80.91899872;108.61589813
PARAGUACU;2022-01-12;197.16099548;135.34919739;144.05599976;98.89309692
PARAGUAI;2022-01-12;572.26800537;90.81700134;547.95098877;86.95800018
PARAIBA DO SUL;2022-01-12;2177.97192383;133.92089844;1320.06604004;81.16929626
PARANA;2022-01-12;20358.12109375;91.23290253;20356.27929688;91.22460175
PARANAIBA;2022-01-12;17585.85546875;197.19920349;17308.93359375;194.09390259
PARANAPANEMA;2022-01-12;1055.82702637;44.19760132;1055.82702637;44.19760132
PARNAIBA;2022-01-12;660.70898438;273.57839966;2.29299998;0.94950002
SAO FRANCISCO;2022-01-12;18751.88281250;140.03489685;18125.84570313;135.35980225
TIETE;2022-01-12;1438.12402344;77.63899994;1430.20495605;77.21150208
TOCANTINS;2022-01-12;41727.57031250;295.79339600;24278.58984375;172.10319519
URUGUAI;2022-01-12;527.36297607;21.56879997;401.85598755;16.43560028
AMAZONAS;2022-01-13;23712.40820313;135.30299377;21829.37109375;124.55840302
ARAGUARI;2022-01-13;610.11401367;234.11639404;323.79901123;124.25000000
CAPIVARI;2022-01-13;143.98599243;89.28279877;143.98599243;89.28279877
DOCE;2022-01-13;5491.48779297;324.60848999;1124.61804199;66.47750092
GRANDE;2022-01-13;15380.17089844;170.08749390;15116.35742188;167.16999817
IGUACU;2022-01-13;1129.45703125;29.79339981;1083.97302246;28.59359932
ITABAPOANA;2022-01-13;219.45199585;212.83639526;55.49300003;53.82009888
ITAJAI;2022-01-13;37.45199966;18.59840012;37.45199966;18.59840012
JACUI;2022-01-13;86.07399750;15.72529984;78.99199677;14.43150043
JEQUITINHONHA;2022-01-13;2030.51501465;196.11529541;1928.27001953;186.24009705
MUCURI;2022-01-13;111.48899841;149.64939880;62.04399872;83.28040314
PARAGUACU;2022-01-13;239.47399902;164.39669800;156.02400208;107.10910034
PARAGUAI;2022-01-13;624.68499756;99.13539886;600.36798096;95.27639771
PARAIBA DO SUL;2022-01-13;2185.78588867;134.40130615;1326.56604004;81.56890106
PARANA;2022-01-13;21647.75195313;97.01229858;21645.90820313;97.00399780
PARANAIBA;2022-01-13;17782.88476563;199.40859985;17472.68554688;195.93020630
PARANAPANEMA;2022-01-13;1055.43896484;44.18130112;1046.21496582;43.79520035
PARNAIBA;2022-01-13;678.98199463;281.14471436;20.94400024;8.67220020
SAO FRANCISCO;2022-01-13;18716.83593750;139.77310181;17969.10742188;134.18930054
TIETE;2022-01-13;1442.59399414;77.88030243;1437.44396973;77.60230255
TOCANTINS;2022-01-13;42990.88671875;304.74868774;24193.17187500;171.49769592
URUGUAI;2022-01-13;479.85501099;19.62570000;393.42098999;16.09059906
AMAZONAS;2022-01-14;23595.97851563;134.63870239;21257.23437500;121.29380035
ARAGUARI;2022-01-14;615.32397461;236.11570740;218.19900513;83.72859955
CAPIVARI;2022-01-14;139.53799438;86.52469635;139.53799438;86.52469635
DOCE;2022-01-14;3990.64404297;235.89179993;961.08099365;56.81069946
GRANDE;2022-01-14;15193.65527344;168.02490234;14950.15136719;165.33200073
IGUACU;2022-01-14;1161.85998535;30.64809990;1133.32104492;29.89529991
ITABAPOANA;2022-01-14;177.11000061;171.77079773;57.09799957;55.37670135
ITAJAI;2022-01-14;35.59999847;17.67869949;35.59999847;17.67869949
JACUI;2022-01-14;84.72599792;15.47900009;77.64399719;14.18519974
JEQUITINHONHA;2022-01-14;1832.10900879;176.95249939;1832.10900879;176.95249939
MUCURI;2022-01-14;92.16500092;123.71119690;63.84700012;85.70050049
PARAGUACU;2022-01-14;289.44000244;198.69790649;184.17900085;126.43720245
PARAGUAI;2022-01-14;619.86999512;98.37129974;595.55297852;94.51229858
PARAIBA DO SUL;2022-01-14;2071.34301758;127.36440277;1461.88793945;89.88970184
PARANA;2022-01-14;22925.12890625;102.73670197;22923.28515625;102.72840118
PARANAIBA;2022-01-14;16357.78613281;183.42820740;16053.37500000;180.01469421
PARANAPANEMA;2022-01-14;1058.37695313;44.30429840;1034.94104004;43.32329941
PARNAIBA;2022-01-14;681.48297119;282.18029785;95.34200287;39.47809982
SAO FRANCISCO;2022-01-14;18527.34179688;138.35800171;17041.28320313;127.26049805
TIETE;2022-01-14;1393.65502930;75.23829651;1388.32702637;74.95069885
TOCANTINS;2022-01-14;42817.41015625;303.51889038;22335.58007813;158.32980347
URUGUAI;2022-01-14;476.43301392;19.48579979;355.04598999;14.52110004
AMAZONAS;2022-01-15;23421.04687500;133.64050293;21084.96875000;120.31089783
ARAGUARI;2022-01-15;644.67199707;247.37719727;344.11599731;132.04620361
CAPIVARI;2022-01-15;139.02999878;86.20970154;139.02999878;86.20970154
DOCE;2022-01-15;2703.25000000;159.79240417;542.81298828;32.08629990
GRANDE;2022-01-15;14711.33203125;162.69090271;14491.76269531;160.26269531
IGUACU;2022-01-15;1224.60803223;32.30329895;1195.50903320;31.53569984
ITABAPOANA;2022-01-15;145.88999939;141.49200439;61.37500000;59.52479935
ITAJAI;2022-01-15;35.56399918;17.66080093;35.56399918;17.66080093
JACUI;2022-01-15;90.91500092;16.60969925;83.06600189;15.17580032
JEQUITINHONHA;2022-01-15;1597.09094238;154.25349426;1541.32104492;148.86700439
MUCURI;2022-01-15;71.17400360;95.53540039;60.83499908;81.65760040
PARAGUACU;2022-01-15;300.27899170;206.13879395;172.25900269;118.25420380
PARAGUAI;2022-01-15;555.23999023;88.11470032;530.92297363;84.25569916
PARAIBA DO SUL;2022-01-15;1986.84497070;122.16870117;1671.65698242;102.78820038
PARANA;2022-01-15;23901.97851563;107.11430359;23900.13671875;107.10610199
PARANAIBA;2022-01-15;14345.29296875;160.86109924;14032.15234375;157.34970093
PARANAPANEMA;2022-01-15;1077.99304199;45.12549973;1063.59899902;44.52289963
PARNAIBA;2022-01-15;619.09600830;256.34780884;54.14500046;22.41970062
SAO FRANCISCO;2022-01-15;18363.33007813;137.13330078;16326.42578125;121.92209625
TIETE;2022-01-15;1312.10900879;70.83589935;1306.60400391;70.53869629
TOCANTINS;2022-01-15;41301.94921875;292.77630615;19821.39062500;140.50750732
URUGUAI;2022-01-15;474.31298828;19.39909935;382.60598755;15.64830017
AMAZONAS;2022-01-16;23357.74609375;133.27929688;20319.61328125;115.94370270
ARAGUARI;2022-01-16;619.96398926;237.89610291;310.74700928;119.24160004
CAPIVARI;2022-01-16;190.11799622;117.88829803;190.11799622;117.88829803
DOCE;2022-01-16;2066.19409180;122.13520050;564.65899658;33.37770081
GRANDE;2022-01-16;14028.72265625;155.14199829;13837.52832031;153.02760315
IGUACU;2022-01-16;1409.82800293;37.18920135;1328.97399902;35.05640030
ITABAPOANA;2022-01-16;123.88200378;120.14749908;59.65100098;57.85279846
ITAJAI;2022-01-16;52.79999924;26.22010040;52.79999924;26.22010040
JACUI;2022-01-16;91.82399750;16.77580070;83.97399902;15.34169960
JEQUITINHONHA;2022-01-16;1324.95800781;127.96980286;1303.50805664;125.89810181
MUCURI;2022-01-16;57.19900131;76.77700043;57.19900131;76.77700043
PARAGUACU;2022-01-16;243.77900696;167.35209656;85.41300201;58.63520050
PARAGUAI;2022-01-16;495.78201294;78.67890167;471.46499634;74.81990051
PARAIBA DO SUL;2022-01-16;1894.66101074;116.50039673;1605.26403809;98.70570374
PARANA;2022-01-16;24470.77929688;109.66339874;24468.93554688;109.65509796
PARANAIBA;2022-01-16;12445.59277344;139.55880737;12126.67382813;135.98260498
PARANAPANEMA;2022-01-16;1119.33801270;46.85620117;1093.85595703;45.78950119
PARNAIBA;2022-01-16;526.98297119;218.20680237;16.14299965;6.68429995
