nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
DOCE;2016-01-03;273.00000000;16.32999992;93.00000000;5.55999994
GRANDE;2016-01-03;4811.00000000;52.86999893;4776.00000000;52.49000168
IGUACU;2016-01-03;11429.00000000;296.98999023;3417.00000000;88.79000092
ITABAPOANA;2016-01-03;38.00000000;36.61000061;26.00000000;25.04999924
ITAJAI;2016-01-03;354.00000000;172.60000610;210.00000000;102.38999939
JACUI;2016-01-03;1746.00000000;307.35998535;348.00000000;61.25999832
JEQUITINHONHA;2016-01-03;58.00000000;5.36999989;32.00000000;2.96000004
MUCURI;2016-01-03;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-03;14.00000000;9.52999973;14.00000000;9.52999973
PARAGUAI;2016-01-03;435.00000000;67.83999634;367.00000000;57.24000168
PARAIBA DO SUL;2016-01-03;1219.00000000;77.91999817;1217.00000000;77.80000305
PARANA;2016-01-03;28225.00000000;124.63999939;17473.00000000;77.16000366
PARANAIBA;2016-01-03;3666.00000000;40.86000061;3647.00000000;40.65000153
PARANAPANEMA;2016-01-03;6629.00000000;269.83999634;2034.00000000;82.80000305
PARNAIBA;2016-01-03;84.00000000;35.09999847;84.00000000;35.09999847
SAO FRANCISCO;2016-01-03;3155.00000000;23.03000069;3149.00000000;22.98999977
TIETE;2016-01-03;3001.00000000;162.55999756;2451.00000000;132.77000427
TOCANTINS;2016-01-03;2814.00000000;19.94000053;2714.00000000;19.22999954
URUGUAI;2016-01-03;8448.00000000;341.54000854;4444.00000000;179.66000366
AMAZONAS;2016-01-04;5014.00000000;62.59000015;3616.00000000;45.13999939
ARAGUARI;2016-01-04;89.00000000;49.36999893;80.00000000;44.38000107
CAPIVARI;2016-01-04;388.00000000;233.71000671;251.00000000;151.19000244
DOCE;2016-01-04;378.00000000;22.61000061;155.00000000;9.27000046
GRANDE;2016-01-04;5255.00000000;57.75000000;5252.00000000;57.72000122
IGUACU;2016-01-04;10965.00000000;284.92999268;7607.00000000;197.66999817
ITABAPOANA;2016-01-04;62.00000000;59.74000168;50.00000000;48.18000031
ITAJAI;2016-01-04;343.00000000;167.24000549;209.00000000;101.90000153
JACUI;2016-01-04;1538.00000000;270.75000000;758.00000000;133.44000244
JEQUITINHONHA;2016-01-04;57.00000000;5.28000021;25.00000000;2.31999993
MUCURI;2016-01-04;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-04;14.00000000;9.52999973;14.00000000;9.52999973
PARAGUAI;2016-01-04;457.00000000;71.27999878;390.00000000;60.83000183
PARAIBA DO SUL;2016-01-04;1435.00000000;91.73000336;1389.00000000;88.79000092
PARANA;2016-01-04;28457.00000000;125.66999817;17854.00000000;78.83999634
PARANAIBA;2016-01-04;3722.00000000;41.49000168;3703.00000000;41.27000046
PARANAPANEMA;2016-01-04;6568.00000000;267.35998535;2198.00000000;89.47000122
PARNAIBA;2016-01-04;95.00000000;39.70000076;95.00000000;39.70000076
SAO FRANCISCO;2016-01-04;2964.00000000;21.63999939;2962.00000000;21.62000084
TIETE;2016-01-04;2964.00000000;160.55999756;2080.00000000;112.66999817
TOCANTINS;2016-01-04;2869.00000000;20.32999992;2815.00000000;19.95000076
URUGUAI;2016-01-04;6926.00000000;280.01000977;5858.00000000;236.83000183
AMAZONAS;2016-01-05;5103.00000000;63.70000076;3710.00000000;46.31000137
ARAGUARI;2016-01-05;97.00000000;53.81000137;87.00000000;48.25999832
CAPIVARI;2016-01-05;315.00000000;189.74000549;224.00000000;134.91999817
DOCE;2016-01-05;483.00000000;28.89999962;241.00000000;14.42000008
GRANDE;2016-01-05;5831.00000000;64.08000183;5831.00000000;64.08000183
IGUACU;2016-01-05;10550.00000000;274.14999390;7785.00000000;202.30000305
ITABAPOANA;2016-01-05;70.00000000;67.44999695;58.00000000;55.88000107
ITAJAI;2016-01-05;295.00000000;143.83000183;207.00000000;100.93000031
JACUI;2016-01-05;1583.00000000;278.67001343;1033.00000000;181.85000610
JEQUITINHONHA;2016-01-05;58.00000000;5.36999989;26.00000000;2.41000009
MUCURI;2016-01-05;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-05;89.00000000;60.58000183;89.00000000;60.58000183
PARAGUAI;2016-01-05;509.00000000;79.38999939;426.00000000;66.44000244
PARAIBA DO SUL;2016-01-05;1394.00000000;89.11000061;1350.00000000;86.30000305
PARANA;2016-01-05;28370.00000000;125.27999878;19075.00000000;84.23000336
PARANAIBA;2016-01-05;3939.00000000;43.90000153;3920.00000000;43.68999863
PARANAPANEMA;2016-01-05;6250.00000000;254.41000366;2492.00000000;101.44000244
PARNAIBA;2016-01-05;107.00000000;44.70999908;107.00000000;44.70999908
SAO FRANCISCO;2016-01-05;2950.00000000;21.54000092;2944.00000000;21.48999977
TIETE;2016-01-05;2750.00000000;148.97000122;1857.00000000;100.58999634
TOCANTINS;2016-01-05;2962.00000000;20.98999977;2862.00000000;20.28000069
URUGUAI;2016-01-05;5751.00000000;232.50000000;5155.00000000;208.41000366
AMAZONAS;2016-01-06;5199.00000000;64.90000153;3471.00000000;43.33000183
ARAGUARI;2016-01-06;105.00000000;58.25000000;95.00000000;52.70000076
CAPIVARI;2016-01-06;211.00000000;127.08999634;191.00000000;115.05000305
DOCE;2016-01-06;593.00000000;35.47999954;335.00000000;20.04000092
GRANDE;2016-01-06;6214.00000000;68.29000092;6214.00000000;68.29000092
IGUACU;2016-01-06;10662.00000000;277.05999756;5867.00000000;152.46000671
ITABAPOANA;2016-01-06;58.00000000;55.88000107;50.00000000;48.18000031
ITAJAI;2016-01-06;252.00000000;122.87000275;207.00000000;100.93000031
JACUI;2016-01-06;1545.00000000;271.98001099;1050.00000000;184.83999634
JEQUITINHONHA;2016-01-06;65.00000000;6.01999998;34.00000000;3.15000010
MUCURI;2016-01-06;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-06;307.00000000;208.97000122;307.00000000;208.97000122
PARAGUAI;2016-01-06;702.00000000;109.48999786;615.00000000;95.91999817
PARAIBA DO SUL;2016-01-06;1288.00000000;82.33000183;1284.00000000;82.08000183
PARANA;2016-01-06;28450.00000000;125.62999725;18841.00000000;83.19999695
PARANAIBA;2016-01-06;4249.00000000;47.36000061;4229.00000000;47.13999939
PARANAPANEMA;2016-01-06;5763.00000000;234.58999634;3035.00000000;123.54000092
PARNAIBA;2016-01-06;119.00000000;49.72000122;119.00000000;49.72000122
SAO FRANCISCO;2016-01-06;3170.00000000;23.13999939;3164.00000000;23.10000038
TIETE;2016-01-06;2434.00000000;131.85000610;1704.00000000;92.30000305
TOCANTINS;2016-01-06;3031.00000000;21.47999954;2915.00000000;20.65999985
URUGUAI;2016-01-06;5111.00000000;206.63000488;4690.00000000;189.61000061
AMAZONAS;2016-01-07;5253.00000000;65.56999969;3644.00000000;45.49000168
ARAGUARI;2016-01-07;109.00000000;60.47000122;99.00000000;54.91999817
CAPIVARI;2016-01-07;193.00000000;116.25000000;193.00000000;116.25000000
DOCE;2016-01-07;549.00000000;32.84000015;283.00000000;16.93000031
GRANDE;2016-01-07;6366.00000000;69.95999908;6366.00000000;69.95999908
IGUACU;2016-01-07;10543.00000000;273.97000122;6888.00000000;178.99000549
ITABAPOANA;2016-01-07;37.00000000;35.65000153;36.00000000;34.68999863
ITAJAI;2016-01-07;218.00000000;106.29000092;207.00000000;100.93000031
JACUI;2016-01-07;1303.00000000;229.38000488;778.00000000;136.96000671
JEQUITINHONHA;2016-01-07;78.00000000;7.23000002;62.00000000;5.73999977
MUCURI;2016-01-07;4.00000000;5.07000017;1.00000000;1.26999998
PARAGUACU;2016-01-07;609.00000000;414.54000854;609.00000000;414.54000854
PARAGUAI;2016-01-07;644.00000000;100.44000244;559.00000000;87.18000031
PARAIBA DO SUL;2016-01-07;1120.00000000;71.59999847;1117.00000000;71.40000153
PARANA;2016-01-07;28526.00000000;125.97000122;19503.00000000;86.12000275
PARANAIBA;2016-01-07;4628.00000000;51.58000183;4601.00000000;51.27999878
PARANAPANEMA;2016-01-07;5481.00000000;223.11000061;3504.00000000;142.63000488
PARNAIBA;2016-01-07;131.00000000;54.74000168;131.00000000;54.74000168
SAO FRANCISCO;2016-01-07;3497.00000000;25.53000069;3491.00000000;25.48999977
TIETE;2016-01-07;2238.00000000;121.23000336;1750.00000000;94.80000305
TOCANTINS;2016-01-07;3199.00000000;22.67000008;3100.00000000;21.96999931
URUGUAI;2016-01-07;4834.00000000;195.42999268;4310.00000000;174.25000000
AMAZONAS;2016-01-08;5217.00000000;65.12000275;3297.00000000;41.15000153
ARAGUARI;2016-01-08;106.00000000;58.79999924;97.00000000;53.81000137
CAPIVARI;2016-01-08;168.00000000;101.19000244;168.00000000;101.19000244
DOCE;2016-01-08;459.00000000;27.45999908;190.00000000;11.36999989
GRANDE;2016-01-08;6337.00000000;69.63999939;6325.00000000;69.51000214
IGUACU;2016-01-08;10551.00000000;274.17999268;6637.00000000;172.47000122
ITABAPOANA;2016-01-08;26.00000000;25.04999924;24.00000000;23.12000084
ITAJAI;2016-01-08;209.00000000;101.90000153;209.00000000;101.90000153
JACUI;2016-01-08;1244.00000000;218.99000549;797.00000000;140.30000305
JEQUITINHONHA;2016-01-08;96.00000000;8.89000034;70.00000000;6.48000002
MUCURI;2016-01-08;2.00000000;2.53999996;0E-8;0E-8
PARAGUACU;2016-01-08;554.00000000;377.10000610;554.00000000;377.10000610
PARAGUAI;2016-01-08;540.00000000;84.22000122;460.00000000;71.73999786
PARAIBA DO SUL;2016-01-08;892.00000000;57.02000046;890.00000000;56.88999939
PARANA;2016-01-08;28562.00000000;126.12999725;19501.00000000;86.12000275
PARANAIBA;2016-01-08;4991.00000000;55.63000107;4833.00000000;53.86999893
PARANAPANEMA;2016-01-08;5585.00000000;227.33999634;3652.00000000;148.66000366
PARNAIBA;2016-01-08;140.00000000;58.50000000;140.00000000;58.50000000
SAO FRANCISCO;2016-01-08;3747.00000000;27.35000038;3745.00000000;27.34000015
TIETE;2016-01-08;2098.00000000;113.65000153;1646.00000000;89.16000366
TOCANTINS;2016-01-08;3451.00000000;24.45999908;3335.00000000;23.62999916
URUGUAI;2016-01-08;4451.00000000;179.94999695;4072.00000000;164.61999512
AMAZONAS;2016-01-09;5148.00000000;64.26000214;3619.00000000;45.16999817
ARAGUARI;2016-01-09;92.00000000;51.04000092;82.00000000;45.49000168
CAPIVARI;2016-01-09;226.00000000;136.13000488;226.00000000;136.13000488
DOCE;2016-01-09;372.00000000;22.26000023;129.00000000;7.71999979
GRANDE;2016-01-09;6146.00000000;67.54000092;6146.00000000;67.54000092
IGUACU;2016-01-09;10280.00000000;267.13000488;6983.00000000;181.46000671
ITABAPOANA;2016-01-09;21.00000000;20.22999954;20.00000000;19.27000046
ITAJAI;2016-01-09;200.00000000;97.51999664;200.00000000;97.51999664
JACUI;2016-01-09;1215.00000000;213.88999939;864.00000000;152.10000610
JEQUITINHONHA;2016-01-09;113.00000000;10.47000027;81.00000000;7.50000000
MUCURI;2016-01-09;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-09;405.00000000;275.67999268;405.00000000;275.67999268
PARAGUAI;2016-01-09;587.00000000;91.55000305;488.00000000;76.11000061
PARAIBA DO SUL;2016-01-09;965.00000000;61.68999863;963.00000000;61.56000137
PARANA;2016-01-09;28557.00000000;126.11000061;19328.00000000;85.34999847
PARANAIBA;2016-01-09;5289.00000000;58.95000076;5182.00000000;57.75999832
PARANAPANEMA;2016-01-09;5945.00000000;242.00000000;3718.00000000;151.33999634
PARNAIBA;2016-01-09;142.00000000;59.34000015;142.00000000;59.34000015
SAO FRANCISCO;2016-01-09;3862.00000000;28.19000053;3862.00000000;28.19000053
TIETE;2016-01-09;2739.00000000;148.36999512;1931.00000000;104.59999847
TOCANTINS;2016-01-09;3794.00000000;26.88999939;3726.00000000;26.39999962
URUGUAI;2016-01-09;4364.00000000;176.42999268;3963.00000000;160.22000122
AMAZONAS;2016-01-10;5145.00000000;64.22000122;3417.00000000;42.65000153
ARAGUARI;2016-01-10;82.00000000;45.49000168;72.00000000;39.93999863
CAPIVARI;2016-01-10;726.00000000;437.29998779;497.00000000;299.35998535
DOCE;2016-01-10;330.00000000;19.73999977;94.00000000;5.61999989
GRANDE;2016-01-10;5870.00000000;64.51000214;5870.00000000;64.51000214
IGUACU;2016-01-10;11607.00000000;301.61999512;943.00000000;24.50000000
ITABAPOANA;2016-01-10;20.00000000;19.27000046;20.00000000;19.27000046
ITAJAI;2016-01-10;188.00000000;91.66000366;188.00000000;91.66000366
JACUI;2016-01-10;1317.00000000;231.83999634;1066.00000000;187.66000366
JEQUITINHONHA;2016-01-10;121.00000000;11.21000004;97.00000000;8.98999977
MUCURI;2016-01-10;2.00000000;2.53999996;0E-8;0E-8
PARAGUACU;2016-01-10;178.00000000;121.16000366;178.00000000;121.16000366
PARAGUAI;2016-01-10;688.00000000;107.30000305;615.00000000;95.91999817
PARAIBA DO SUL;2016-01-10;942.00000000;60.22000122;940.00000000;60.09000015
PARANA;2016-01-10;29185.00000000;128.88000488;18705.00000000;82.59999847
PARANAIBA;2016-01-10;5413.00000000;60.33000183;5311.00000000;59.20000076
PARANAPANEMA;2016-01-10;6637.00000000;270.16000366;3440.00000000;140.02999878
PARNAIBA;2016-01-10;145.00000000;60.59000015;145.00000000;60.59000015
SAO FRANCISCO;2016-01-10;3659.00000000;26.70999908;3652.00000000;26.65999985
TIETE;2016-01-10;3004.00000000;162.72000122;2221.00000000;120.30999756
TOCANTINS;2016-01-10;4181.00000000;29.62999916;4165.00000000;29.52000046
URUGUAI;2016-01-10;4387.00000000;177.36000061;4124.00000000;166.72999573
AMAZONAS;2016-01-11;5109.00000000;63.77000046;3651.00000000;45.56999969
ARAGUARI;2016-01-11;72.00000000;39.93999863;63.00000000;34.95000076
CAPIVARI;2016-01-11;764.00000000;460.19000244;92.00000000;55.41999817
DOCE;2016-01-11;324.00000000;19.37999916;111.00000000;6.63999987
GRANDE;2016-01-11;5680.00000000;62.41999817;5680.00000000;62.41999817
IGUACU;2016-01-11;12865.00000000;334.30999756;1791.00000000;46.54000092
ITABAPOANA;2016-01-11;18.00000000;17.34000015;18.00000000;17.34000015
ITAJAI;2016-01-11;272.00000000;132.61999512;184.00000000;89.70999908
JACUI;2016-01-11;1249.00000000;219.86999512;1001.00000000;176.22000122
JEQUITINHONHA;2016-01-11;125.00000000;11.57999992;108.00000000;10.00000000
MUCURI;2016-01-11;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-11;122.00000000;83.04000092;122.00000000;83.04000092
PARAGUAI;2016-01-11;700.00000000;109.18000031;638.00000000;99.51000214
PARAIBA DO SUL;2016-01-11;992.00000000;63.40999985;989.00000000;63.22000122
PARANA;2016-01-11;31067.00000000;137.19000244;24424.00000000;107.86000061
PARANAIBA;2016-01-11;5450.00000000;60.75000000;5321.00000000;59.31000137
PARANAPANEMA;2016-01-11;8328.00000000;339.00000000;2080.00000000;84.66999817
PARNAIBA;2016-01-11;154.00000000;64.34999847;154.00000000;64.34999847
SAO FRANCISCO;2016-01-11;3393.00000000;24.77000046;3387.00000000;24.72999954
TIETE;2016-01-11;2822.00000000;152.86999512;2143.00000000;116.08999634
TOCANTINS;2016-01-11;4670.00000000;33.09000015;4624.00000000;32.77000046
URUGUAI;2016-01-11;4604.00000000;186.13000488;4378.00000000;177.00000000
AMAZONAS;2016-01-12;5097.00000000;63.61999893;3815.00000000;47.61999893
ARAGUARI;2016-01-12;71.00000000;39.38999939;61.00000000;33.84000015
CAPIVARI;2016-01-12;797.00000000;480.07000732;248.00000000;149.38000488
DOCE;2016-01-12;340.00000000;20.34000015;157.00000000;9.39000034
GRANDE;2016-01-12;5810.00000000;63.84999847;5801.00000000;63.75000000
IGUACU;2016-01-12;12925.00000000;335.86999512;7081.00000000;184.00999451
ITABAPOANA;2016-01-12;16.00000000;15.42000008;9.00000000;8.67000008
ITAJAI;2016-01-12;354.00000000;172.60000610;209.00000000;101.90000153
JACUI;2016-01-12;1037.00000000;182.55000305;776.00000000;136.61000061
JEQUITINHONHA;2016-01-12;133.00000000;12.31999969;113.00000000;10.47000027
MUCURI;2016-01-12;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-12;145.00000000;98.69999695;145.00000000;98.69999695
PARAGUAI;2016-01-12;547.00000000;85.30999756;468.00000000;72.98999786
PARAIBA DO SUL;2016-01-12;1060.00000000;67.76000214;1055.00000000;67.44000244
PARANA;2016-01-12;33454.00000000;147.72999573;26343.00000000;116.33000183
PARANAIBA;2016-01-12;5547.00000000;61.83000183;5375.00000000;59.90999985
PARANAPANEMA;2016-01-12;11532.00000000;469.42001343;558.00000000;22.70999908
PARNAIBA;2016-01-12;170.00000000;71.02999878;170.00000000;71.02999878
SAO FRANCISCO;2016-01-12;3235.00000000;23.62000084;3229.00000000;23.56999969
TIETE;2016-01-12;3295.00000000;178.49000549;2414.00000000;130.75999451
TOCANTINS;2016-01-12;5169.00000000;36.63000107;5081.00000000;36.00999832
URUGUAI;2016-01-12;4528.00000000;183.05999756;4270.00000000;172.63000488
AMAZONAS;2016-01-13;5091.00000000;63.54999924;3698.00000000;46.15999985
ARAGUARI;2016-01-13;74.00000000;41.04999924;65.00000000;36.06000137
CAPIVARI;2016-01-13;418.00000000;251.77999878;255.00000000;153.60000610
DOCE;2016-01-13;398.00000000;23.80999947;180.00000000;10.77000046
GRANDE;2016-01-13;6408.00000000;70.41999817;6408.00000000;70.41999817
IGUACU;2016-01-13;12407.00000000;322.41000366;8263.00000000;214.72000122
ITABAPOANA;2016-01-13;17.00000000;16.37999916;6.00000000;5.78000021
ITAJAI;2016-01-13;319.00000000;155.53999329;207.00000000;100.93000031
JACUI;2016-01-13;928.00000000;163.36000061;661.00000000;116.36000061
JEQUITINHONHA;2016-01-13;166.00000000;15.38000011;152.00000000;14.07999992
MUCURI;2016-01-13;7.00000000;8.88000011;5.00000000;6.34000015
PARAGUACU;2016-01-13;67.00000000;45.61000061;67.00000000;45.61000061
PARAGUAI;2016-01-13;558.00000000;87.02999878;464.00000000;72.37000275
PARAIBA DO SUL;2016-01-13;1239.00000000;79.19999695;1229.00000000;78.55999756
PARANA;2016-01-13;35643.00000000;157.39999390;25230.00000000;111.41000366
PARANAIBA;2016-01-13;6154.00000000;68.58999634;5916.00000000;65.94000244
PARANAPANEMA;2016-01-13;14110.00000000;574.35998535;1103.00000000;44.90000153
PARNAIBA;2016-01-13;190.00000000;79.38999939;190.00000000;79.38999939
SAO FRANCISCO;2016-01-13;3322.00000000;24.25000000;3316.00000000;24.20999908
TIETE;2016-01-13;4396.00000000;238.13000488;2455.00000000;132.99000549
TOCANTINS;2016-01-13;5603.00000000;39.70999908;5514.00000000;39.08000183
URUGUAI;2016-01-13;4079.00000000;164.91000366;3825.00000000;154.63999939
AMAZONAS;2016-01-14;5137.00000000;64.12000275;3750.00000000;46.81000137
ARAGUARI;2016-01-14;89.00000000;49.36999893;80.00000000;44.38000107
CAPIVARI;2016-01-14;271.00000000;163.22999573;252.00000000;151.78999329
DOCE;2016-01-14;541.00000000;32.36999893;293.00000000;17.53000069
GRANDE;2016-01-14;7482.00000000;82.23000336;7482.00000000;82.23000336
IGUACU;2016-01-14;11518.00000000;299.29998779;8796.00000000;228.57000732
ITABAPOANA;2016-01-14;15.00000000;14.44999981;3.00000000;2.89000010
ITAJAI;2016-01-14;280.00000000;136.52000427;207.00000000;100.93000031
JACUI;2016-01-14;859.00000000;151.22000122;594.00000000;104.56999969
JEQUITINHONHA;2016-01-14;207.00000000;19.18000031;199.00000000;18.43000031
MUCURI;2016-01-14;4.00000000;5.07000017;1.00000000;1.26999998
PARAGUACU;2016-01-14;176.00000000;119.80000305;176.00000000;119.80000305
PARAGUAI;2016-01-14;715.00000000;111.51000214;621.00000000;96.84999847
PARAIBA DO SUL;2016-01-14;1509.00000000;96.45999908;1486.00000000;94.98999786
PARANA;2016-01-14;37540.00000000;165.77999878;26657.00000000;117.72000122
PARANAIBA;2016-01-14;7438.00000000;82.90000153;7183.00000000;80.05999756
PARANAPANEMA;2016-01-14;15391.00000000;626.50000000;5069.00000000;206.33999634
PARNAIBA;2016-01-14;208.00000000;86.91000366;208.00000000;86.91000366
SAO FRANCISCO;2016-01-14;3519.00000000;25.69000053;3517.00000000;25.68000031
TIETE;2016-01-14;6350.00000000;343.98001099;3334.00000000;180.60000610
TOCANTINS;2016-01-14;5988.00000000;42.43000031;5842.00000000;41.40000153
URUGUAI;2016-01-14;3573.00000000;144.44999695;3479.00000000;140.64999390
AMAZONAS;2016-01-15;5312.00000000;66.30999756;3797.00000000;47.40000153
ARAGUARI;2016-01-15;111.00000000;61.56999969;102.00000000;56.58000183
CAPIVARI;2016-01-15;225.00000000;135.52999878;225.00000000;135.52999878
DOCE;2016-01-15;617.00000000;36.90999985;363.00000000;21.71999931
GRANDE;2016-01-15;8671.00000000;95.29000092;8671.00000000;95.29000092
IGUACU;2016-01-15;10647.00000000;276.67001343;7935.00000000;206.19999695
ITABAPOANA;2016-01-15;15.00000000;14.44999981;4.00000000;3.84999990
ITAJAI;2016-01-15;307.00000000;149.69000244;207.00000000;100.93000031
JACUI;2016-01-15;797.00000000;140.30000305;545.00000000;95.94000244
JEQUITINHONHA;2016-01-15;249.00000000;23.06999969;228.00000000;21.12000084
MUCURI;2016-01-15;3.00000000;3.79999995;0E-8;0E-8
PARAGUACU;2016-01-15;177.00000000;120.48000336;177.00000000;120.48000336
PARAGUAI;2016-01-15;785.00000000;122.43000031;666.00000000;103.87000275
PARAIBA DO SUL;2016-01-15;1861.00000000;118.95999908;1799.00000000;115.00000000
PARANA;2016-01-15;40076.00000000;176.97000122;28573.00000000;126.18000031
PARANAIBA;2016-01-15;8940.00000000;99.63999939;8692.00000000;96.87999725
PARANAPANEMA;2016-01-15;15210.00000000;619.14001465;5374.00000000;218.75000000
PARNAIBA;2016-01-15;222.00000000;92.76000214;222.00000000;92.76000214
SAO FRANCISCO;2016-01-15;3672.00000000;26.80999947;3671.00000000;26.79999924
TIETE;2016-01-15;6806.00000000;368.67999268;3747.00000000;202.97000122
TOCANTINS;2016-01-15;6335.00000000;44.88999939;6195.00000000;43.90000153
URUGUAI;2016-01-15;3202.00000000;129.44999695;3144.00000000;127.11000061
AMAZONAS;2016-01-16;5584.00000000;69.69999695;3694.00000000;46.11000061
ARAGUARI;2016-01-16;125.00000000;69.33999634;116.00000000;64.34999847
CAPIVARI;2016-01-16;206.00000000;124.08000183;206.00000000;124.08000183
DOCE;2016-01-16;859.00000000;51.38999939;489.00000000;29.25000000
GRANDE;2016-01-16;10101.00000000;111.01000214;9986.00000000;109.73999786
IGUACU;2016-01-16;10109.00000000;262.69000244;6340.00000000;164.75000000
ITABAPOANA;2016-01-16;17.00000000;16.37999916;6.00000000;5.78000021
ITAJAI;2016-01-16;302.00000000;147.25000000;207.00000000;100.93000031
JACUI;2016-01-16;724.00000000;127.44999695;644.00000000;113.37000275
JEQUITINHONHA;2016-01-16;359.00000000;33.25999832;335.00000000;31.03000069
MUCURI;2016-01-16;4.00000000;5.07000017;1.00000000;1.26999998
PARAGUACU;2016-01-16;157.00000000;106.87000275;157.00000000;106.87000275
PARAGUAI;2016-01-16;765.00000000;119.30999756;630.00000000;98.26000214
PARAIBA DO SUL;2016-01-16;2464.00000000;157.50999451;1963.00000000;125.48000336
PARANA;2016-01-16;43460.00000000;191.91999817;32831.00000000;144.97999573
PARANAIBA;2016-01-16;10231.00000000;114.02999878;9815.00000000;109.40000153
PARANAPANEMA;2016-01-16;13713.00000000;558.20001221;4871.00000000;198.27999878
PARNAIBA;2016-01-16;234.00000000;97.77999878;234.00000000;97.77999878
SAO FRANCISCO;2016-01-16;3950.00000000;28.84000015;3948.00000000;28.81999969
