id_postofluv;nom_postofluviometrico;val_latitude;val_longitude;nom_rio;nom_bacia;din_medicao;val_vazaomedia;val_vazaomediaincr
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-01;705.5800170898438;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-02;763.02001953125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-03;777.8099975585938;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-04;784.5800170898438;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-05;792.6900024414062;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-06;810.1699829101562;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-07;833.4400024414062;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-08;858.2999877929688;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-09;884.760009765625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-10;910.2999877929688;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-11;942.25;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-12;956.6400146484375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-13;985.3800048828125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-14;1031.780029296875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-15;956.6400146484375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-16;1112.1400146484375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-17;1151.8199462890625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-18;1222.5799560546875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-19;1319.5899658203125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-20;1376.0899658203125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-21;1401.1400146484375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-22;1435.02001953125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-23;1491.5699462890625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-24;1582.1300048828125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-25;1630.1700439453125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-26;1665.5799560546875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-27;1716.550048828125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-28;1775.0400390625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-29;1813.510009765625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-30;1844.31005859375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-01-31;1873.989990234375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-01;1906.5699462890625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-02;1917.199951171875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-03;1935.8599853515625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-04;1959.2099609375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-05;1994.969970703125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-06;2024.239990234375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-07;2052.780029296875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-08;2077.27001953125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-09;2100.090087890625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-10;2226.3701171875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-11;2388.1201171875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-12;2467.300048828125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-13;2524.85009765625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-14;2564.93994140625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-15;2598.070068359375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-16;2633.0;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-17;2656.0400390625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-18;2671.300048828125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-19;2685.469970703125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-20;2708.6201171875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-21;2740.830078125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-22;2770.919921875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-23;2800.56005859375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-24;2820.860107421875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-25;2835.469970703125;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-26;2846.070068359375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-27;2860.7099609375;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-02-28;2883.510009765625;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-03-01;2903.419921875;
15200010;PRINCIPE DA BEIRA;-12.5167;-64.5028;RIO GUAPORE;BACIA DO RIO AMAZONAS;2021-03-02;2902.300048828125;
