nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2017-01-01;6349.00000000;64.62999725;5807.00000000;59.11000061
ARAGUARI;2017-01-01;156.00000000;61.38999939;145.00000000;57.06000137
CAPIVARI;2017-01-01;105.00000000;63.25000000;105.00000000;63.25000000
DOCE;2017-01-01;396.00000000;23.69000053;362.00000000;21.65999985
GRANDE;2017-01-01;3076.00000000;33.79999924;3076.00000000;33.79999924
IGUACU;2017-01-01;5227.00000000;135.83000183;5171.00000000;134.36999512
ITABAPOANA;2017-01-01;44.00000000;42.40000153;44.00000000;42.40000153
ITAJAI;2017-01-01;410.00000000;199.91000366;210.00000000;102.38999939
JACUI;2017-01-01;2365.00000000;416.32998657;2268.00000000;399.26000977
JEQUITINHONHA;2017-01-01;91.00000000;8.43000031;68.00000000;6.30000019
MUCURI;2017-01-01;11.00000000;13.94999981;11.00000000;13.94999981
PARAGUACU;2017-01-01;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-01;509.00000000;79.38999939;475.00000000;74.08000183
PARAIBA DO SUL;2017-01-01;809.00000000;51.72000122;809.00000000;51.72000122
PARANA;2017-01-01;14720.00000000;65.00000000;14720.00000000;65.00000000
PARANAIBA;2017-01-01;3268.00000000;36.41999817;3267.00000000;36.40999985
PARANAPANEMA;2017-01-01;1834.00000000;74.65000153;1731.00000000;70.45999908
PARNAIBA;2017-01-01;79.00000000;33.00999832;79.00000000;33.00999832
SAO FRANCISCO;2017-01-01;8681.00000000;63.36999893;8681.00000000;63.36999893
TIETE;2017-01-01;987.00000000;53.47000122;977.00000000;52.91999817
TOCANTINS;2017-01-01;3321.00000000;23.53000069;3321.00000000;23.53000069
URUGUAI;2017-01-01;6225.00000000;251.66999817;6077.00000000;245.67999268
AMAZONAS;2017-01-02;6760.00000000;68.81999969;6069.00000000;61.77999878
ARAGUARI;2017-01-02;171.00000000;67.30000305;157.00000000;61.79000092
CAPIVARI;2017-01-02;150.00000000;90.34999847;150.00000000;90.34999847
DOCE;2017-01-02;386.00000000;23.09000015;349.00000000;20.87999916
GRANDE;2017-01-02;2930.00000000;32.20000076;2930.00000000;32.20000076
IGUACU;2017-01-02;5646.00000000;146.72000122;5590.00000000;145.25999451
ITABAPOANA;2017-01-02;38.00000000;36.61000061;36.00000000;34.68999863
ITAJAI;2017-01-02;410.00000000;199.91000366;200.00000000;97.51999664
JACUI;2017-01-02;1993.00000000;350.85000610;1947.00000000;342.75000000
JEQUITINHONHA;2017-01-02;83.00000000;7.69000006;59.00000000;5.46999979
MUCURI;2017-01-02;11.00000000;13.94999981;11.00000000;13.94999981
PARAGUACU;2017-01-02;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-02;478.00000000;74.55000305;452.00000000;70.50000000
PARAIBA DO SUL;2017-01-02;795.00000000;50.81999969;794.00000000;50.75999832
PARANA;2017-01-02;14580.00000000;64.37999725;14580.00000000;64.37999725
PARANAIBA;2017-01-02;3154.00000000;35.15000153;3154.00000000;35.15000153
PARANAPANEMA;2017-01-02;1882.00000000;76.61000061;1796.00000000;73.11000061
PARNAIBA;2017-01-02;73.00000000;30.50000000;73.00000000;30.50000000
SAO FRANCISCO;2017-01-02;8655.00000000;63.18000031;8655.00000000;63.18000031
TIETE;2017-01-02;1024.00000000;55.47000122;1014.00000000;54.93000031
TOCANTINS;2017-01-02;3322.00000000;23.54000092;3322.00000000;23.54000092
URUGUAI;2017-01-02;5828.00000000;235.61999512;5489.00000000;221.91000366
AMAZONAS;2017-01-03;7367.00000000;75.00000000;6480.00000000;65.97000122
ARAGUARI;2017-01-03;186.00000000;73.19999695;166.00000000;65.33000183
CAPIVARI;2017-01-03;201.00000000;121.06999969;201.00000000;121.06999969
DOCE;2017-01-03;377.00000000;22.54999924;331.00000000;19.79999924
GRANDE;2017-01-03;2815.00000000;30.94000053;2815.00000000;30.94000053
IGUACU;2017-01-03;5397.00000000;140.25000000;5342.00000000;138.82000732
ITABAPOANA;2017-01-03;37.00000000;35.65000153;31.00000000;29.87000084
ITAJAI;2017-01-03;283.00000000;137.97999573;197.00000000;96.05000305
JACUI;2017-01-03;1476.00000000;259.82998657;1445.00000000;254.38000488
JEQUITINHONHA;2017-01-03;78.00000000;7.23000002;61.00000000;5.65000010
MUCURI;2017-01-03;11.00000000;13.94999981;11.00000000;13.94999981
PARAGUACU;2017-01-03;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-03;479.00000000;74.70999908;449.00000000;70.02999878
PARAIBA DO SUL;2017-01-03;893.00000000;57.08000183;893.00000000;57.08000183
PARANA;2017-01-03;14641.00000000;64.65000153;14641.00000000;64.65000153
PARANAIBA;2017-01-03;3024.00000000;33.70999908;3024.00000000;33.70999908
PARANAPANEMA;2017-01-03;1861.00000000;75.75000000;1513.00000000;61.59000015
PARNAIBA;2017-01-03;69.00000000;28.82999992;69.00000000;28.82999992
SAO FRANCISCO;2017-01-03;8244.00000000;60.18000031;8244.00000000;60.18000031
TIETE;2017-01-03;1037.00000000;56.16999817;1033.00000000;55.95999908
TOCANTINS;2017-01-03;3338.00000000;23.65999985;3338.00000000;23.65999985
URUGUAI;2017-01-03;5009.00000000;202.50999451;4614.00000000;186.53999329
AMAZONAS;2017-01-04;7763.00000000;79.02999878;6825.00000000;69.48000336
ARAGUARI;2017-01-04;213.00000000;83.83000183;199.00000000;78.31999969
CAPIVARI;2017-01-04;144.00000000;86.73999786;144.00000000;86.73999786
DOCE;2017-01-04;354.00000000;21.18000031;313.00000000;18.72999954
GRANDE;2017-01-04;2738.00000000;30.09000015;2738.00000000;30.09000015
IGUACU;2017-01-04;5096.00000000;132.41999817;5041.00000000;130.99000549
ITABAPOANA;2017-01-04;35.00000000;33.72000122;30.00000000;28.90999985
ITAJAI;2017-01-04;223.00000000;108.73000336;198.00000000;96.54000092
JACUI;2017-01-04;1518.00000000;267.23001099;1472.00000000;259.13000488
JEQUITINHONHA;2017-01-04;81.00000000;7.50000000;48.00000000;4.44999981
MUCURI;2017-01-04;10.00000000;12.68000031;10.00000000;12.68000031
PARAGUACU;2017-01-04;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-04;485.00000000;75.63999939;455.00000000;70.95999908
PARAIBA DO SUL;2017-01-04;988.00000000;63.15999985;988.00000000;63.15999985
PARANA;2017-01-04;14754.00000000;65.15000153;14754.00000000;65.15000153
PARANAIBA;2017-01-04;2951.00000000;32.88999939;2951.00000000;32.88999939
PARANAPANEMA;2017-01-04;1833.00000000;74.61000061;1389.00000000;56.54000092
PARNAIBA;2017-01-04;70.00000000;29.25000000;70.00000000;29.25000000
SAO FRANCISCO;2017-01-04;7596.00000000;55.45000076;7596.00000000;55.45000076
TIETE;2017-01-04;1006.00000000;54.49000168;1006.00000000;54.49000168
TOCANTINS;2017-01-04;3366.00000000;23.85000038;3366.00000000;23.85000038
URUGUAI;2017-01-04;4293.00000000;173.55999756;4149.00000000;167.74000549
AMAZONAS;2017-01-05;7869.00000000;80.11000061;7196.00000000;73.25000000
ARAGUARI;2017-01-05;223.00000000;87.76000214;203.00000000;79.88999939
CAPIVARI;2017-01-05;182.00000000;109.62999725;182.00000000;109.62999725
DOCE;2017-01-05;334.00000000;19.97999954;295.00000000;17.64999962
GRANDE;2017-01-05;2755.00000000;30.28000069;2755.00000000;30.28000069
IGUACU;2017-01-05;5154.00000000;133.92999268;5099.00000000;132.50000000
ITABAPOANA;2017-01-05;35.00000000;33.72000122;30.00000000;28.90999985
ITAJAI;2017-01-05;247.00000000;120.43000031;199.00000000;97.02999878
JACUI;2017-01-05;1771.00000000;311.76998901;1396.00000000;245.75000000
JEQUITINHONHA;2017-01-05;78.00000000;7.23000002;46.00000000;4.26000023
MUCURI;2017-01-05;9.00000000;11.40999985;9.00000000;11.40999985
PARAGUACU;2017-01-05;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-05;491.00000000;76.58000183;467.00000000;72.83999634
PARAIBA DO SUL;2017-01-05;1073.00000000;68.58999634;1072.00000000;68.52999878
PARANA;2017-01-05;14919.00000000;65.87999725;14919.00000000;65.87999725
PARANAIBA;2017-01-05;2988.00000000;33.29999924;2988.00000000;33.29999924
PARANAPANEMA;2017-01-05;1887.00000000;76.80999756;1479.00000000;60.20000076
PARNAIBA;2017-01-05;75.00000000;31.34000015;75.00000000;31.34000015
SAO FRANCISCO;2017-01-05;6832.00000000;49.88000107;6832.00000000;49.88000107
TIETE;2017-01-05;987.00000000;53.47000122;987.00000000;53.47000122
TOCANTINS;2017-01-05;3384.00000000;23.97999954;3384.00000000;23.97999954
URUGUAI;2017-01-05;5038.00000000;203.67999268;4904.00000000;198.25999451
AMAZONAS;2017-01-06;7737.00000000;78.76000214;6717.00000000;68.37999725
ARAGUARI;2017-01-06;249.00000000;97.98999786;228.00000000;89.73000336
CAPIVARI;2017-01-06;234.00000000;140.94999695;234.00000000;140.94999695
DOCE;2017-01-06;312.00000000;18.67000008;274.00000000;16.38999939
GRANDE;2017-01-06;2807.00000000;30.85000038;2807.00000000;30.85000038
IGUACU;2017-01-06;6510.00000000;169.16999817;6487.00000000;168.57000732
ITABAPOANA;2017-01-06;32.00000000;30.82999992;30.00000000;28.90999985
ITAJAI;2017-01-06;616.00000000;300.35000610;204.00000000;99.47000122
JACUI;2017-01-06;1833.00000000;322.67999268;1363.00000000;239.94000244
JEQUITINHONHA;2017-01-06;76.00000000;7.03999996;46.00000000;4.26000023
MUCURI;2017-01-06;9.00000000;11.40999985;9.00000000;11.40999985
PARAGUACU;2017-01-06;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-06;496.00000000;77.36000061;463.00000000;72.20999908
PARAIBA DO SUL;2017-01-06;1023.00000000;65.38999939;1023.00000000;65.38999939
PARANA;2017-01-06;14935.00000000;65.94999695;14935.00000000;65.94999695
PARANAIBA;2017-01-06;3161.00000000;35.22999954;3151.00000000;35.11999893
PARANAPANEMA;2017-01-06;2051.00000000;83.48999786;1785.00000000;72.66000366
PARNAIBA;2017-01-06;80.00000000;33.43000031;80.00000000;33.43000031
SAO FRANCISCO;2017-01-06;6084.00000000;44.41999817;6084.00000000;44.41999817
TIETE;2017-01-06;976.00000000;52.86999893;976.00000000;52.86999893
TOCANTINS;2017-01-06;3399.00000000;24.09000015;3399.00000000;24.09000015
URUGUAI;2017-01-06;7871.00000000;318.20999146;7602.00000000;307.33999634
AMAZONAS;2017-01-07;7532.00000000;76.68000031;7239.00000000;73.69000244
ARAGUARI;2017-01-07;250.00000000;98.38999939;209.00000000;82.25000000
CAPIVARI;2017-01-07;153.00000000;92.16000366;153.00000000;92.16000366
DOCE;2017-01-07;296.00000000;17.70999908;260.00000000;15.55000019
GRANDE;2017-01-07;2858.00000000;31.40999985;2858.00000000;31.40999985
IGUACU;2017-01-07;8272.00000000;214.94999695;8272.00000000;214.94999695
ITABAPOANA;2017-01-07;32.00000000;30.82999992;31.00000000;29.87000084
ITAJAI;2017-01-07;703.00000000;342.76998901;200.00000000;97.51999664
JACUI;2017-01-07;2031.00000000;357.54000854;1646.00000000;289.76000977
JEQUITINHONHA;2017-01-07;67.00000000;6.21000004;41.00000000;3.79999995
MUCURI;2017-01-07;8.00000000;10.14000034;8.00000000;10.14000034
PARAGUACU;2017-01-07;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-07;484.00000000;75.48999786;457.00000000;71.27999878
PARAIBA DO SUL;2017-01-07;1140.00000000;72.87000275;1139.00000000;72.80999756
PARANA;2017-01-07;14934.00000000;65.94999695;14934.00000000;65.94999695
PARANAIBA;2017-01-07;3276.00000000;36.50999832;3257.00000000;36.29999924
PARANAPANEMA;2017-01-07;2224.00000000;90.52999878;2132.00000000;86.77999878
PARNAIBA;2017-01-07;84.00000000;35.09999847;84.00000000;35.09999847
SAO FRANCISCO;2017-01-07;5361.00000000;39.13999939;5361.00000000;39.13999939
TIETE;2017-01-07;995.00000000;53.90000153;995.00000000;53.90000153
TOCANTINS;2017-01-07;3378.00000000;23.94000053;3378.00000000;23.94000053
URUGUAI;2017-01-07;8965.00000000;362.44000244;8561.00000000;346.10998535
AMAZONAS;2017-01-08;7318.00000000;74.50000000;7256.00000000;73.87000275
ARAGUARI;2017-01-08;239.00000000;94.05999756;214.00000000;84.22000122
CAPIVARI;2017-01-08;121.00000000;72.87999725;121.00000000;72.87999725
DOCE;2017-01-08;288.00000000;17.22999954;252.00000000;15.07999992
GRANDE;2017-01-08;2939.00000000;32.29999924;2939.00000000;32.29999924
IGUACU;2017-01-08;9133.00000000;237.33000183;9133.00000000;237.33000183
ITABAPOANA;2017-01-08;29.00000000;27.94000053;29.00000000;27.94000053
ITAJAI;2017-01-08;631.00000000;307.66000366;200.00000000;97.51999664
JACUI;2017-01-08;1499.00000000;263.88000488;1348.00000000;237.30000305
JEQUITINHONHA;2017-01-08;59.00000000;5.46999979;35.00000000;3.24000001
MUCURI;2017-01-08;9.00000000;11.40999985;9.00000000;11.40999985
PARAGUACU;2017-01-08;4.00000000;2.72000003;4.00000000;2.72000003
PARAGUAI;2017-01-08;470.00000000;73.30000305;443.00000000;69.08999634
PARAIBA DO SUL;2017-01-08;1177.00000000;75.23999786;1160.00000000;74.15000153
PARANA;2017-01-08;15096.00000000;66.66000366;15096.00000000;66.66000366
PARANAIBA;2017-01-08;2974.00000000;33.15000153;2954.00000000;32.93000031
PARANAPANEMA;2017-01-08;2382.00000000;96.95999908;2299.00000000;93.58000183
PARNAIBA;2017-01-08;86.00000000;35.93999863;86.00000000;35.93999863
SAO FRANCISCO;2017-01-08;4713.00000000;34.40999985;4713.00000000;34.40999985
TIETE;2017-01-08;1007.00000000;54.54999924;1007.00000000;54.54999924
TOCANTINS;2017-01-08;3368.00000000;23.87000084;3368.00000000;23.87000084
