nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
URUGUAI;2021-01-02;1463.10498047;59.83209991;1142.60302734;46.72549820
AMAZONAS;2021-01-03;9550.13769531;54.88320160;9430.54492188;54.19589996
ARAGUARI;2021-01-03;184.66000366;72.94010162;184.66000366;72.94010162
CAPIVARI;2021-01-03;74.91600037;47.15999985;74.91600037;47.15999985
DOCE;2021-01-03;856.90899658;52.02790070;769.66601563;46.73080063
GRANDE;2021-01-03;7997.17822266;88.37550354;7997.17822266;88.37550354
IGUACU;2021-01-03;3641.01000977;96.07769775;3559.30908203;93.92179871
ITABAPOANA;2021-01-03;161.88000488;157.00000000;62.15200043;60.27840042
ITAJAI;2021-01-03;113.11399841;55.75650024;113.11399841;55.75650024
JACUI;2021-01-03;179.79899597;32.46329880;171.35800171;30.93919945
JEQUITINHONHA;2021-01-03;197.10800171;18.96260071;169.93800354;16.34869957
MUCURI;2021-01-03;10.85999966;14.46720028;10.85999966;14.46720028
PARAGUACU;2021-01-03;19.14599991;13.11030006;19.14599991;13.11030006
PARAGUAI;2021-01-03;373.99099731;59.18209839;346.00299072;54.75320053
PARAIBA DO SUL;2021-01-03;1806.61901855;111.17479706;1651.09704590;101.60440063
PARANA;2021-01-03;14822.08398438;66.18699646;14820.24121094;66.17870331
PARANAIBA;2021-01-03;4189.81591797;46.78749847;4174.37207031;46.61500168
PARANAPANEMA;2021-01-03;1554.06298828;64.49430084;1525.73803711;63.31880188
PARNAIBA;2021-01-03;148.03399658;61.70510101;148.03399658;61.70510101
SAO FRANCISCO;2021-01-03;5337.66699219;39.79050064;5337.66699219;39.79050064
TIETE;2021-01-03;1572.69396973;84.60739899;1567.54394531;84.33039856
TOCANTINS;2021-01-03;5238.40917969;37.43849945;5238.40917969;37.43849945
URUGUAI;2021-01-03;1318.68798828;53.92630005;1004.98199463;41.09759903
AMAZONAS;2021-01-04;9948.15820313;57.17060089;9823.73339844;56.45550156
ARAGUARI;2021-01-04;197.03100586;77.82659912;188.23500061;74.35220337
CAPIVARI;2021-01-04;73.26399994;46.11999893;73.26399994;46.11999893
DOCE;2021-01-04;1299.76794434;78.91639709;1063.59704590;64.57710266
GRANDE;2021-01-04;7739.29785156;85.52570343;7503.84082031;82.92369843
IGUACU;2021-01-04;3416.56005859;90.15499878;3416.56005859;90.15499878
ITABAPOANA;2021-01-04;200.09800720;194.06590271;59.80300140;58.00019836
ITAJAI;2021-01-04;100.53600311;49.55649948;100.53600311;49.55649948
JACUI;2021-01-04;170.51199341;30.78650093;158.75300598;28.66340065
JEQUITINHONHA;2021-01-04;198.25100708;19.07250023;178.94599915;17.21529961
MUCURI;2021-01-04;7.78999996;10.37749958;7.78999996;10.37749958
PARAGUACU;2021-01-04;17.14500046;11.74009991;17.14500046;11.74009991
PARAGUAI;2021-01-04;365.24301147;57.79779816;339.70300293;53.75619888
PARAIBA DO SUL;2021-01-04;1763.65698242;108.53109741;1613.82995605;99.31109619
PARANA;2021-01-04;15173.58007813;67.75659943;15171.73828125;67.74829865
PARANAIBA;2021-01-04;4211.01416016;47.02420044;4206.48583984;46.97370148
PARANAPANEMA;2021-01-04;1523.07702637;63.20840073;1493.86206055;61.99589920
PARNAIBA;2021-01-04;147.39799500;61.43999863;147.39799500;61.43999863
SAO FRANCISCO;2021-01-04;5537.84423828;41.28279877;5537.84423828;41.28279877
TIETE;2021-01-04;1539.09204102;82.79969788;1533.94201660;82.52269745
TOCANTINS;2021-01-04;5366.32910156;38.35279846;5366.32910156;38.35279846
URUGUAI;2021-01-04;1161.97094727;47.51750183;1009.24902344;41.27209854
AMAZONAS;2021-01-05;10290.77343750;59.13949966;10164.61132813;58.41450119
ARAGUARI;2021-01-05;208.30900574;82.28130341;197.71899414;78.09829712
CAPIVARI;2021-01-05;72.94599915;45.91989899;72.94599915;45.91989899
DOCE;2021-01-05;1466.93701172;89.06620026;1130.03002930;68.61060333
GRANDE;2021-01-05;7390.83300781;81.67479706;7130.52880859;78.79830170
IGUACU;2021-01-05;3272.30908203;86.34860229;3272.30908203;86.34860229
ITABAPOANA;2021-01-05;176.34899902;171.03280640;52.95700073;51.36059952
ITAJAI;2021-01-05;92.58000183;45.63479996;92.58000183;45.63479996
JACUI;2021-01-05;185.48599243;33.49010086;173.72799683;31.36709976
JEQUITINHONHA;2021-01-05;402.37701416;38.71030045;388.79199219;37.40340042
MUCURI;2021-01-05;13.61499977;18.13730049;13.61499977;18.13730049
PARAGUACU;2021-01-05;14.87899971;10.18840027;14.87899971;10.18840027
PARAGUAI;2021-01-05;372.99099731;59.02389908;347.45098877;54.98229980
PARAIBA DO SUL;2021-01-05;1725.62500000;106.19069672;1548.18103027;95.27120209
PARANA;2021-01-05;15513.07226563;69.27249908;15511.22851563;69.26429749
PARANAIBA;2021-01-05;4423.57080078;49.39780045;4420.79394531;49.36679840
PARANAPANEMA;2021-01-05;1447.53198242;60.07320023;1418.14904785;58.85380173
PARNAIBA;2021-01-05;144.47300720;60.22079849;144.47300720;60.22079849
SAO FRANCISCO;2021-01-05;5851.59619141;43.62170029;5851.59619141;43.62170029
TIETE;2021-01-05;1447.68896484;77.88240051;1442.53894043;77.60540009
TOCANTINS;2021-01-05;5496.28320313;39.28160095;5496.28320313;39.28160095
URUGUAI;2021-01-05;1080.25805664;44.17599869;1011.92901611;41.38169861
AMAZONAS;2021-01-06;10592.66210938;60.87450027;10467.61132813;60.15579987
ARAGUARI;2021-01-06;214.12899780;84.58020020;203.53900146;80.39720154
CAPIVARI;2021-01-06;74.28099823;46.76029968;74.28099823;46.76029968
DOCE;2021-01-06;1403.60595703;85.22100067;1030.48400879;62.56660080
GRANDE;2021-01-06;6989.32714844;77.23789978;6646.89013672;73.45369720
IGUACU;2021-01-06;3336.93310547;88.05380249;3336.93310547;88.05380249
ITABAPOANA;2021-01-06;114.24700165;110.80290222;50.01599884;48.50820160
ITAJAI;2021-01-06;98.79000092;48.69580078;98.79000092;48.69580078
JACUI;2021-01-06;198.49000549;35.83800125;193.88600159;35.00669861
JEQUITINHONHA;2021-01-06;494.10000610;47.53440094;481.23001099;46.29629898
MUCURI;2021-01-06;14.39299965;19.17370033;14.39299965;19.17370033
PARAGUACU;2021-01-06;12.65999985;8.66899967;12.65999985;8.66899967
PARAGUAI;2021-01-06;384.97399902;60.92010117;361.64401245;57.22829819
PARAIBA DO SUL;2021-01-06;1682.31396484;103.52539825;1565.84204102;96.35800171
PARANA;2021-01-06;15855.02148438;70.79949951;15853.17773438;70.79129791
PARANAIBA;2021-01-06;4538.38916016;50.68000031;4535.95898438;50.65290070
PARANAPANEMA;2021-01-06;1322.50000000;54.88430023;1284.34594727;53.30089951
PARNAIBA;2021-01-06;138.49800110;57.73020172;138.49800110;57.73020172
SAO FRANCISCO;2021-01-06;6140.58886719;45.77600098;6140.58886719;45.77600098
TIETE;2021-01-06;1343.54101563;72.27950287;1339.10095215;72.04070282
TOCANTINS;2021-01-06;5345.61718750;38.20479965;5345.61718750;38.20479965
URUGUAI;2021-01-06;1103.86694336;45.14139938;1045.96203613;42.77349854
AMAZONAS;2021-01-07;10859.41113281;62.40739822;10717.17675781;61.59000015
ARAGUARI;2021-01-07;214.77900696;84.83699799;203.83000183;80.51210022
CAPIVARI;2021-01-07;76.50499725;48.16030121;76.50499725;48.16030121
DOCE;2021-01-07;1046.00195313;63.50880051;743.85302734;45.16360092
GRANDE;2021-01-07;6631.80517578;73.28700256;6265.55078125;69.23950195
IGUACU;2021-01-07;3420.16503906;90.25009918;3420.16503906;90.25009918
ITABAPOANA;2021-01-07;106.80999756;103.59010315;61.17200089;59.32789993
ITAJAI;2021-01-07;115.79599762;57.07849884;115.79599762;57.07849884
JACUI;2021-01-07;196.49200439;35.47719955;191.88900757;34.64619827
JEQUITINHONHA;2021-01-07;457.20800781;43.98529816;444.33801270;42.74710083
MUCURI;2021-01-07;10.49100018;13.97560024;10.49100018;13.97560024
PARAGUACU;2021-01-07;10.33600044;7.07760000;10.33600044;7.07760000
PARAGUAI;2021-01-07;394.16699219;62.37490082;370.83700562;58.68299866
PARAIBA DO SUL;2021-01-07;1648.13098145;101.42189789;1572.68005371;96.77880096
PARANA;2021-01-07;16046.86132813;71.65609741;16045.01757813;71.64790344
PARANAIBA;2021-01-07;4369.87792969;48.79819870;4367.79589844;48.77500153
PARANAPANEMA;2021-01-07;1199.90295410;49.79650116;1177.51000977;48.86719894
PARNAIBA;2021-01-07;129.85600281;54.12799835;129.85600281;54.12799835
SAO FRANCISCO;2021-01-07;6338.17578125;47.24900055;6334.83007813;47.22399902
TIETE;2021-01-07;1236.26696777;66.50839996;1231.82702637;66.26959991
TOCANTINS;2021-01-07;5259.37695313;37.58840179;5259.37695313;37.58840179
URUGUAI;2021-01-07;1389.54602051;56.82389832;1338.51599121;54.73709869
AMAZONAS;2021-01-08;11197.36035156;64.34960175;11099.08789063;63.78480148
ARAGUARI;2021-01-08;208.08900452;82.19439697;196.60099792;77.65670013
CAPIVARI;2021-01-08;82.09600067;51.67979813;82.09600067;51.67979813
DOCE;2021-01-08;898.67102051;54.56349945;738.93597412;44.86510086
GRANDE;2021-01-08;6415.26416016;70.89399719;6102.89892578;67.44210052
IGUACU;2021-01-08;3340.54907227;88.14920044;3340.54907227;88.14920044
ITABAPOANA;2021-01-08;126.04599762;122.24620056;56.74300003;55.03239822
ITAJAI;2021-01-08;146.87899780;72.40000153;146.87899780;72.40000153
JACUI;2021-01-08;173.91000366;31.39999962;169.30599976;30.56870079
JEQUITINHONHA;2021-01-08;316.21600342;30.42130089;302.63101196;29.11429977
MUCURI;2021-01-08;7.37200022;9.82059956;7.37200022;9.82059956
PARAGUACU;2021-01-08;8.12699986;5.56500006;8.12699986;5.56500006
PARAGUAI;2021-01-08;395.36898804;62.56510162;372.03900146;58.87319946
PARAIBA DO SUL;2021-01-08;1660.31494141;102.17169952;1580.76403809;97.27629852
PARANA;2021-01-08;16236.85546875;72.50450134;16235.01269531;72.49629974
PARANAIBA;2021-01-08;4329.89501953;48.35179901;4329.89501953;48.35179901
PARANAPANEMA;2021-01-08;1117.19494629;46.36410141;1099.25097656;45.61940002
PARNAIBA;2021-01-08;125.46199799;52.29639816;125.46199799;52.29639816
SAO FRANCISCO;2021-01-08;6477.16308594;48.28509903;6474.82080078;48.26760101
TIETE;2021-01-08;1206.76599121;64.92130280;1199.66198730;64.53910065
TOCANTINS;2021-01-08;5166.49707031;36.92459869;5166.49707031;36.92459869
URUGUAI;2021-01-08;1496.22595215;61.18650055;1442.29602051;58.98109818
AMAZONAS;2021-01-09;11530.06835938;66.26159668;11427.00195313;65.66929626
ARAGUARI;2021-01-09;209.60899353;82.79479980;209.60899353;82.79479980
CAPIVARI;2021-01-09;95.69400024;60.23979950;95.69400024;60.23979950
DOCE;2021-01-09;913.04199219;55.43600082;757.08898926;45.96720123
GRANDE;2021-01-09;6310.60693359;69.73739624;6247.89794922;69.04450226
IGUACU;2021-01-09;3263.83496094;86.12490082;3263.83496094;86.12490082
ITABAPOANA;2021-01-09;157.97500610;153.21270752;63.31900024;61.41019821
ITAJAI;2021-01-09;131.23100281;64.68679810;131.23100281;64.68679810
JACUI;2021-01-09;165.14999390;29.81830025;158.24499512;28.57159996
JEQUITINHONHA;2021-01-09;341.13101196;32.81819916;326.83099365;31.44249916
MUCURI;2021-01-09;7.83900023;10.44270039;7.83900023;10.44270039
PARAGUACU;2021-01-09;7.36800003;5.04530001;7.36800003;5.04530001
PARAGUAI;2021-01-09;412.42498779;65.26409912;386.88400269;61.22240067
PARAIBA DO SUL;2021-01-09;1563.90100098;96.23860168;1500.60705566;92.34359741
PARANA;2021-01-09;16083.28906250;71.81880188;16081.44628906;71.81060028
PARANAIBA;2021-01-09;4396.16992188;49.09180069;4395.12890625;49.08020020
PARANAPANEMA;2021-01-09;1103.61901855;45.80070114;1089.67895508;45.22219849
PARNAIBA;2021-01-09;131.16900635;54.67530060;131.16900635;54.67530060
SAO FRANCISCO;2021-01-09;6537.78222656;48.73699951;6537.78222656;48.73699951
TIETE;2021-01-09;1133.55798340;60.98289871;1124.67797852;60.50519943
TOCANTINS;2021-01-09;5049.85302734;36.09090042;5049.85302734;36.09090042
URUGUAI;2021-01-09;1534.36499023;62.74620056;1404.42700195;57.43249893
AMAZONAS;2021-01-10;11761.64941406;67.59239960;10861.24511719;62.41799927
ARAGUARI;2021-01-10;211.01899719;83.35179901;197.73599243;78.10500336
CAPIVARI;2021-01-10;106.49600220;67.03980255;106.49600220;67.03980255
DOCE;2021-01-10;1014.80102539;61.61439896;899.45202637;54.61090088
GRANDE;2021-01-10;6263.02392578;69.21160126;6263.02392578;69.21160126
IGUACU;2021-01-10;3171.61889648;83.69159698;3094.95410156;81.66860199
ITABAPOANA;2021-01-10;166.46099854;161.44290161;54.90100098;53.24599838
ITAJAI;2021-01-10;115.88400269;57.12189865;115.88400269;57.12189865
JACUI;2021-01-10;156.45399475;28.24830055;149.54800415;27.00139999
JEQUITINHONHA;2021-01-10;466.47698975;44.87699890;447.17199707;43.01979828
MUCURI;2021-01-10;7.47499990;9.95779991;7.47499990;9.95779991
PARAGUACU;2021-01-10;7.14099979;4.88980007;7.14099979;4.88980007
PARAGUAI;2021-01-10;402.83801270;63.74700165;377.29800415;59.70539856
PARAIBA DO SUL;2021-01-10;1709.13000488;105.17559814;1566.73400879;96.41290283
PARANA;2021-01-10;15696.51953125;70.09169769;15694.67773438;70.08350372
PARANAIBA;2021-01-10;4354.87207031;48.63069916;4354.87207031;48.63069916
PARANAPANEMA;2021-01-10;1084.81494141;45.02030182;1070.72595215;44.43560028
PARNAIBA;2021-01-10;140.04600525;58.37549973;140.04600525;58.37549973
SAO FRANCISCO;2021-01-10;6535.57080078;48.72050095;6534.23291016;48.71049881
TIETE;2021-01-10;1330.77905273;71.59300232;1307.15795898;70.32219696
TOCANTINS;2021-01-10;5051.70800781;36.10419846;5051.70800781;36.10419846
URUGUAI;2021-01-10;1522.20703125;62.24900055;1215.34204102;49.70009995
AMAZONAS;2021-01-11;11862.81445313;68.17379761;11697.05957031;67.22129822
ARAGUARI;2021-01-11;228.34100342;90.19390106;217.39100647;85.86869812
CAPIVARI;2021-01-11;108.46600342;68.27989960;108.46600342;68.27989960
DOCE;2021-01-11;1049.54504395;63.72389984;939.84197998;57.06320190
GRANDE;2021-01-11;6278.54492188;69.38310242;6060.44189453;66.97290039
IGUACU;2021-01-11;3034.45800781;80.07219696;3034.45800781;80.07219696
ITABAPOANA;2021-01-11;121.87100220;118.19709778;52.56800079;50.98329926
ITAJAI;2021-01-11;97.67800140;48.14770126;97.67800140;48.14770126
JACUI;2021-01-11;152.71800232;27.57369995;148.11500549;26.74259949
JEQUITINHONHA;2021-01-11;538.94299316;51.84849930;521.78302002;50.19760132
MUCURI;2021-01-11;8.98600006;11.97070026;8.98600006;11.97070026
PARAGUACU;2021-01-11;7.23600006;4.95489979;7.23600006;4.95489979
PARAGUAI;2021-01-11;392.32400513;62.08319855;366.78399658;58.04159927
PARAIBA DO SUL;2021-01-11;2201.76196289;135.49099731;1655.60205078;101.88159943
PARANA;2021-01-11;15352.55078125;68.55570221;15350.70800781;68.54750061
PARANAIBA;2021-01-11;4430.89111328;49.47959900;4428.33593750;49.45100021
PARANAPANEMA;2021-01-11;1080.70898438;44.84989929;1066.76904297;44.27140045
PARNAIBA;2021-01-11;145.42700195;60.61840057;145.42700195;60.61840057
SAO FRANCISCO;2021-01-11;6498.31494141;48.44279861;6469.54003906;48.22829819
TIETE;2021-01-11;1227.68701172;66.04679871;1218.80700684;65.56909943
TOCANTINS;2021-01-11;5013.88720703;35.83390045;5013.88720703;35.83390045
URUGUAI;2021-01-11;1555.52001953;63.61130142;1418.61499023;58.01269913
AMAZONAS;2021-01-12;11886.83593750;68.31189728;11628.37597656;66.82649994
ARAGUARI;2021-01-12;241.35899353;95.33599854;217.12699890;85.76439667
CAPIVARI;2021-01-12;107.76699829;67.83989716;107.76699829;67.83989716
DOCE;2021-01-12;956.50500488;58.07490158;848.66699219;51.52750015
GRANDE;2021-01-12;6453.43310547;71.31580353;6129.11181641;67.73179626
IGUACU;2021-01-12;2957.47705078;78.04090118;2957.47705078;78.04090118
ITABAPOANA;2021-01-12;98.07099915;95.11460114;54.12300110;52.49140167
ITAJAI;2021-01-12;88.50499725;43.62609863;88.50499725;43.62609863
JACUI;2021-01-12;156.85600281;28.32080078;152.25300598;27.48979950
JEQUITINHONHA;2021-01-12;461.96899414;44.44329834;444.80899048;42.79240036
MUCURI;2021-01-12;9.45300007;12.59280014;9.45300007;12.59280014
PARAGUACU;2021-01-12;7.41599989;5.07810020;7.41599989;5.07810020
PARAGUAI;2021-01-12;407.25399780;64.44580078;381.71398926;60.40420151
PARAIBA DO SUL;2021-01-12;2211.40405273;136.08430481;1618.48901367;99.59780121
PARANA;2021-01-12;14937.63964844;66.70300293;14935.79785156;66.69480133
PARANAIBA;2021-01-12;4602.63720703;51.39749908;4597.87402344;51.34429932
PARANAPANEMA;2021-01-12;1045.80395508;43.40129852;1020.01800537;42.33119965
PARNAIBA;2021-01-12;147.07699585;61.30619812;147.07699585;61.30619812
SAO FRANCISCO;2021-01-12;6422.97705078;47.88119888;6422.97705078;47.88119888
TIETE;2021-01-12;1308.30004883;70.38359833;1295.35400391;69.68720245
TOCANTINS;2021-01-12;5253.28808594;37.54489899;5253.28808594;37.54489899
URUGUAI;2021-01-12;1492.96594238;61.05319977;1443.40002441;59.02619934
AMAZONAS;2021-01-13;11854.98242188;68.12879944;11462.27539063;65.87200165
ARAGUARI;2021-01-13;254.99000549;100.72019958;227.54299927;89.87870026
CAPIVARI;2021-01-13;114.12100220;71.83969879;114.12100220;71.83969879
DOCE;2021-01-13;807.86499023;49.05009842;705.68499756;42.84619904
GRANDE;2021-01-13;6832.64013672;75.50630188;6479.24414063;71.60099792
IGUACU;2021-01-13;2944.53002930;77.69920349;2944.53002930;77.69920349
ITABAPOANA;2021-01-13;80.45800018;78.03250122;55.10400009;53.44279861
ITAJAI;2021-01-13;84.57099915;41.68700027;84.57099915;41.68700027
JACUI;2021-01-13;173.63800049;31.35090065;169.03500366;30.51980019
JEQUITINHONHA;2021-01-13;353.64999390;34.02259827;343.64001465;33.05960083
MUCURI;2021-01-13;9.76799965;13.01249981;9.76799965;13.01249981
PARAGUACU;2021-01-13;7.51999998;5.14930010;7.51999998;5.14930010
PARAGUAI;2021-01-13;439.44299316;69.53949738;413.90301514;65.49800110
PARAIBA DO SUL;2021-01-13;2222.84692383;136.78849792;1643.37402344;101.12920380
PARANA;2021-01-13;14659.20703125;65.45970154;14657.36523438;65.45140076
PARANAIBA;2021-01-13;4706.11523438;52.55300140;4706.11523438;52.55300140
PARANAPANEMA;2021-01-13;1010.82598877;41.94969940;993.17797852;41.21730042
PARNAIBA;2021-01-13;149.80900574;62.44499969;149.80900574;62.44499969
SAO FRANCISCO;2021-01-13;6320.58593750;47.11790085;6320.58593750;47.11790085
TIETE;2021-01-13;1299.76794434;69.92459869;1290.88793945;69.44689941
TOCANTINS;2021-01-13;5290.70605469;37.81230164;5290.70605469;37.81230164
URUGUAI;2021-01-13;1418.86401367;58.02289963;1366.93200684;55.89920044
AMAZONAS;2021-01-14;11767.22460938;67.62449646;11305.98046875;64.97380066
ARAGUARI;2021-01-14;253.64900208;100.19049835;217.38999939;85.86830139
CAPIVARI;2021-01-14;172.77099609;108.76020050;172.77099609;108.76020050
DOCE;2021-01-14;776.26000977;47.13119888;712.94702148;43.28710175
GRANDE;2021-01-14;7313.56884766;80.82099915;7186.17822266;79.41320038
IGUACU;2021-01-14;2914.48388672;76.90640259;2914.48388672;76.90640259
ITABAPOANA;2021-01-14;72.85199738;70.65579987;57.63899994;55.90140152
ITAJAI;2021-01-14;83.70700073;41.26110077;83.70700073;41.26110077
JACUI;2021-01-14;170.23599243;30.73660088;165.63200378;29.90539932
JEQUITINHONHA;2021-01-14;325.14801025;31.28059959;325.14801025;31.28059959
MUCURI;2021-01-14;8.31099987;11.07149982;8.31099987;11.07149982
PARAGUACU;2021-01-14;7.48199987;5.12330008;7.48199987;5.12330008
PARAGUAI;2021-01-14;493.03298950;78.01989746;463.96301270;73.41970062
PARAIBA DO SUL;2021-01-14;2207.75390625;135.85969543;1779.06005859;109.47889709
PARANA;2021-01-14;14671.35937500;65.51390076;14669.82324219;65.50710297
PARANAIBA;2021-01-14;4725.77099609;52.77249908;4725.77099609;52.77249908
PARANAPANEMA;2021-01-14;978.69702148;40.61629868;959.27001953;39.81010056
PARNAIBA;2021-01-14;152.92300415;63.74300003;152.92300415;63.74300003
SAO FRANCISCO;2021-01-14;6203.75585938;46.24689865;6192.71386719;46.16460037
TIETE;2021-01-14;1410.06896973;75.85859680;1401.18896484;75.38089752
TOCANTINS;2021-01-14;5479.92382813;39.16460037;5479.92382813;39.16460037
URUGUAI;2021-01-14;1333.99304199;54.55220032;1282.31604004;52.43889999
AMAZONAS;2021-01-15;11676.41503906;67.10260010;11219.69042969;64.47789764
ARAGUARI;2021-01-15;246.30799866;97.29080200;222.97300720;88.07360077
CAPIVARI;2021-01-15;163.93800354;103.19979858;163.93800354;103.19979858
DOCE;2021-01-15;698.15600586;42.38909912;635.41601563;38.57979965
GRANDE;2021-01-15;7647.62890625;84.51270294;7379.83203125;81.55329895
IGUACU;2021-01-15;2821.00000000;74.43959808;2821.00000000;74.43959808
ITABAPOANA;2021-01-15;97.64900208;94.70529938;62.15200043;60.27840042
ITAJAI;2021-01-15;85.55899811;42.17399979;85.55899811;42.17399979
JACUI;2021-01-15;170.97799683;30.87059975;166.37500000;30.03949928
JEQUITINHONHA;2021-01-15;304.37799072;29.28240013;302.94799805;29.14480019
MUCURI;2021-01-15;6.43699980;8.57509995;6.43699980;8.57509995
PARAGUACU;2021-01-15;7.48199987;5.12330008;7.48199987;5.12330008
PARAGUAI;2021-01-15;508.77700806;80.51129913;483.23599243;76.46959686
PARAIBA DO SUL;2021-01-15;1965.98498535;120.98179626;1632.60595703;100.46649933
PARANA;2021-01-15;14484.22265625;64.67829895;14482.68847656;64.67140198
PARANAIBA;2021-01-15;4853.27490234;54.19630051;4851.02490234;54.17119980
PARANAPANEMA;2021-01-15;965.20202637;40.05630112;943.93298340;39.17359924
PARNAIBA;2021-01-15;153.87600708;64.14019775;153.87600708;64.14019775
SAO FRANCISCO;2021-01-15;6111.23876953;45.55720139;6104.21191406;45.50490189
TIETE;2021-01-15;1947.72802734;104.78340149;1938.84802246;104.30570221
TOCANTINS;2021-01-15;5645.53808594;40.34830093;5642.16699219;40.32419968
URUGUAI;2021-01-15;1355.95605469;55.45029831;1304.02502441;53.32669830
AMAZONAS;2021-01-16;11667.21582031;67.04979706;11161.09667969;64.14119720
ARAGUARI;2021-01-16;241.42900085;95.36360168;229.04299927;90.47119904
CAPIVARI;2021-01-16;141.06300354;88.79979706;141.06300354;88.79979706
DOCE;2021-01-16;624.62402344;37.92449951;582.30603027;35.35509872
GRANDE;2021-01-16;7981.95117188;88.20719910;7902.67578125;87.33110046
IGUACU;2021-01-16;2804.71191406;74.00980377;2804.71191406;74.00980377
ITABAPOANA;2021-01-16;79.79900360;77.39340210;52.75400162;51.16370010
ITAJAI;2021-01-16;80.72499847;39.79119873;80.72499847;39.79119873
JACUI;2021-01-16;198.30299377;35.80419922;191.39700317;34.55730057
JEQUITINHONHA;2021-01-16;275.55099487;26.50909996;275.55099487;26.50909996
MUCURI;2021-01-16;5.11100006;6.80859995;4.66099977;6.20919991
PARAGUACU;2021-01-16;7.48199987;5.12330008;7.48199987;5.12330008
PARAGUAI;2021-01-16;539.11401367;85.31199646;511.26800537;80.90550232
PARAIBA DO SUL;2021-01-16;2015.95104980;124.05660248;1656.27600098;101.92310333
PARANA;2021-01-16;14366.04394531;64.15059662;14364.20214844;64.14230347
PARANAIBA;2021-01-16;5193.61279297;57.99689865;5122.18798828;57.19929886
PARANAPANEMA;2021-01-16;978.37701416;40.60309982;958.67297363;39.78530121
PARNAIBA;2021-01-16;153.87600708;64.14019775;153.87600708;64.14019775
