nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2005-01-01;63.00000000;85.81999969;63.00000000;85.81999969
ARAGUARI;2005-01-01;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2005-01-01;130.00000000;78.30000305;130.00000000;78.30000305
DOCE;2005-01-01;843.00000000;75.48999786;510.00000000;45.66999817
GRANDE;2005-01-01;7442.00000000;81.79000092;7223.00000000;79.37999725
IGUACU;2005-01-01;1972.00000000;53.41999817;1972.00000000;53.41999817
ITABAPOANA;2005-01-01;178.00000000;171.50999451;19.00000000;18.30999947
ITAJAI;2005-01-01;0E-8;0E-8;0E-8;0E-8
JACUI;2005-01-01;156.00000000;35.15999985;146.00000000;32.90999985
JEQUITINHONHA;2005-01-01;274.00000000;47.61000061;274.00000000;47.61000061
MUCURI;2005-01-01;37.00000000;46.90999985;37.00000000;46.90999985
PARAGUACU;2005-01-01;16.00000000;10.89000034;16.00000000;10.89000034
PARAGUAI;2005-01-01;391.00000000;87.26999664;371.00000000;82.80999756
PARAIBA DO SUL;2005-01-01;924.00000000;77.40000153;924.00000000;77.40000153
PARANA;2005-01-01;27981.00000000;123.55999756;20837.00000000;92.01999664
PARANAIBA;2005-01-01;5430.00000000;73.04000092;5430.00000000;73.04000092
PARANAPANEMA;2005-01-01;1112.00000000;53.27999878;1111.00000000;53.22999954
PARNAIBA;2005-01-01;207.00000000;86.50000000;207.00000000;86.50000000
SAO FRANCISCO;2005-01-01;10429.00000000;76.72000122;10427.00000000;76.70999908
TIETE;2005-01-01;1143.00000000;61.91999817;1143.00000000;61.91999817
TOCANTINS;2005-01-01;5804.00000000;49.79999924;5804.00000000;49.79999924
URUGUAI;2005-01-01;554.00000000;44.31000137;554.00000000;44.31000137
AMAZONAS;2005-01-02;63.00000000;85.81999969;63.00000000;85.81999969
ARAGUARI;2005-01-02;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2005-01-02;124.00000000;74.69000244;124.00000000;74.69000244
DOCE;2005-01-02;910.00000000;81.48999786;579.00000000;51.84999847
GRANDE;2005-01-02;6990.00000000;76.81999969;6772.00000000;74.41999817
IGUACU;2005-01-02;2001.00000000;54.20999908;2001.00000000;54.20999908
ITABAPOANA;2005-01-02;183.00000000;176.33000183;51.00000000;49.13999939
ITAJAI;2005-01-02;0E-8;0E-8;0E-8;0E-8
JACUI;2005-01-02;154.00000000;34.70999908;140.00000000;31.54999924
JEQUITINHONHA;2005-01-02;255.00000000;44.31000137;255.00000000;44.31000137
MUCURI;2005-01-02;36.00000000;45.63999939;36.00000000;45.63999939
PARAGUACU;2005-01-02;15.00000000;10.21000004;15.00000000;10.21000004
PARAGUAI;2005-01-02;404.00000000;90.16999817;387.00000000;86.37999725
PARAIBA DO SUL;2005-01-02;918.00000000;76.90000153;897.00000000;75.13999939
PARANA;2005-01-02;27900.00000000;123.20999908;21554.00000000;95.18000031
PARANAIBA;2005-01-02;5665.00000000;76.19999695;5665.00000000;76.19999695
PARANAPANEMA;2005-01-02;1193.00000000;57.15999985;1193.00000000;57.15999985
PARNAIBA;2005-01-02;188.00000000;78.55999756;188.00000000;78.55999756
SAO FRANCISCO;2005-01-02;10458.00000000;76.94000244;10456.00000000;76.91999817
TIETE;2005-01-02;1126.00000000;60.99000168;1126.00000000;60.99000168
TOCANTINS;2005-01-02;5750.00000000;49.34000015;5750.00000000;49.34000015
URUGUAI;2005-01-02;535.00000000;42.79000092;535.00000000;42.79000092
AMAZONAS;2005-01-03;65.00000000;88.54000092;65.00000000;88.54000092
ARAGUARI;2005-01-03;0E-8;0E-8;0E-8;0E-8
