nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2008-01-01;292.00000000;57.75000000;292.00000000;57.75000000
ARAGUARI;2008-01-01;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2008-01-01;88.00000000;53.00999832;88.00000000;53.00999832
DOCE;2008-01-01;378.00000000;25.11000061;367.00000000;24.37999916
GRANDE;2008-01-01;2951.00000000;32.43000031;2951.00000000;32.43000031
IGUACU;2008-01-01;4219.00000000;109.62999725;4218.00000000;109.61000061
ITABAPOANA;2008-01-01;38.00000000;36.61000061;31.00000000;29.87000084
ITAJAI;2008-01-01;0E-8;0E-8;0E-8;0E-8
JACUI;2008-01-01;523.00000000;117.87999725;480.00000000;108.18000031
JEQUITINHONHA;2008-01-01;155.00000000;14.35999966;155.00000000;14.35999966
MUCURI;2008-01-01;28.00000000;35.50000000;28.00000000;35.50000000
PARAGUACU;2008-01-01;24.00000000;16.34000015;24.00000000;16.34000015
PARAGUAI;2008-01-01;518.00000000;80.79000092;518.00000000;80.79000092
PARAIBA DO SUL;2008-01-01;508.00000000;40.20000076;508.00000000;40.20000076
PARANA;2008-01-01;16134.00000000;71.25000000;16134.00000000;71.25000000
PARANAIBA;2008-01-01;3056.00000000;37.47000122;3056.00000000;37.47000122
PARANAPANEMA;2008-01-01;1265.00000000;59.22000122;1252.00000000;58.61000061
PARNAIBA;2008-01-01;120.00000000;50.13999939;120.00000000;50.13999939
SAO FRANCISCO;2008-01-01;6720.00000000;49.43999863;6606.00000000;48.59999847
TIETE;2008-01-01;715.00000000;38.72999954;709.00000000;38.40999985
TOCANTINS;2008-01-01;3733.00000000;30.12000084;3733.00000000;30.12000084
URUGUAI;2008-01-01;1712.00000000;90.58000183;1712.00000000;90.58000183
AMAZONAS;2008-01-02;378.00000000;74.76000214;378.00000000;74.76000214
ARAGUARI;2008-01-02;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2008-01-02;108.00000000;65.05000305;108.00000000;65.05000305
DOCE;2008-01-02;395.00000000;26.23999977;393.00000000;26.11000061
GRANDE;2008-01-02;2433.00000000;26.73999977;2433.00000000;26.73999977
IGUACU;2008-01-02;4542.00000000;118.02999878;4542.00000000;118.02999878
ITABAPOANA;2008-01-02;36.00000000;34.68999863;31.00000000;29.87000084
ITAJAI;2008-01-02;0E-8;0E-8;0E-8;0E-8
JACUI;2008-01-02;470.00000000;105.93000031;456.00000000;102.77999878
JEQUITINHONHA;2008-01-02;135.00000000;12.51000023;135.00000000;12.51000023
MUCURI;2008-01-02;25.00000000;31.70000076;25.00000000;31.70000076
PARAGUACU;2008-01-02;21.00000000;14.28999996;21.00000000;14.28999996
PARAGUAI;2008-01-02;516.00000000;80.48000336;516.00000000;80.48000336
PARAIBA DO SUL;2008-01-02;478.00000000;37.83000183;478.00000000;37.83000183
PARANA;2008-01-02;14971.00000000;66.11000061;14971.00000000;66.11000061
PARANAIBA;2008-01-02;2929.00000000;35.90999985;2929.00000000;35.90999985
PARANAPANEMA;2008-01-02;1745.00000000;81.68000031;1730.00000000;80.98000336
PARNAIBA;2008-01-02;120.00000000;50.13999939;120.00000000;50.13999939
SAO FRANCISCO;2008-01-02;7035.00000000;51.75000000;6920.00000000;50.90999985
TIETE;2008-01-02;720.00000000;39.00000000;714.00000000;38.68000031
TOCANTINS;2008-01-02;3688.00000000;29.76000023;3688.00000000;29.76000023
URUGUAI;2008-01-02;1853.00000000;98.04000092;1853.00000000;98.04000092
AMAZONAS;2008-01-03;423.00000000;83.66999817;423.00000000;83.66999817
ARAGUARI;2008-01-03;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2008-01-03;137.00000000;82.51999664;137.00000000;82.51999664
DOCE;2008-01-03;387.00000000;25.70999908;384.00000000;25.51000023
GRANDE;2008-01-03;2043.00000000;22.45000076;1922.00000000;21.12000084
IGUACU;2008-01-03;5115.00000000;132.91999817;5115.00000000;132.91999817
ITABAPOANA;2008-01-03;35.00000000;33.72000122;32.00000000;30.82999992
