nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2023-01-01;14081.68261719;81.12329865;12131.19628906;69.88670349
ARAGUARI;2023-01-01;519.934021;202.80020142;396.43798828;154.63059998
CAPIVARI;2023-01-01;116.53600311;72.26159668;116.53600311;72.26159668
DOCE;2023-01-01;1203.60302734;73.56210327;1033.16699219;63.145401
GRANDE;2023-01-01;11499.62207031;127.31710052;11361.2109375;125.78469849
IGUACU;2023-01-01;4073.24609375;106.74189758;3962.64306641;103.84349823
ITABAPOANA;2023-01-01;124.10199738;120.8361969;56.49000168;55.00350189
ITAJAI;2023-01-01;129.75;63.97900009;129.75;63.97900009
JACUI;2023-01-01;119.7460022;21.69449997;115.14299774;20.86059952
JEQUITINHONHA;2023-01-01;844.78997803;81.90899658;636.72497559;61.73550034
MUCURI;2023-01-01;85.12599945;114.24909973;56.35800171;75.63909912
PARAGUACU;2023-01-01;411.93200684;284.34249878;411.93200684;284.34249878
PARAGUAI;2023-01-01;485.63400269;76.95429993;459.10699463;72.75080109
PARAIBA DO SUL;2023-01-01;1943.75;119.58789825;1474.68994141;90.72930145
PARANA;2023-01-01;16226.90820313;72.62020111;16225.06542969;72.61190033
PARANAIBA;2023-01-01;7178.53515625;80.61329651;7161.92480469;80.42680359
PARANAPANEMA;2023-01-01;1875.60900879;78.07309723;1875.60900879;78.07309723
PARNAIBA;2023-01-01;325.73400879;136.4322052;325.73400879;136.4322052
SAO FRANCISCO;2023-01-01;11907.78125;89.29560089;11902.42773438;89.25550079
TIETE;2023-01-01;1841.81896973;99.2806015;1516.97497559;81.770401
TOCANTINS;2023-01-01;17058.24023438;122.6957016;14984.28417969;107.77829742
URUGUAI;2023-01-01;1729.97998047;68.02739716;1504.42504883;59.15800095
AMAZONAS;2023-01-02;14442.57226563;83.20230103;14201.3828125;81.81289673
ARAGUARI;2023-01-02;505.97601318;197.35580444;384.2749939;149.88639832
CAPIVARI;2023-01-02;129.49899292;80.29969788;129.49899292;80.29969788
DOCE;2023-01-02;1154.97705078;70.59020233;990.32897949;60.52719879
GRANDE;2023-01-02;12468.46386719;138.04359436;12300.89160156;136.18829346
IGUACU;2023-01-02;4161.72314453;109.0605011;4131.50488281;108.26869965
ITABAPOANA;2023-01-02;121.29599762;118.10410309;58.75500107;57.20890045
ITAJAI;2023-01-02;109.69200134;54.08850098;109.69200134;54.08850098
JACUI;2023-01-02;121.50299835;22.01280022;116.90000153;21.17889977
JEQUITINHONHA;2023-01-02;781.29302979;75.75250244;774.85797119;75.12860107
MUCURI;2023-01-02;72.85900116;97.78530121;65.21800232;87.53019714
PARAGUACU;2023-01-02;452.9460144;312.65301514;452.9460144;312.65301514
PARAGUAI;2023-01-02;499.11401367;79.0904007;472.58700562;74.88690186
PARAIBA DO SUL;2023-01-02;1987.55102539;122.28269958;1605.51196289;98.77799988
PARANA;2023-01-02;16954.67578125;75.87719727;16952.83203125;75.86889648
PARANAIBA;2023-01-02;7311.96923828;82.11180115;7295.35693359;81.92520142
PARANAPANEMA;2023-01-02;1859.49804688;77.40249634;1858.75402832;77.37149811
PARNAIBA;2023-01-02;302.00100708;126.4917984;302.00100708;126.4917984
SAO FRANCISCO;2023-01-02;12087.67675781;90.64459991;12059.5703125;90.43389893
TIETE;2023-01-02;1838.5090332;99.10220337;1411.58703613;76.08959961
TOCANTINS;2023-01-02;17259.83203125;124.14569855;16622.35351563;119.5605011
URUGUAI;2023-01-02;1649.83605957;64.87590027;1479.00195313;58.15829849
AMAZONAS;2023-01-03;14892.63085938;85.79509735;14767.07714844;85.07180023
ARAGUARI;2023-01-03;461.32901001;179.94129944;377.14401245;147.10499573
CAPIVARI;2023-01-03;156.75799561;97.20249939;156.75799561;97.20249939
DOCE;2023-01-03;1356.43005371;82.90260315;1103.4720459;67.44229889
GRANDE;2023-01-03;13279.25195313;147.02020264;13048.5703125;144.46620178
IGUACU;2023-01-03;4293.39892578;112.51119995;4293.39892578;112.51119995
ITABAPOANA;2023-01-03;153.56399536;149.522995;50.45500183;49.12730026
ITAJAI;2023-01-03;102.90000153;50.73939896;102.90000153;50.73939896
JACUI;2023-01-03;130.0059967;23.55330086;125.40200043;22.71920013
JEQUITINHONHA;2023-01-03;662.89300537;64.27269745;661.4630127;64.13400269
MUCURI;2023-01-03;66.89499664;89.78099823;66.89499664;89.78099823
PARAGUACU;2023-01-03;466.07998657;321.71890259;466.07998657;321.71890259
PARAGUAI;2023-01-03;503.27398682;79.74960327;476.74700928;75.5460968
PARAIBA DO SUL;2023-01-03;1853.6739502;114.04599762;1613.6159668;99.2766037
PARANA;2023-01-03;17869.76757813;79.97250366;17867.92578125;79.96420288
PARANAIBA;2023-01-03;7426.34179688;83.39610291;7412.28710938;83.23829651
PARANAPANEMA;2023-01-03;1762.20300293;73.35250092;1716.43005371;71.44719696
PARNAIBA;2023-01-03;276.76901245;115.92350006;276.76901245;115.92350006
SAO FRANCISCO;2023-01-03;12349.85839844;92.61070251;12307.02929688;92.28949738
TIETE;2023-01-03;1879.07299805;101.28869629;1454.84094238;78.4210968
TOCANTINS;2023-01-03;16934.53125;121.80590057;16649.9609375;119.75900269
URUGUAI;2023-01-03;1627.89294434;64.01309967;1537.64001465;60.46409988
AMAZONAS;2023-01-04;15458.97558594;89.05780029;15329.53417969;88.31210327
ARAGUARI;2023-01-04;409.08898926;159.56509399;336.21200562;131.1394043
CAPIVARI;2023-01-04;440.66400146;273.24679565;364.41299438;225.96510315
DOCE;2023-01-04;1708.43701172;104.41670227;1361.53295898;83.21450043
GRANDE;2023-01-04;13844.87988281;153.28250122;13621.7578125;150.81219482
IGUACU;2023-01-04;4557.49316406;119.43190002;4557.49316406;119.43190002
ITABAPOANA;2023-01-04;130.13600159;126.71150208;55.76300049;54.29560089
ITAJAI;2023-01-04;161.0980072;79.43650055;159.33399963;78.5667038
JACUI;2023-01-04;121.05000305;21.93079948;116.44599915;21.09659958
JEQUITINHONHA;2023-01-04;668.00701904;64.76850128;668.00701904;64.76850128
MUCURI;2023-01-04;59.86000061;80.33920288;59.86000061;80.33920288
PARAGUACU;2023-01-04;490.20498657;338.37161255;420.03100586;289.93289185
PARAGUAI;2023-01-04;496.32901001;78.64910126;469.80099487;74.44539642
PARAIBA DO SUL;2023-01-04;1675.31298828;103.07250214;1533.97595215;94.37680054
PARANA;2023-01-04;19000.4453125;85.0326004;18448.8828125;82.56420135
PARANAIBA;2023-01-04;7520.12597656;84.44930267;7503.51416016;84.26280212
PARANAPANEMA;2023-01-04;1683.48706055;70.07589722;1621.61096191;67.50029755
PARNAIBA;2023-01-04;249.5059967;104.50450134;249.5059967;104.50450134
SAO FRANCISCO;2023-01-04;12815.02929688;96.09899902;12765.84179688;95.73020172
TIETE;2023-01-04;2345.23608398;126.41660309;1845.33996582;99.47039795
TOCANTINS;2023-01-04;16748.328125;120.46659851;16014.88183594;115.19110107
URUGUAI;2023-01-04;1585.27905273;62.33739853;1511.51196289;59.43659973
AMAZONAS;2023-01-05;16285.921875;93.82170105;16127.546875;92.90930176
ARAGUARI;2023-01-05;427.67401123;166.81419373;341.51400757;133.20750427
CAPIVARI;2023-01-05;535.65899658;332.15130615;237.01199341;146.96629333
DOCE;2023-01-05;1779.72094727;108.77339935;1392.9050293;85.13189697
GRANDE;2023-01-05;14088.59179688;155.98069763;13847.20605469;153.30819702
IGUACU;2023-01-05;4646.09912109;121.75389862;4646.09912109;121.75389862
ITABAPOANA;2023-01-05;93.84500122;91.37550354;58.34899902;56.81349945
ITAJAI;2023-01-05;232.40299988;114.59660339;205.94099426;101.5483017
JACUI;2023-01-05;138.65299988;25.11989975;134.05000305;24.2859993
