nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
TOCANTINS;2001-01-04;9811.00000000;100.77999878;7633.00000000;78.41000366
URUGUAI;2001-01-04;1015.00000000;142.91999817;1015.00000000;142.91999817
AMAZONAS;2001-01-05;23.00000000;102.05999756;23.00000000;102.05999756
ARAGUARI;2001-01-05;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-05;70.00000000;42.66999817;70.00000000;42.66999817
DOCE;2001-01-05;1134.00000000;129.83000183;601.00000000;68.80999756
GRANDE;2001-01-05;7088.00000000;79.26000214;7088.00000000;79.26000214
IGUACU;2001-01-05;3673.00000000;101.79000092;3673.00000000;101.79000092
ITABAPOANA;2001-01-05;242.00000000;229.83000183;15.00000000;14.25000000
ITAJAI;2001-01-05;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-05;551.00000000;180.83000183;551.00000000;180.83000183
JEQUITINHONHA;2001-01-05;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-05;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-05;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-05;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-05;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-05;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-05;1231.00000000;103.06999969;1205.00000000;100.88999939
PARANA;2001-01-05;20266.00000000;98.37000275;20266.00000000;98.37000275
PARANAIBA;2001-01-05;7079.00000000;94.51000214;7079.00000000;94.51000214
PARANAPANEMA;2001-01-05;1574.00000000;80.66000366;1574.00000000;80.66000366
PARNAIBA;2001-01-05;168.00000000;69.83999634;168.00000000;69.83999634
SAO FRANCISCO;2001-01-05;13820.00000000;101.19000244;13716.00000000;100.43000031
TIETE;2001-01-05;1603.00000000;88.51000214;1529.00000000;84.41999817
TOCANTINS;2001-01-05;9292.00000000;95.44999695;6873.00000000;70.59999847
URUGUAI;2001-01-05;984.00000000;138.55999756;984.00000000;138.55999756
AMAZONAS;2001-01-06;23.00000000;102.05999756;23.00000000;102.05999756
ARAGUARI;2001-01-06;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-06;67.00000000;40.84000015;67.00000000;40.84000015
DOCE;2001-01-06;903.00000000;103.38999939;479.00000000;54.84000015
GRANDE;2001-01-06;6787.00000000;75.88999939;6787.00000000;75.88999939
IGUACU;2001-01-06;3432.00000000;95.12000275;3432.00000000;95.12000275
ITABAPOANA;2001-01-06;166.00000000;157.64999390;29.00000000;27.54000092
ITAJAI;2001-01-06;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-06;536.00000000;175.91000366;536.00000000;175.91000366
JEQUITINHONHA;2001-01-06;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-06;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-06;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-06;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-06;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-06;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-06;1181.00000000;98.87999725;1174.00000000;98.29000092
PARANA;2001-01-06;19963.00000000;96.90000153;19963.00000000;96.90000153
PARANAIBA;2001-01-06;6232.00000000;83.19999695;6232.00000000;83.19999695
PARANAPANEMA;2001-01-06;1470.00000000;75.33000183;1470.00000000;75.33000183
PARNAIBA;2001-01-06;166.00000000;69.01000214;166.00000000;69.01000214
SAO FRANCISCO;2001-01-06;13639.00000000;99.87000275;13542.00000000;99.16000366
TIETE;2001-01-06;1478.00000000;81.61000061;1462.00000000;80.72000122
TOCANTINS;2001-01-06;8943.00000000;91.86000061;6459.00000000;66.34999847
URUGUAI;2001-01-06;935.00000000;131.66000366;935.00000000;131.66000366
AMAZONAS;2001-01-07;23.00000000;102.05999756;23.00000000;102.05999756
ARAGUARI;2001-01-07;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-07;65.00000000;39.61999893;65.00000000;39.61999893
DOCE;2001-01-07;688.00000000;78.76999664;454.00000000;51.97999954
GRANDE;2001-01-07;6486.00000000;72.52999878;6486.00000000;72.52999878
IGUACU;2001-01-07;3291.00000000;91.20999908;3291.00000000;91.20999908
ITABAPOANA;2001-01-07;122.00000000;115.87000275;42.00000000;39.88999939
ITAJAI;2001-01-07;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-07;666.00000000;218.57000732;666.00000000;218.57000732
JEQUITINHONHA;2001-01-07;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-07;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-07;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-07;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-07;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-07;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-07;1089.00000000;91.18000031;1088.00000000;91.08999634
PARANA;2001-01-07;19593.00000000;95.11000061;19593.00000000;95.11000061
PARANAIBA;2001-01-07;5431.00000000;72.51000214;5431.00000000;72.51000214
PARANAPANEMA;2001-01-07;1409.00000000;72.19999695;1409.00000000;72.19999695
PARNAIBA;2001-01-07;159.00000000;66.09999847;159.00000000;66.09999847
SAO FRANCISCO;2001-01-07;13134.00000000;96.16999817;13046.00000000;95.52999878
TIETE;2001-01-07;1451.00000000;80.12000275;1440.00000000;79.51000214
TOCANTINS;2001-01-07;8696.00000000;89.33000183;6212.00000000;63.81000137
URUGUAI;2001-01-07;928.00000000;130.66999817;928.00000000;130.66999817
AMAZONAS;2001-01-08;23.00000000;102.05999756;23.00000000;102.05999756
ARAGUARI;2001-01-08;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-08;65.00000000;39.61999893;65.00000000;39.61999893
DOCE;2001-01-08;556.00000000;63.65999985;438.00000000;50.15000153
GRANDE;2001-01-08;6142.00000000;68.68000031;6142.00000000;68.68000031
IGUACU;2001-01-08;3219.00000000;89.20999908;3219.00000000;89.20999908
ITABAPOANA;2001-01-08;105.00000000;99.72000122;55.00000000;52.22999954
ITAJAI;2001-01-08;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-08;866.00000000;284.20999146;866.00000000;284.20999146
JEQUITINHONHA;2001-01-08;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-08;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-08;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-08;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-08;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-08;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-08;1042.00000000;87.23999786;1042.00000000;87.23999786
PARANA;2001-01-08;19076.00000000;92.59999847;19076.00000000;92.59999847
PARANAIBA;2001-01-08;5019.00000000;67.01000214;5019.00000000;67.01000214
PARANAPANEMA;2001-01-08;1398.00000000;71.63999939;1395.00000000;71.48000336
PARNAIBA;2001-01-08;151.00000000;62.77999878;151.00000000;62.77999878
SAO FRANCISCO;2001-01-08;12513.00000000;91.62000275;12429.00000000;91.01000214
TIETE;2001-01-08;1468.00000000;81.05000305;1457.00000000;80.44999695
TOCANTINS;2001-01-08;8581.00000000;88.13999939;6089.00000000;62.54999924
URUGUAI;2001-01-08;945.00000000;133.07000732;945.00000000;133.07000732
AMAZONAS;2001-01-09;26.00000000;115.37000275;26.00000000;115.37000275
ARAGUARI;2001-01-09;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-09;65.00000000;39.61999893;65.00000000;39.61999893
DOCE;2001-01-09;465.00000000;53.24000168;385.00000000;44.08000183
GRANDE;2001-01-09;5704.00000000;63.77999878;5704.00000000;63.77999878
IGUACU;2001-01-09;3170.00000000;87.84999847;3170.00000000;87.84999847
ITABAPOANA;2001-01-09;87.00000000;82.62999725;48.00000000;45.59000015
ITAJAI;2001-01-09;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-09;888.00000000;291.42999268;888.00000000;291.42999268
JEQUITINHONHA;2001-01-09;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-09;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-09;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-09;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-09;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-09;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-09;995.00000000;83.30999756;995.00000000;83.30999756
PARANA;2001-01-09;18426.00000000;89.44000244;18426.00000000;89.44000244
PARANAIBA;2001-01-09;4890.00000000;65.27999878;4890.00000000;65.27999878
PARANAPANEMA;2001-01-09;1411.00000000;72.30000305;1411.00000000;72.30000305
PARNAIBA;2001-01-09;144.00000000;59.86999893;144.00000000;59.86999893
SAO FRANCISCO;2001-01-09;11819.00000000;86.54000092;11733.00000000;85.91000366
TIETE;2001-01-09;1403.00000000;77.47000122;1391.00000000;76.80000305
TOCANTINS;2001-01-09;8561.00000000;87.94000244;5824.00000000;59.81999969
URUGUAI;2001-01-09;971.00000000;136.72999573;971.00000000;136.72999573
AMAZONAS;2001-01-10;27.00000000;119.80999756;27.00000000;119.80999756
ARAGUARI;2001-01-10;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-10;64.00000000;39.00999832;64.00000000;39.00999832
DOCE;2001-01-10;455.00000000;52.09000015;399.00000000;45.68000031
GRANDE;2001-01-10;5261.00000000;58.83000183;5261.00000000;58.83000183
IGUACU;2001-01-10;3204.00000000;88.80000305;3204.00000000;88.80000305
ITABAPOANA;2001-01-10;90.00000000;85.48000336;49.00000000;46.54000092
ITAJAI;2001-01-10;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-10;1190.00000000;390.54000854;1190.00000000;390.54000854
JEQUITINHONHA;2001-01-10;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-10;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-10;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-10;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-10;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-10;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-10;962.00000000;80.54000092;962.00000000;80.54000092
PARANA;2001-01-10;17939.00000000;87.08000183;17939.00000000;87.08000183
PARANAIBA;2001-01-10;5433.00000000;72.52999878;5433.00000000;72.52999878
PARANAPANEMA;2001-01-10;1379.00000000;70.66000366;1378.00000000;70.61000061
PARNAIBA;2001-01-10;137.00000000;56.95999908;137.00000000;56.95999908
SAO FRANCISCO;2001-01-10;11194.00000000;81.97000122;11105.00000000;81.30999756
TIETE;2001-01-10;1248.00000000;68.91000366;1231.00000000;67.97000122
TOCANTINS;2001-01-10;8595.00000000;88.29000092;5798.00000000;59.56000137
URUGUAI;2001-01-10;1077.00000000;151.64999390;1077.00000000;151.64999390
AMAZONAS;2001-01-11;28.00000000;124.25000000;28.00000000;124.25000000
ARAGUARI;2001-01-11;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-11;61.00000000;37.18000031;61.00000000;37.18000031
DOCE;2001-01-11;429.00000000;49.11999893;398.00000000;45.56999969
GRANDE;2001-01-11;4948.00000000;55.33000183;4948.00000000;55.33000183
IGUACU;2001-01-11;3388.00000000;93.90000153;3388.00000000;93.90000153
ITABAPOANA;2001-01-11;96.00000000;91.16999817;52.00000000;49.38999939
ITAJAI;2001-01-11;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-11;1406.00000000;461.42999268;1406.00000000;461.42999268
JEQUITINHONHA;2001-01-11;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-11;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-11;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-11;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-11;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-11;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-11;938.00000000;78.52999878;938.00000000;78.52999878
PARANA;2001-01-11;17612.00000000;85.48999786;17612.00000000;85.48999786
PARANAIBA;2001-01-11;4782.00000000;63.84000015;4782.00000000;63.84000015
PARANAPANEMA;2001-01-11;1339.00000000;68.61000061;1339.00000000;68.61000061
PARNAIBA;2001-01-11;132.00000000;54.88000107;132.00000000;54.88000107
SAO FRANCISCO;2001-01-11;10782.00000000;78.94999695;10684.00000000;78.23000336
TIETE;2001-01-11;1267.00000000;69.95999908;1246.00000000;68.80000305
TOCANTINS;2001-01-11;8608.00000000;88.41999817;5610.00000000;57.63000107
URUGUAI;2001-01-11;1612.00000000;226.99000549;1612.00000000;226.99000549
AMAZONAS;2001-01-12;28.00000000;124.25000000;28.00000000;124.25000000
ARAGUARI;2001-01-12;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-12;62.00000000;37.79000092;62.00000000;37.79000092
DOCE;2001-01-12;391.00000000;44.77000046;379.00000000;43.38999939
GRANDE;2001-01-12;4748.00000000;53.09000015;4748.00000000;53.09000015
IGUACU;2001-01-12;3959.00000000;109.72000122;3959.00000000;109.72000122
ITABAPOANA;2001-01-12;89.00000000;84.52999878;57.00000000;54.13000107
ITAJAI;2001-01-12;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-12;1011.00000000;331.79998779;976.00000000;320.30999756
JEQUITINHONHA;2001-01-12;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-12;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-12;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-12;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-12;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-12;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-12;921.00000000;77.11000061;921.00000000;77.11000061
PARANA;2001-01-12;17320.00000000;84.06999969;17320.00000000;84.06999969
PARANAIBA;2001-01-12;4533.00000000;60.52000046;4533.00000000;60.52000046
PARANAPANEMA;2001-01-12;1428.00000000;73.16999817;1428.00000000;73.16999817
PARNAIBA;2001-01-12;129.00000000;53.63000107;129.00000000;53.63000107
SAO FRANCISCO;2001-01-12;10592.00000000;77.55999756;10496.00000000;76.84999847
TIETE;2001-01-12;1258.00000000;69.45999908;1228.00000000;67.80000305
TOCANTINS;2001-01-12;8627.00000000;88.62000275;5407.00000000;55.54000092
URUGUAI;2001-01-12;2013.00000000;283.45001221;2013.00000000;283.45001221
AMAZONAS;2001-01-13;31.00000000;137.55999756;31.00000000;137.55999756
ARAGUARI;2001-01-13;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-13;100.00000000;60.95000076;100.00000000;60.95000076
DOCE;2001-01-13;368.00000000;42.13000107;355.00000000;40.63999939
GRANDE;2001-01-13;4608.00000000;51.52999878;4608.00000000;51.52999878
IGUACU;2001-01-13;5087.00000000;140.97999573;5087.00000000;140.97999573
ITABAPOANA;2001-01-13;86.00000000;81.68000031;64.00000000;60.77999878
ITAJAI;2001-01-13;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-13;680.00000000;223.16999817;572.00000000;187.72000122
JEQUITINHONHA;2001-01-13;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-13;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-13;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-13;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-13;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-13;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-13;918.00000000;76.86000061;918.00000000;76.86000061
PARANA;2001-01-13;17383.00000000;84.37999725;17383.00000000;84.37999725
PARANAIBA;2001-01-13;4289.00000000;57.25999832;4289.00000000;57.25999832
PARANAPANEMA;2001-01-13;1845.00000000;94.54000092;1845.00000000;94.54000092
PARNAIBA;2001-01-13;131.00000000;54.45999908;131.00000000;54.45999908
SAO FRANCISCO;2001-01-13;10414.00000000;76.25000000;10326.00000000;75.61000061
TIETE;2001-01-13;1312.00000000;72.44000244;1302.00000000;71.88999939
TOCANTINS;2001-01-13;8576.00000000;88.08999634;5044.00000000;51.81000137
URUGUAI;2001-01-13;1787.00000000;251.63000488;1787.00000000;251.63000488
AMAZONAS;2001-01-14;33.00000000;146.42999268;24.00000000;106.50000000
ARAGUARI;2001-01-14;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-14;122.00000000;74.36000061;122.00000000;74.36000061
DOCE;2001-01-14;350.00000000;40.06999969;347.00000000;39.72999954
GRANDE;2001-01-14;4484.00000000;50.13999939;4484.00000000;50.13999939
IGUACU;2001-01-14;5826.00000000;161.46000671;5826.00000000;161.46000671
ITABAPOANA;2001-01-14;94.00000000;89.26999664;69.00000000;65.52999878
ITAJAI;2001-01-14;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-14;632.00000000;207.41999817;519.00000000;170.33000183
JEQUITINHONHA;2001-01-14;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-14;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-14;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-14;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-14;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-14;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-14;892.00000000;74.68000031;892.00000000;74.68000031
PARANA;2001-01-14;19458.00000000;94.44999695;17378.00000000;84.34999847
PARANAIBA;2001-01-14;4186.00000000;55.88000107;4186.00000000;55.88000107
PARANAPANEMA;2001-01-14;2298.00000000;117.76000214;2298.00000000;117.76000214
PARNAIBA;2001-01-14;135.00000000;56.11999893;135.00000000;56.11999893
SAO FRANCISCO;2001-01-14;10251.00000000;75.05999756;10166.00000000;74.44000244
TIETE;2001-01-14;1318.00000000;72.76999664;1300.00000000;71.77999878
TOCANTINS;2001-01-14;8519.00000000;87.51000214;4749.00000000;48.77999878
URUGUAI;2001-01-14;1506.00000000;212.05999756;1506.00000000;212.05999756
AMAZONAS;2001-01-15;36.00000000;159.75000000;18.00000000;79.87000275
ARAGUARI;2001-01-15;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2001-01-15;94.00000000;57.29999924;94.00000000;57.29999924
DOCE;2001-01-15;338.00000000;38.70000076;335.00000000;38.34999847
GRANDE;2001-01-15;4413.00000000;49.34999847;4413.00000000;49.34999847
IGUACU;2001-01-15;6074.00000000;168.33999634;6074.00000000;168.33999634
ITABAPOANA;2001-01-15;83.00000000;78.83000183;50.00000000;47.49000168
ITAJAI;2001-01-15;0E-8;0E-8;0E-8;0E-8
JACUI;2001-01-15;738.00000000;242.19999695;625.00000000;205.11999512
JEQUITINHONHA;2001-01-15;0E-8;0E-8;0E-8;0E-8
MUCURI;2001-01-15;0E-8;0E-8;0E-8;0E-8
OUTRAS - SUL;2001-01-15;0E-8;0E-8;0E-8;0E-8
OUTRAS- SUDESTE;2001-01-15;0E-8;0E-8;0E-8;0E-8
PARAGUACU;2001-01-15;0E-8;0E-8;0E-8;0E-8
PARAGUAI;2001-01-15;0E-8;0E-8;0E-8;0E-8
PARAIBA DO SUL;2001-01-15;873.00000000;73.08999634;873.00000000;73.08999634
PARANA;2001-01-15;22343.00000000;108.44999695;19992.00000000;97.04000092
PARANAIBA;2001-01-15;4052.00000000;54.09999847;4052.00000000;54.09999847
PARANAPANEMA;2001-01-15;2285.00000000;117.08999634;2285.00000000;117.08999634
PARNAIBA;2001-01-15;134.00000000;55.70999908;134.00000000;55.70999908
SAO FRANCISCO;2001-01-15;10331.00000000;75.65000153;10244.00000000;75.01000214
TIETE;2001-01-15;1386.00000000;76.52999878;1301.00000000;71.83000183
