id_postofluv;nom_postofluviometrico;val_latitude;val_longitude;nom_rio;nom_bacia;din_medicao;val_vazaomedia;val_vazaomediaincr
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-01;;3250.438232421875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-02;;3299.777099609375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-03;;3422.59765625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-04;;3617.626953125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-05;;3866.253173828125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-06;;4141.560546875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-07;;4415.45361328125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-08;;4535.0703125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-09;;4675.44921875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-10;;4793.7236328125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-11;;4964.23291015625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-12;;5107.47509765625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-13;;5208.84765625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-14;;5369.61572265625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-15;;5453.7841796875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-16;;5599.36474609375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-17;;5660.9501953125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-18;;5719.64208984375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-19;;5781.4365234375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-20;;5825.70556640625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-21;;5873.919921875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-22;;5913.68701171875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-23;;5951.76708984375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-24;;5997.96142578125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-25;;6018.6396484375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-26;;6038.142578125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-27;;6056.46630859375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-28;;6181.904296875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-29;;6260.009765625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-30;;6380.48291015625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-01-31;;6149.2138671875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-01;;6177.6015625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-02;;6181.56689453125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-03;;6160.33056640625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-04;;6141.9599609375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-05;;6128.56005859375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-06;;6121.07421875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-07;;6116.0498046875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-08;;6111.806640625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-09;;6107.5048828125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-10;;6110.0634765625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-11;;6122.36474609375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-12;;6218.67431640625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-13;;6340.58544921875
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-14;;6462.59423828125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-15;;6582.95068359375
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-16;;6677.34619140625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-17;;6831.5625
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-18;;6858.84814453125
15250001;GUAJARA MIRIM;-10.8806;-65.4778;RIO MAMORE;BACIA DO RIO AMAZONAS;2017-02-19;;6946.3896484375
