nom_bacia;ena_data;ena_bruta_bacia_mwmed;ena_bruta_bacia_percentualmlt;ena_armazenavel_bacia_mwmed;ena_armazenavel_bacia_percentualmlt
AMAZONAS;2006-01-01;99.00000000;134.85000610;88.00000000;119.87000275
ARAGUARI;2006-01-01;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2006-01-01;158.00000000;95.16999817;158.00000000;95.16999817
DOCE;2006-01-01;928.00000000;61.65000153;578.00000000;38.40000153
GRANDE;2006-01-01;4945.00000000;54.34000015;4945.00000000;54.34000015
IGUACU;2006-01-01;1786.00000000;47.40999985;1783.00000000;47.33000183
ITABAPOANA;2006-01-01;142.00000000;136.82000732;52.00000000;50.09999847
ITAJAI;2006-01-01;0E-8;0E-8;0E-8;0E-8
JACUI;2006-01-01;316.00000000;71.22000122;309.00000000;69.63999939
JEQUITINHONHA;2006-01-01;294.00000000;51.08000183;294.00000000;51.08000183
MUCURI;2006-01-01;89.00000000;112.83999634;50.00000000;63.38999939
PARAGUACU;2006-01-01;27.00000000;18.37999916;27.00000000;18.37999916
PARAGUAI;2006-01-01;708.00000000;110.41999817;645.00000000;100.59999847
PARAIBA DO SUL;2006-01-01;904.00000000;75.73000336;904.00000000;75.73000336
PARANA;2006-01-01;19941.00000000;88.05999756;16194.00000000;71.51000214
PARANAIBA;2006-01-01;6982.00000000;93.91999817;5841.00000000;78.56999969
PARANAPANEMA;2006-01-01;1415.00000000;66.23999786;1201.00000000;56.22000122
PARNAIBA;2006-01-01;177.00000000;73.95999908;177.00000000;73.95999908
SAO FRANCISCO;2006-01-01;14275.00000000;105.01999664;14018.00000000;103.12999725
TIETE;2006-01-01;1051.00000000;56.93000031;1051.00000000;56.93000031
TOCANTINS;2006-01-01;11746.00000000;100.79000092;11268.00000000;96.69000244
URUGUAI;2006-01-01;747.00000000;59.74000168;747.00000000;59.74000168
AMAZONAS;2006-01-02;100.00000000;136.22000122;85.00000000;115.77999878
ARAGUARI;2006-01-02;0E-8;0E-8;0E-8;0E-8
CAPIVARI;2006-01-02;153.00000000;92.16000366;153.00000000;92.16000366
DOCE;2006-01-02;844.00000000;56.06999969;417.00000000;27.70000076
GRANDE;2006-01-02;5636.00000000;61.93999863;5636.00000000;61.93999863
IGUACU;2006-01-02;1818.00000000;48.25999832;1818.00000000;48.25999832
ITABAPOANA;2006-01-02;111.00000000;106.94999695;53.00000000;51.06999969
ITAJAI;2006-01-02;0E-8;0E-8;0E-8;0E-8
JACUI;2006-01-02;326.00000000;73.48000336;319.00000000;71.90000153
JEQUITINHONHA;2006-01-02;277.00000000;48.13000107;277.00000000;48.13000107
