data,vazao,ena_bruta,mes_sin,mes_cos,vazao_lag1,geracao_lag1,geracao,vazao_norm,ena_bruta_norm,vazao_lag1_norm,geracao_lag1_norm,geracao_norm
2019-10-01,7656.22021484375,6026.52978516,-0.8660254037844386,0.5000000000000001,7477.985107421875,8830.996625,9444.311958333334,0.29996522270443765,0.03277300296620255,0.2902001460111378,0.44931495737349114,0.5153408570708455
2019-10-02,7729.93505859375,6040.61914063,-0.8660254037844386,0.5000000000000001,7656.22021484375,9444.311958333334,10012.235541666669,0.30400388328632605,0.033106485938323445,0.29996522270443765,0.5153408570708455,0.5764801495537697
2019-10-03,7330.5,6055.76904297,-0.8660254037844386,0.5000000000000001,7729.93505859375,10012.235541666669,10500.897041666669,0.28211978852194086,0.033465071146173545,0.30400388328632605,0.5764801495537697,0.6290865551520188
2019-10-04,7137.449951171875,6161.27001953,-0.8660254037844386,0.5000000000000001,7330.5,10500.897041666669,10474.436583333334,0.2715430365019819,0.035962188867406236,0.28211978852194086,0.6290865551520188,0.6262379787788055
2019-10-05,6674.39990234375,6258.08105469,-0.8660254037844386,0.5000000000000001,7137.449951171875,10474.436583333334,10163.178041666666,0.24617362805575388,0.03825362312130084,0.2715430365019819,0.6262379787788055,0.5927297259517744
2019-10-06,5313.35009765625,6231.47900391,-0.8660254037844386,0.5000000000000001,6674.39990234375,10163.178041666666,9323.3215,0.17160495346396576,0.03762397537215331,0.24617362805575388,0.5927297259517744,0.5023157402474383
2019-10-07,5490.5048828125,6218.30615234,-0.8660254037844386,0.5000000000000001,5313.35009765625,9323.3215,9864.637166666666,0.1813108418753951,0.037312185262078766,0.17160495346396576,0.5023157402474383,0.5605905818655179
2019-10-08,5708.25,6114.02001953,-0.8660254037844386,0.5000000000000001,5490.5048828125,9864.637166666666,9398.512291666666,0.19324057782744095,0.03484382185152234,0.1813108418753951,0.5605905818655179,0.5104103359617929
2019-10-09,5428.25,6095.2421875,-0.8660254037844386,0.5000000000000001,5708.25,9398.512291666666,9091.779583333331,0.177900045237236,0.03439936665634434,0.19324057782744095,0.5104103359617929,0.47738930757131626
2019-10-10,5640.35009765625,6038.43408203,-0.8660254037844386,0.5000000000000001,5428.25,9091.779583333331,7598.477625,0.1895205040246694,0.03305476747343427,0.177900045237236,0.47738930757131626,0.31662925485436816
2019-10-11,6459.0,5984.625,-0.8660254037844386,0.5000000000000001,5640.35009765625,7598.477625,7267.477333333333,0.23437238083492795,0.031781152605765625,0.1895205040246694,0.31662925485436816,0.2809957220375708
2019-10-12,6635.925048828125,5946.34912109,-0.8660254037844386,0.5000000000000001,6459.0,7267.477333333333,7754.81175,0.24406568254054029,0.03087519534699505,0.23437238083492795,0.2809957220375708,0.33345926169672707
2019-10-13,5608.014892578125,5986.02001953,-0.8660254037844386,0.5000000000000001,6635.925048828125,7754.81175,8207.34675,0.18774893521284106,0.03181417152277867,0.24406568254054029,0.33345926169672707,0.3821765020715135
2019-10-14,6260.074951171875,5995.63720703,-0.8660254037844386,0.5000000000000001,5608.014892578125,8207.34675,8566.375333333333,0.22347375156865668,0.03204180211083308,0.18774893521284106,0.3821765020715135,0.42082739492105886
2019-10-15,7484.030029296875,5976.01416016,-0.8660254037844386,0.5000000000000001,6260.074951171875,8566.375333333333,8438.182208333334,0.29053133287195454,0.031577341404578005,0.22347375156865668,0.42082739492105886,0.40702688162370054
2019-10-16,7012.02001953125,5982.6328125,-0.8660254037844386,0.5000000000000001,7484.030029296875,8438.182208333334,9303.9285,0.2646710295229812,0.0317339992345602,0.29053133287195454,0.40702688162370054,0.5002280046190598
2019-10-17,6702.580078125,6019.21386719,-0.8660254037844386,0.5000000000000001,7012.02001953125,9303.9285,9813.646625,0.24771755271636092,0.032599841456180126,0.2646710295229812,0.5002280046190598,0.5551012418692403
2019-10-18,6872.625,6077.07177734,-0.8660254037844386,0.5000000000000001,6702.580078125,9813.646625,9414.98,0.25703390866572623,0.03396928861638613,0.24771755271636092,0.5551012418692403,0.5121831519987776
2019-10-19,6147.97998046875,6073.80908203,-0.8660254037844386,0.5000000000000001,6872.625,9414.98,9149.727791666666,0.21733233531412324,0.033892063413897604,0.25703390866572623,0.5121831519987776,0.48362766879125124
2019-10-20,5177.760009765625,6087.77978516,-0.8660254037844386,0.5000000000000001,6147.97998046875,9149.727791666666,9046.544333333331,0.16417629574184117,0.03422273798679279,0.21733233531412324,0.48362766879125124,0.47251954822084935
2019-10-21,6259.614990234375,6129.56396484,-0.8660254037844386,0.5000000000000001,5177.760009765625,9046.544333333331,8843.645041666667,0.22344855140525688,0.03521173371885371,0.16417629574184117,0.47251954822084935,0.4506766110690295
2019-10-22,7314.969970703125,6116.40185547,-0.8660254037844386,0.5000000000000001,6259.614990234375,8843.645041666667,8546.859,0.28126893523424246,0.03490019786744916,0.22344855140525688,0.4506766110690295,0.4187263819557977
